optimizer,best_trial,epoch,train_loss,val_loss,train_accuracy,val_accuracy
adamw,5,1,0.829832034256,0.845921706251,0.514444444444,0.513333333333
adamw,5,2,0.782938452968,0.789214240445,0.54,0.543333333333
adamw,5,3,0.774249724625,0.7868996825,0.56,0.56
adamw,5,4,0.739826942177,0.745218276568,0.576666666667,0.58
adamw,5,5,0.695318114658,0.711500366479,0.594444444444,0.586666666667
adamw,5,6,0.642482124623,0.65127298787,0.665555555556,0.666666666667
adamw,5,7,0.553125835375,0.570175612735,0.756666666667,0.723333333333
adamw,5,8,0.470705283962,0.488385302219,0.847777777778,0.823333333333
adamw,5,9,0.411479591575,0.425593341735,0.89,0.87
adamw,5,10,0.34027270567,0.360612818127,0.885555555556,0.883333333333
adamw,5,11,0.29217366133,0.308016591988,0.931111111111,0.913333333333
adamw,5,12,0.258523705225,0.276886560299,0.927777777778,0.916666666667
adamw,5,13,0.229392708344,0.253979589109,0.947777777778,0.94
adamw,5,14,0.211962972802,0.237888702112,0.942222222222,0.936666666667
adamw,5,15,0.190285693267,0.219932074366,0.953333333333,0.94
adamw,5,16,0.187186831662,0.214510527914,0.963333333333,0.953333333333
adamw,5,17,0.174930895884,0.214042426091,0.951111111111,0.94
adamw,5,18,0.173697095425,0.20050713215,0.965555555556,0.943333333333
adamw,5,19,0.16109276878,0.201547279213,0.95,0.943333333333
adamw,5,20,0.149029494916,0.185686256372,0.97,0.95
adamw,5,21,0.145960707223,0.187080083283,0.96,0.943333333333
adamw,5,22,0.145645737248,0.177661180738,0.968888888889,0.946666666667
adamw,5,23,0.147181585776,0.186660872246,0.962222222222,0.95
adamw,5,24,0.14905050109,0.18012176522,0.961111111111,0.936666666667
adamw,5,25,0.13785552586,0.188671441074,0.96,0.946666666667
adamw,5,26,0.123820385664,0.169562226871,0.973333333333,0.96
adamw,5,27,0.119997912251,0.166464669258,0.973333333333,0.956666666667
adamw,5,28,0.119035661803,0.170734537182,0.981111111111,0.956666666667
adamw,5,29,0.117106979107,0.167693946965,0.967777777778,0.946666666667
adamw,5,30,0.110036745619,0.15129793234,0.98,0.966666666667
adamw,5,31,0.106135400808,0.154918239564,0.975555555556,0.96
adamw,5,32,0.108618936654,0.149324907844,0.98,0.966666666667
adamw,5,33,0.101665054265,0.144005330178,0.975555555556,0.963333333333
adamw,5,34,0.121113497707,0.162307394616,0.971111111111,0.956666666667
adamw,5,35,0.0986657836612,0.141571504801,0.981111111111,0.966666666667
adamw,5,36,0.0905796380636,0.144067019311,0.984444444444,0.97
adamw,5,37,0.0946316625269,0.149424125057,0.977777777778,0.973333333333
adamw,5,38,0.11428604434,0.185608744228,0.964444444444,0.96
adamw,5,39,0.0937425476627,0.145961004188,0.973333333333,0.966666666667
adamw,5,40,0.0795383369159,0.129909004616,0.985555555556,0.97
adamw,5,41,0.0777527682156,0.133781076813,0.984444444444,0.966666666667
adamw,5,42,0.0766541822537,0.134587901508,0.981111111111,0.963333333333
adamw,5,43,0.0806410599599,0.134949438057,0.983333333333,0.963333333333
adamw,5,44,0.0759762779158,0.144266214785,0.98,0.966666666667
adamw,5,45,0.0732960298927,0.128212589325,0.987777777778,0.97
adamw,5,46,0.0676666328949,0.134647582254,0.985555555556,0.966666666667
adamw,5,47,0.065848846756,0.132647771219,0.987777777778,0.97
adamw,5,48,0.0653562454877,0.134440706568,0.988888888889,0.966666666667
adamw,5,49,0.072044325528,0.137675648801,0.98,0.963333333333
adamw,5,50,0.080020828988,0.136903128539,0.977777777778,0.97
adamw,5,51,0.0796297869435,0.125552062827,0.982222222222,0.96
adamw,5,52,0.0622606090465,0.132605886064,0.988888888889,0.966666666667
adamw,5,53,0.0612950045261,0.124089969972,0.99,0.97
adamw,5,54,0.0667692435224,0.122544047861,0.988888888889,0.976666666667
adamw,5,55,0.0628338608709,0.14123382844,0.984444444444,0.963333333333
adamw,5,56,0.0634151360533,0.134603697821,0.982222222222,0.973333333333
adamw,5,57,0.0564081006008,0.128114187152,0.99,0.97
adamw,5,58,0.0549889494188,0.118558736214,0.991111111111,0.976666666667
adamw,5,59,0.0553265749137,0.129997174855,0.988888888889,0.97
adamw,5,60,0.0620607476192,0.123142609847,0.985555555556,0.973333333333
adamw,5,61,0.0531931206023,0.125097159695,0.988888888889,0.97
adamw,5,62,0.0507405399844,0.122588352686,0.994444444444,0.973333333333
adamw,5,63,0.0588857440401,0.135061547708,0.987777777778,0.976666666667
adamw,5,64,0.0523550603453,0.126212368978,0.988888888889,0.97
adamw,5,65,0.0497857474135,0.118421776992,0.992222222222,0.97
adamw,5,66,0.056106144582,0.151184235582,0.986666666667,0.963333333333
adamw,5,67,0.0496114858619,0.125239567394,0.991111111111,0.976666666667
adamw,5,68,0.049102857679,0.118329456358,0.99,0.973333333333
adamw,5,69,0.0486446181786,0.117573869176,0.99,0.973333333333
adamw,5,70,0.04456106388,0.116106224788,0.992222222222,0.973333333333
adamw,5,71,0.0470292490145,0.126745719307,0.992222222222,0.97
adamw,5,72,0.0503703817415,0.13375788162,0.99,0.973333333333
adamw,5,73,0.0519638247726,0.138042490191,0.99,0.97
adamw,5,74,0.046121676515,0.117904423372,0.99,0.973333333333
adamw,5,75,0.0434244214739,0.114164146326,0.992222222222,0.973333333333
adamw,5,76,0.0436967311998,0.110892311172,0.992222222222,0.97
adamw,5,77,0.0431643024204,0.113384777518,0.992222222222,0.973333333333
adamw,5,78,0.0428719242099,0.120797997333,0.991111111111,0.97
adamw,5,79,0.0448784734196,0.128047486828,0.993333333333,0.963333333333
adamw,5,80,0.0450692157035,0.123721974948,0.991111111111,0.976666666667
adamw,5,81,0.0469077422503,0.137932860345,0.988888888889,0.97
adamw,5,82,0.0440337826876,0.116886701189,0.993333333333,0.976666666667
adamw,5,83,0.0428010443275,0.112244849322,0.99,0.98
adamw,5,84,0.0522726845642,0.10872631931,0.984444444444,0.973333333333
adamw,5,85,0.0477967889507,0.121555214362,0.993333333333,0.973333333333
