optimizer,best_trial,epoch,train_loss,val_loss,train_accuracy,val_accuracy
adamw,5,1,0.811107656949,0.800382465727,0.542222222222,0.523333333333
adamw,5,2,0.753564956505,0.744565834931,0.547777777778,0.553333333333
adamw,5,3,0.707304999958,0.699103681292,0.596666666667,0.576666666667
adamw,5,4,0.647879350769,0.63979787192,0.64,0.636666666667
adamw,5,5,0.563460528838,0.550200909091,0.733333333333,0.71
adamw,5,6,0.464664141195,0.453004367629,0.84,0.853333333333
adamw,5,7,0.381647148652,0.36700908637,0.877777777778,0.886666666667
adamw,5,8,0.348384566708,0.333521253105,0.903333333333,0.91
adamw,5,9,0.269256077828,0.252122686773,0.941111111111,0.953333333333
adamw,5,10,0.234377568653,0.215474470625,0.941111111111,0.956666666667
adamw,5,11,0.206656699359,0.184360208711,0.947777777778,0.963333333333
adamw,5,12,0.208365377224,0.185410903092,0.934444444444,0.95
adamw,5,13,0.177237457804,0.15219622432,0.955555555556,0.966666666667
adamw,5,14,0.178856739838,0.150116491762,0.944444444444,0.96
adamw,5,15,0.170343658114,0.150271825645,0.954444444444,0.97
adamw,5,16,0.154827403454,0.127352254157,0.961111111111,0.973333333333
adamw,5,17,0.143091128263,0.122943262614,0.965555555556,0.973333333333
adamw,5,18,0.144994384273,0.128741330549,0.97,0.98
adamw,5,19,0.129919763533,0.106579110677,0.965555555556,0.976666666667
adamw,5,20,0.132289931876,0.109972155232,0.964444444444,0.98
adamw,5,21,0.129312362827,0.106576475892,0.971111111111,0.98
adamw,5,22,0.122835375783,0.101586657928,0.958888888889,0.97
adamw,5,23,0.115332363011,0.0980667651296,0.976666666667,0.986666666667
adamw,5,24,0.105288162977,0.0918411023333,0.975555555556,0.983333333333
adamw,5,25,0.125022391533,0.109318386803,0.966666666667,0.973333333333
adamw,5,26,0.103860674426,0.0902323498776,0.976666666667,0.98
adamw,5,27,0.0945269708515,0.0834033539762,0.976666666667,0.98
adamw,5,28,0.10246275226,0.0905232091848,0.965555555556,0.973333333333
adamw,5,29,0.0956349191675,0.0862986716687,0.968888888889,0.973333333333
adamw,5,30,0.107726798378,0.0948207730899,0.978888888889,0.973333333333
adamw,5,31,0.111839432461,0.105712833797,0.977777777778,0.983333333333
adamw,5,32,0.084901123733,0.074911155807,0.982222222222,0.983333333333
adamw,5,33,0.078926754784,0.0691849918609,0.981111111111,0.98
adamw,5,34,0.0775865779018,0.0716895810348,0.982222222222,0.983333333333
adamw,5,35,0.0747294992716,0.0706361909902,0.985555555556,0.986666666667
adamw,5,36,0.0750753787535,0.0637255360131,0.982222222222,0.99
adamw,5,37,0.0749855625625,0.0708320170829,0.981111111111,0.986666666667
