step,optimizer,loss
29,falling_ball,19.9995152113
29,entropy_descent,18.2455495673
29,hamiltonian_geometric,17.5296252768
30,sgd,19.9998821873
30,adam,20.0330565042
30,falling_ball,19.9994959081
30,entropy_descent,18.2121995367
30,hamiltonian_geometric,17.4862486812
31,sgd,19.9998788824
31,adam,20.0358284448
31,falling_ball,19.9994766437
31,entropy_descent,18.1801505715
31,hamiltonian_geometric,17.4464227378
32,sgd,19.9998755919
32,adam,20.0349816801
32,falling_ball,19.999457383
32,entropy_descent,18.1493513765
32,hamiltonian_geometric,17.4118750487
33,sgd,19.9998723147
33,adam,20.032931004
33,falling_ball,19.9994381752
33,entropy_descent,18.1197526819
33,hamiltonian_geometric,17.383702861
34,sgd,19.9998690501
34,adam,20.0524575869
34,falling_ball,19.9994189786
34,entropy_descent,18.0913071637
34,hamiltonian_geometric,17.3623849693
35,sgd,19.9998657974
35,adam,20.0311878866
35,falling_ball,19.9993998333
35,entropy_descent,18.0639693662
35,hamiltonian_geometric,17.347839846
36,sgd,19.9998625557
36,adam,20.0030820151
36,falling_ball,19.9993807245
36,entropy_descent,18.0376956287
36,hamiltonian_geometric,17.3395180563
37,sgd,19.9998593246
37,adam,20.0173167476
37,falling_ball,19.9993616572
37,entropy_descent,18.0124440143
37,hamiltonian_geometric,17.3365162868
38,sgd,19.9998561033
38,adam,20.0204625212
38,falling_ball,19.9993426409
38,entropy_descent,17.9881742419
38,hamiltonian_geometric,17.3377006872
39,sgd,19.9998528914
39,adam,20.017379649
39,falling_ball,19.999323659
39,entropy_descent,17.9648476208
39,hamiltonian_geometric,17.3418284849
40,sgd,19.9998496884
40,adam,20.0179207053
40,falling_ball,19.9993047355
40,entropy_descent,17.9424269879
40,hamiltonian_geometric,17.347658737
41,sgd,19.9998464937
41,adam,20.0017828837
41,falling_ball,19.9992858469
41,entropy_descent,17.9208766473
41,hamiltonian_geometric,17.3540453956
42,sgd,19.999843307
42,adam,19.999545144
42,falling_ball,19.9992670105
42,entropy_descent,17.9001623123
42,hamiltonian_geometric,17.3600083207
43,sgd,19.999840128
43,adam,20.0056806662
43,falling_ball,19.999248213
43,entropy_descent,17.8802510497
43,hamiltonian_geometric,17.3647802827
44,sgd,19.9998369561
44,adam,20.0032669134
44,falling_ball,19.9992294602
44,entropy_descent,17.8611112266
44,hamiltonian_geometric,17.3678301631
45,sgd,19.9998337911
45,adam,20.0043948421
45,falling_ball,19.9992107493
45,entropy_descent,17.8427124588
45,hamiltonian_geometric,17.3688643686
46,sgd,19.9998306328
46,adam,19.9989293377
46,falling_ball,19.9991920778
46,entropy_descent,17.8250255614
46,hamiltonian_geometric,17.3678098322
47,sgd,19.9998274807
47,adam,19.9961534295
47,falling_ball,19.9991734487
47,entropy_descent,17.8080225017
47,hamiltonian_geometric,17.3647828547
48,sgd,19.9998243346
48,adam,19.9971558572
48,falling_ball,19.9991548569
48,entropy_descent,17.7916763535
48,hamiltonian_geometric,17.3600484542
49,sgd,19.9998211943
49,adam,19.9929640878
49,falling_ball,19.9991363066
49,entropy_descent,17.7759612533
49,hamiltonian_geometric,17.353974871
50,sgd,19.9998180595
50,adam,19.9976523491
50,falling_ball,19.9991177957
50,entropy_descent,17.7608523585
50,hamiltonian_geometric,17.3469875081
51,sgd,19.99981493
51,adam,19.9966647164
51,falling_ball,19.9990993249
51,entropy_descent,17.7463258072
51,hamiltonian_geometric,17.3395259438
52,sgd,19.9998118057
52,adam,19.9888115682
52,falling_ball,19.9990808946
52,entropy_descent,17.7323586791
52,hamiltonian_geometric,17.3320068311
53,sgd,19.9998086863
53,adam,19.9892769923
53,falling_ball,19.9990625029
53,entropy_descent,17.7189289585
53,hamiltonian_geometric,17.3247945956
54,sgd,19.9998055716
54,adam,19.9897347523
54,falling_ball,19.9990441513
54,entropy_descent,17.7060154986
54,hamiltonian_geometric,17.3181809357
55,sgd,19.9998024615
55,adam,19.9920429038
55,falling_ball,19.9990258374
55,entropy_descent,17.6935979872
55,hamiltonian_geometric,17.312373286
56,sgd,19.9997993558
56,adam,19.9920796868
56,falling_ball,19.9990075625
56,entropy_descent,17.6816569137
56,hamiltonian_geometric,17.3074916923
57,sgd,19.9997962544
57,adam,19.988564408
57,falling_ball,19.9989893248
57,entropy_descent,17.6701735372
57,hamiltonian_geometric,17.3035729834
58,sgd,19.9997931571
58,adam,19.9878796489
58,falling_ball,19.9989711248
58,entropy_descent,17.6591298565
58,hamiltonian_geometric,17.3005807417
59,sgd,19.9997900638
59,adam,19.9865316981
59,falling_ball,19.9989529617
59,entropy_descent,17.6485085806
59,hamiltonian_geometric,17.2984193698
60,sgd,19.9997869744
60,adam,19.9873413119
60,falling_ball,19.9989348351
60,entropy_descent,17.638293101
60,hamiltonian_geometric,17.2969505052
61,sgd,19.9997838888
61,adam,19.9868997687
61,falling_ball,19.9989167452
61,entropy_descent,17.6284674642
61,hamiltonian_geometric,17.2960101373
62,sgd,19.9997808069
62,adam,19.9859757001
62,falling_ball,19.9988986909
62,entropy_descent,17.6190163462
62,hamiltonian_geometric,17.2954249901
63,sgd,19.9997777284
63,adam,19.9861656069
63,falling_ball,19.9988806725
63,entropy_descent,17.6099250276
63,hamiltonian_geometric,17.2950270209
64,sgd,19.9997746535
64,adam,19.9841696228
64,falling_ball,19.9988626893
64,entropy_descent,17.6011793698
64,hamiltonian_geometric,17.2946652167
65,sgd,19.9997715819
65,adam,19.9849582785
65,falling_ball,19.9988447411
65,entropy_descent,17.5927657918
65,hamiltonian_geometric,17.2942142105
66,sgd,19.9997685136
66,adam,19.9851365051
66,falling_ball,19.9988268277
66,entropy_descent,17.5846712482
66,hamiltonian_geometric,17.2935795586
67,sgd,19.9997654485
67,adam,19.9840520638
67,falling_ball,19.9988089485
67,entropy_descent,17.5768832086
67,hamiltonian_geometric,17.2926998085
68,sgd,19.9997623865
68,adam,19.9834839438
68,falling_ball,19.9987911035
68,entropy_descent,17.5693896364
68,hamiltonian_geometric,17.2915457097
69,sgd,19.9997593276
69,adam,19.9829643167
69,falling_ball,19.9987732921
69,entropy_descent,17.5621789701
69,hamiltonian_geometric,17.2901170852
70,sgd,19.9997562716
70,adam,19.9833706286
70,falling_ball,19.9987555142
70,entropy_descent,17.5552401038
70,hamiltonian_geometric,17.2884379803
71,sgd,19.9997532185
71,adam,19.9826886849
71,falling_ball,19.9987377693
71,entropy_descent,17.54856237
71,hamiltonian_geometric,17.2865507368
72,sgd,19.9997501683
72,adam,19.982366299
72,falling_ball,19.9987200574
72,entropy_descent,17.5421355216
72,hamiltonian_geometric,17.2845096222
73,sgd,19.9997471209
73,adam,19.9817681865
73,falling_ball,19.9987023779
73,entropy_descent,17.5359497155
73,hamiltonian_geometric,17.2823745749
74,sgd,19.9997440761
74,adam,19.9816399659
74,falling_ball,19.9986847307
74,entropy_descent,17.5299954971
74,hamiltonian_geometric,17.2802055284
75,sgd,19.9997410341
75,adam,19.9816004289
75,falling_ball,19.9986671155
75,entropy_descent,17.5242637842
75,hamiltonian_geometric,17.2780576588
76,sgd,19.9997379947
76,adam,19.9810629929
76,falling_ball,19.9986495319
76,entropy_descent,17.518745853
76,hamiltonian_geometric,17.2759777732
77,sgd,19.9997349578
77,adam,19.9810384941
77,falling_ball,19.9986319799
77,entropy_descent,17.5134333232
77,hamiltonian_geometric,17.2740019326
78,sgd,19.9997319235
78,adam,19.9803431663
78,falling_ball,19.9986144589
78,entropy_descent,17.5083181454
78,hamiltonian_geometric,17.2721542948
79,sgd,19.9997288916
79,adam,19.9801761627
79,falling_ball,19.9985969689
79,entropy_descent,17.503392587
79,hamiltonian_geometric,17.2704470695
80,sgd,19.9997258622
80,adam,19.9800527785
80,falling_ball,19.9985795095
80,entropy_descent,17.4986492206
80,hamiltonian_geometric,17.2688814094
81,sgd,19.9997228352
81,adam,19.9798362694
81,falling_ball,19.9985620805
81,entropy_descent,17.4940809112
81,hamiltonian_geometric,17.2674490184
82,sgd,19.9997198105
82,adam,19.979357619
82,falling_ball,19.9985446816
82,entropy_descent,17.4896808053
82,hamiltonian_geometric,17.2661342363
83,sgd,19.9997167881
83,adam,19.9790623392
83,falling_ball,19.9985273127
83,entropy_descent,17.4854423193
83,hamiltonian_geometric,17.2649163622
84,sgd,19.999713768
84,adam,19.9789395099
84,falling_ball,19.9985099734
84,entropy_descent,17.481359129
84,hamiltonian_geometric,17.2637719993
85,sgd,19.9997107502
85,adam,19.9786555691
85,falling_ball,19.9984926635
85,entropy_descent,17.4774251596
85,hamiltonian_geometric,17.2626772348
86,sgd,19.9997077345
86,adam,19.9784273517
86,falling_ball,19.9984753827
86,entropy_descent,17.4736345755
86,hamiltonian_geometric,17.2616095143
87,sgd,19.9997047211
87,adam,19.9779905871
87,falling_ball,19.998458131
87,entropy_descent,17.4699817709
87,hamiltonian_geometric,17.2605491135
88,sgd,19.9997017097
88,adam,19.9778314777
88,falling_ball,19.9984409079
88,entropy_descent,17.466461361
88,hamiltonian_geometric,17.2594801588
89,sgd,19.9996987005
89,adam,19.9775233859
89,falling_ball,19.9984237133
89,entropy_descent,17.463068173
89,hamiltonian_geometric,17.2583911901
90,sgd,19.9996956934
90,adam,19.9773416508
90,falling_ball,19.998406547
90,entropy_descent,17.4597972381
90,hamiltonian_geometric,17.2572752945
91,sgd,19.9996926883
91,adam,19.9770564464
91,falling_ball,19.9983894088
91,entropy_descent,17.4566437828
91,hamiltonian_geometric,17.2561298717
92,sgd,19.9996896853
92,adam,19.9767476913
92,falling_ball,19.9983722984
92,entropy_descent,17.4536032218
92,hamiltonian_geometric,17.2549561049
93,sgd,19.9996866842
93,adam,19.9764659859
93,falling_ball,19.9983552156
93,entropy_descent,17.4506711503
93,hamiltonian_geometric,17.2537582285
94,sgd,19.9996836852
94,adam,19.9762855814
94,falling_ball,19.9983381602
94,entropy_descent,17.447843337
94,hamiltonian_geometric,17.2525426789
95,sgd,19.999680688
95,adam,19.9760154962
95,falling_ball,19.998321132
95,entropy_descent,17.4451157171
95,hamiltonian_geometric,17.2513172141
96,sgd,19.9996776929
96,adam,19.9757121451
96,falling_ball,19.9983041308
96,entropy_descent,17.4424843859
96,hamiltonian_geometric,17.2500900743
97,sgd,19.9996746996
97,adam,19.975450616
97,falling_ball,19.9982871564
97,entropy_descent,17.4399455922
97,hamiltonian_geometric,17.2488692419
98,sgd,19.9996717082
98,adam,19.9751802228
98,falling_ball,19.9982702086
98,entropy_descent,17.4374957326
98,hamiltonian_geometric,17.2476618418
99,sgd,19.9996687187
99,adam,19.9749444277
99,falling_ball,19.9982532873
99,entropy_descent,17.4351313455
99,hamiltonian_geometric,17.2464737056
100,sgd,19.999665731
100,adam,19.9746517774
100,falling_ball,19.9982363921
100,entropy_descent,17.4328491055
100,hamiltonian_geometric,17.2453091069
101,sgd,19.9996627452
101,adam,19.9744082669
101,falling_ball,19.9982195229
101,entropy_descent,17.4306458179
101,hamiltonian_geometric,17.2441706608
102,sgd,19.9996597612
102,adam,19.9741302249
102,falling_ball,19.9982026796
102,entropy_descent,17.4285184138
102,hamiltonian_geometric,17.243059369
103,sgd,19.9996567789
103,adam,19.9738782477
103,falling_ball,19.998185862
103,entropy_descent,17.4264639451
103,hamiltonian_geometric,17.2419747826
104,sgd,19.9996537985
104,adam,19.9736045872
104,falling_ball,19.9981690698
104,entropy_descent,17.4244795795
104,hamiltonian_geometric,17.2409152523
105,sgd,19.9996508198
105,adam,19.9733339105
105,falling_ball,19.9981523028
105,entropy_descent,17.422562596
105,hamiltonian_geometric,17.2398782325
106,sgd,19.9996478428
106,adam,19.973043304
106,falling_ball,19.998135561
106,entropy_descent,17.4207103808
106,hamiltonian_geometric,17.2388606054
107,sgd,19.9996448675
107,adam,19.9728056579
107,falling_ball,19.9981188441
107,entropy_descent,17.4189204228
107,hamiltonian_geometric,17.2378589994
108,sgd,19.999641894
108,adam,19.9725273321
108,falling_ball,19.998102152
108,entropy_descent,17.4171903095
108,hamiltonian_geometric,17.2368700761
109,sgd,19.9996389221
109,adam,19.9722575592
109,falling_ball,19.9980854845
109,entropy_descent,17.4155177233
109,hamiltonian_geometric,17.2358907693
110,sgd,19.999635952
110,adam,19.9719721839
110,falling_ball,19.9980688413
110,entropy_descent,17.4139004376
110,hamiltonian_geometric,17.2349184655
111,sgd,19.9996329834
111,adam,19.9717116519
111,falling_ball,19.9980522225
111,entropy_descent,17.4123363135
111,hamiltonian_geometric,17.2339511214
112,sgd,19.9996300166
112,adam,19.971436275
112,falling_ball,19.9980356277
112,entropy_descent,17.4108232959
112,hamiltonian_geometric,17.2329873185
113,sgd,19.9996270514
113,adam,19.9711638649
113,falling_ball,19.9980190568
113,entropy_descent,17.4093594104
113,hamiltonian_geometric,17.2320262615
114,sgd,19.9996240877
114,adam,19.9708806069
114,falling_ball,19.9980025096
114,entropy_descent,17.4079427604
114,hamiltonian_geometric,17.2310677295
115,sgd,19.9996211258
115,adam,19.9706073628
115,falling_ball,19.9979859861
115,entropy_descent,17.4065715235
115,hamiltonian_geometric,17.230111991
116,sgd,19.9996181654
116,adam,19.9703279135
116,falling_ball,19.997969486
116,entropy_descent,17.4052439491
116,hamiltonian_geometric,17.2291596953
117,sgd,19.9996152065
117,adam,19.9700593189
117,falling_ball,19.9979530092
117,entropy_descent,17.403958355
117,hamiltonian_geometric,17.228211752
118,sgd,19.9996122493
118,adam,19.969770285
118,falling_ball,19.9979365556
118,entropy_descent,17.4027131252
118,hamiltonian_geometric,17.2272692107
119,sgd,19.9996092936
119,adam,19.9694917064
119,falling_ball,19.9979201249
119,entropy_descent,17.4015067072
119,hamiltonian_geometric,17.2263331487
120,sgd,19.9996063395
120,adam,19.9692111032
120,falling_ball,19.997903717
120,entropy_descent,17.4003376093
120,hamiltonian_geometric,17.2254045759
121,sgd,19.9996033869
121,adam,19.9689324755
121,falling_ball,19.9978873319
121,entropy_descent,17.3992043982
121,hamiltonian_geometric,17.2244843597
122,sgd,19.9996004358
122,adam,19.9686451926
122,falling_ball,19.9978709692
122,entropy_descent,17.398105697
122,hamiltonian_geometric,17.2235731732
123,sgd,19.9995974863
123,adam,19.9683617147
123,falling_ball,19.997854629
123,entropy_descent,17.3970401827
123,hamiltonian_geometric,17.2226714677
124,sgd,19.9995945382
124,adam,19.9680763137
124,falling_ball,19.997838311
124,entropy_descent,17.3960065842
124,hamiltonian_geometric,17.2217794659
125,sgd,19.9995915917
125,adam,19.967792877
125,falling_ball,19.9978220152
125,entropy_descent,17.3950036801
125,hamiltonian_geometric,17.2208971751
126,sgd,19.9995886466
126,adam,19.9675044907
126,falling_ball,19.9978057413
126,entropy_descent,17.394030297
126,hamiltonian_geometric,17.2200244141
127,sgd,19.9995857031
127,adam,19.9672171026
127,falling_ball,19.9977894892
127,entropy_descent,17.3930853073
127,hamiltonian_geometric,17.2191608513
128,sgd,19.999582761
128,adam,19.9669259689
128,falling_ball,19.9977732589
128,entropy_descent,17.3921676277
128,hamiltonian_geometric,17.2183060481
129,sgd,19.9995798203
129,adam,19.9666387683
129,falling_ball,19.9977570501
129,entropy_descent,17.3912762173
129,hamiltonian_geometric,17.2174595037
130,sgd,19.9995768811
130,adam,19.9663473223
130,falling_ball,19.9977408627
130,entropy_descent,17.3904100759
130,hamiltonian_geometric,17.2166206977
131,sgd,19.9995739434
131,adam,19.9660546518
131,falling_ball,19.9977246967
131,entropy_descent,17.3895682425
131,hamiltonian_geometric,17.2157891278
132,sgd,19.9995710071
132,adam,19.9657623375
132,falling_ball,19.9977085518
132,entropy_descent,17.3887497936
132,hamiltonian_geometric,17.2149643396
133,sgd,19.9995680722
133,adam,19.9654692495
133,falling_ball,19.997692428
133,entropy_descent,17.3879538418
133,hamiltonian_geometric,17.2141459485
134,sgd,19.9995651387
134,adam,19.9651747633
134,falling_ball,19.9976763251
134,entropy_descent,17.3871795346
134,hamiltonian_geometric,17.2133336529
135,sgd,19.9995622066
135,adam,19.9648782886
135,falling_ball,19.997660243
135,entropy_descent,17.3864260526
135,hamiltonian_geometric,17.2125272383
136,sgd,19.999559276
136,adam,19.9645823921
136,falling_ball,19.9976441816
136,entropy_descent,17.3856926085
136,hamiltonian_geometric,17.2117265751
137,sgd,19.9995563467
137,adam,19.9642847915
137,falling_ball,19.9976281407
137,entropy_descent,17.3849784459
137,hamiltonian_geometric,17.2109316094
138,sgd,19.9995534188
138,adam,19.9639869086
138,falling_ball,19.9976121203
138,entropy_descent,17.3842828377
138,hamiltonian_geometric,17.2101423501
139,sgd,19.9995504923
139,adam,19.9636868314
139,falling_ball,19.9975961201
139,entropy_descent,17.3836050853
139,hamiltonian_geometric,17.209358853
140,sgd,19.9995475672
140,adam,19.9633863884
140,falling_ball,19.9975801402
140,entropy_descent,17.3829445174
140,hamiltonian_geometric,17.2085812043
141,sgd,19.9995446434
141,adam,19.9630854975
141,falling_ball,19.9975641803
141,entropy_descent,17.3823004888
141,hamiltonian_geometric,17.2078095039
142,sgd,19.999541721
142,adam,19.9627839534
142,falling_ball,19.9975482404
142,entropy_descent,17.3816723796
142,hamiltonian_geometric,17.2070438511
143,sgd,19.9995388
143,adam,19.9624802435
143,falling_ball,19.9975323204
143,entropy_descent,17.3810595939
143,hamiltonian_geometric,17.206284332
144,sgd,19.9995358802
144,adam,19.9621762609
144,falling_ball,19.9975164201
144,entropy_descent,17.3804615591
144,hamiltonian_geometric,17.2055310108
145,sgd,19.9995329619
145,adam,19.9618713885
145,falling_ball,19.9975005394
145,entropy_descent,17.379877725
145,hamiltonian_geometric,17.2047839235
146,sgd,19.9995300448
146,adam,19.9615657205
146,falling_ball,19.9974846782
146,entropy_descent,17.3793075626
146,hamiltonian_geometric,17.2040430753
147,sgd,19.9995271291
147,adam,19.961258851
147,falling_ball,19.9974688365
147,entropy_descent,17.3787505638
147,hamiltonian_geometric,17.2033084408
148,sgd,19.9995242147
148,adam,19.9609510776
148,falling_ball,19.997453014
148,entropy_descent,17.37820624
148,hamiltonian_geometric,17.2025799666
149,sgd,19.9995213016
149,adam,19.9606425962
149,falling_ball,19.9974372108
149,entropy_descent,17.3776741217
149,hamiltonian_geometric,17.2018575755
150,sgd,19.9995183899
150,adam,19.9603331593
150,falling_ball,19.9974214266
150,entropy_descent,17.3771537578
150,hamiltonian_geometric,17.2011411724
151,sgd,19.9995154794
151,adam,19.9600228335
151,falling_ball,19.9974056614
151,entropy_descent,17.3766447144
151,hamiltonian_geometric,17.2004306501
152,sgd,19.9995125702
152,adam,19.9597112328
152,falling_ball,19.9973899151
152,entropy_descent,17.3761465747
152,hamiltonian_geometric,17.1997258955
153,sgd,19.9995096623
153,adam,19.9593992794
153,falling_ball,19.9973741875
153,entropy_descent,17.375658938
153,hamiltonian_geometric,17.1990267954
154,sgd,19.9995067557
154,adam,19.9590861669
154,falling_ball,19.9973584787
154,entropy_descent,17.3751814193
154,hamiltonian_geometric,17.198333241
155,sgd,19.9995038504
155,adam,19.9587721731
155,falling_ball,19.9973427884
155,entropy_descent,17.3747136483
155,hamiltonian_geometric,17.1976451321
156,sgd,19.9995009464
156,adam,19.9584572694
156,falling_ball,19.9973271166
156,entropy_descent,17.3742552692
156,hamiltonian_geometric,17.1969623792
157,sgd,19.9994980436
157,adam,19.958141557
157,falling_ball,19.9973114632
157,entropy_descent,17.3738059398
157,hamiltonian_geometric,17.1962849052
158,sgd,19.9994951421
158,adam,19.9578249876
158,falling_ball,19.9972958281
158,entropy_descent,17.3733653315
158,hamiltonian_geometric,17.1956126452
159,sgd,19.9994922418
159,adam,19.9575074094
159,falling_ball,19.9972802112
159,entropy_descent,17.3729331282
159,hamiltonian_geometric,17.1949455463
160,sgd,19.9994893428
160,adam,19.9571890448
160,falling_ball,19.9972646124
160,entropy_descent,17.3725090258
160,hamiltonian_geometric,17.1942835658
161,sgd,19.999486445
161,adam,19.9568697525
161,falling_ball,19.9972490316
161,entropy_descent,17.3720927325
161,hamiltonian_geometric,17.193626669
162,sgd,19.9994835485
162,adam,19.9565497302
162,falling_ball,19.9972334687
162,entropy_descent,17.3716839673
162,hamiltonian_geometric,17.1929748277
163,sgd,19.9994806532
163,adam,19.9562286805
163,falling_ball,19.9972179236
163,entropy_descent,17.3712824602
163,hamiltonian_geometric,17.1923280171
164,sgd,19.9994777592
164,adam,19.955906825
164,falling_ball,19.9972023962
164,entropy_descent,17.3708879517
164,hamiltonian_geometric,17.191686214
165,sgd,19.9994748664
165,adam,19.9555841741
165,falling_ball,19.9971868865
165,entropy_descent,17.3705001922
165,hamiltonian_geometric,17.1910493948
166,sgd,19.9994719748
166,adam,19.9552605984
166,falling_ball,19.9971713944
166,entropy_descent,17.3701189417
166,hamiltonian_geometric,17.1904175338
167,sgd,19.9994690844
167,adam,19.9549361825
167,falling_ball,19.9971559197
167,entropy_descent,17.3697439697
167,hamiltonian_geometric,17.1897906025
168,sgd,19.9994661952
168,adam,19.9546108961
168,falling_ball,19.9971404624
168,entropy_descent,17.3693750541
168,hamiltonian_geometric,17.1891685685
169,sgd,19.9994633073
169,adam,19.9542848202
169,falling_ball,19.9971250224
169,entropy_descent,17.3690119819
169,hamiltonian_geometric,17.1885513957
170,sgd,19.9994604205
170,adam,19.9539578803
170,falling_ball,19.9971095996
170,entropy_descent,17.3686545477
170,hamiltonian_geometric,17.1879390438
171,sgd,19.999457535
171,adam,19.9536300794
171,falling_ball,19.9970941939
171,entropy_descent,17.3683025544
171,hamiltonian_geometric,17.1873314696
172,sgd,19.9994546506
172,adam,19.9533014431
172,falling_ball,19.9970788053
172,entropy_descent,17.3679558124
172,hamiltonian_geometric,17.186728627
173,sgd,19.9994517675
173,adam,19.9529719969
173,falling_ball,19.9970634337
173,entropy_descent,17.3676141392
173,hamiltonian_geometric,17.1861304682
174,sgd,19.9994488855
174,adam,19.9526417241
174,falling_ball,19.9970480789
174,entropy_descent,17.3672773594
174,hamiltonian_geometric,17.1855369441
175,sgd,19.9994460047
175,adam,19.9523105887
175,falling_ball,19.9970327409
175,entropy_descent,17.3669453044
175,hamiltonian_geometric,17.1849480058
176,sgd,19.9994431251
176,adam,19.951978647
176,falling_ball,19.9970174196
176,entropy_descent,17.3666178118
176,hamiltonian_geometric,17.1843636046
177,sgd,19.9994402467
177,adam,19.9516458948
177,falling_ball,19.997002115
177,entropy_descent,17.3662947256
177,hamiltonian_geometric,17.1837836932
178,sgd,19.9994373695
178,adam,19.9513123059
178,falling_ball,19.9969868269
178,entropy_descent,17.3659758958
178,hamiltonian_geometric,17.1832082258
179,sgd,19.9994344934
179,adam,19.9509779164
179,falling_ball,19.9969715554
179,entropy_descent,17.3656611779
179,hamiltonian_geometric,17.1826371586
180,sgd,19.9994316185
180,adam,19.9506426993
180,falling_ball,19.9969563002
180,entropy_descent,17.3653504331
180,hamiltonian_geometric,17.1820704498
181,sgd,19.9994287447
181,adam,19.9503066866
181,falling_ball,19.9969410613
181,entropy_descent,17.3650435277
181,hamiltonian_geometric,17.1815080594
182,sgd,19.9994258721
182,adam,19.9499698617
182,falling_ball,19.9969258388
182,entropy_descent,17.3647403333
182,hamiltonian_geometric,17.1809499496
183,sgd,19.9994230006
183,adam,19.9496322189
183,falling_ball,19.9969106324
183,entropy_descent,17.3644407262
183,hamiltonian_geometric,17.1803960839
184,sgd,19.9994201303
184,adam,19.9492937959
184,falling_ball,19.9968954421
184,entropy_descent,17.3641445874
184,hamiltonian_geometric,17.1798464273
185,sgd,19.9994172612
185,adam,19.9489545631
185,falling_ball,19.9968802678
185,entropy_descent,17.3638518025
185,hamiltonian_geometric,17.1793009458
186,sgd,19.9994143932
186,adam,19.948614537
