epoch,optimizer,train_loss,val_loss,train_accuracy,val_accuracy
1,sgd,1.03737411603,1.03677789419,0.378888888889,0.38
2,sgd,0.921938405404,0.92398821079,0.482222222222,0.486666666667
3,sgd,0.866799828357,0.87096377352,0.512222222222,0.496666666667
4,sgd,0.841491006737,0.84669286761,0.513333333333,0.51
5,sgd,0.825956508655,0.832433434513,0.516666666667,0.51
6,sgd,0.818861913348,0.825784633648,0.512222222222,0.51
7,sgd,0.810737583159,0.818282488646,0.514444444444,0.526666666667
8,sgd,0.807269868425,0.815331378568,0.514444444444,0.516666666667
9,sgd,0.804867966252,0.812985983401,0.514444444444,0.523333333333
10,sgd,0.802316387585,0.8113791768,0.513333333333,0.52
11,sgd,0.799966171869,0.809403866099,0.512222222222,0.523333333333
12,sgd,0.798315951521,0.808364936138,0.513333333333,0.52
13,sgd,0.797123695804,0.807339522757,0.513333333333,0.52
14,sgd,0.795966031968,0.806275871047,0.517777777778,0.523333333333
15,sgd,0.793992048561,0.803547298092,0.517777777778,0.516666666667
16,sgd,0.792961925592,0.802561492037,0.513333333333,0.52
17,sgd,0.792505797324,0.801966393774,0.518888888889,0.516666666667
18,sgd,0.791637834139,0.801694155376,0.523333333333,0.523333333333
19,sgd,0.789904811176,0.799006308903,0.521111111111,0.523333333333
20,sgd,0.788611067329,0.798041285276,0.521111111111,0.526666666667
21,sgd,0.787732024209,0.797491552788,0.524444444444,0.53
22,sgd,0.786485258816,0.795799980829,0.526666666667,0.53
23,sgd,0.78511729868,0.793794651232,0.527777777778,0.53
24,sgd,0.784126710942,0.793000385953,0.527777777778,0.53
25,sgd,0.783362637557,0.792470680155,0.53,0.53
26,sgd,0.78238411936,0.792046958668,0.525555555556,0.536666666667
27,sgd,0.781077753944,0.791649912356,0.522222222222,0.536666666667
28,sgd,0.779966965946,0.789902656213,0.528888888889,0.54
29,sgd,0.779906152121,0.789815475906,0.535555555556,0.533333333333
30,sgd,0.777722758339,0.787965893723,0.524444444444,0.536666666667
31,sgd,0.777280635987,0.787690659211,0.528888888889,0.53
32,sgd,0.775433087886,0.786144706734,0.523333333333,0.533333333333
33,sgd,0.774025989757,0.784613265229,0.523333333333,0.533333333333
34,sgd,0.772896133336,0.782888538805,0.527777777778,0.536666666667
35,sgd,0.771942847427,0.782161041968,0.527777777778,0.533333333333
36,sgd,0.771228817612,0.781767859183,0.524444444444,0.526666666667
37,sgd,0.76967559218,0.780081134598,0.527777777778,0.533333333333
38,sgd,0.768778928448,0.779531499761,0.525555555556,0.526666666667
39,sgd,0.76782184703,0.778472053138,0.53,0.526666666667
40,sgd,0.766506125315,0.777529442381,0.531111111111,0.533333333333
41,sgd,0.765254311184,0.775490982467,0.536666666667,0.53
42,sgd,0.763726024036,0.773871050673,0.538888888889,0.54
43,sgd,0.762916425048,0.773212991905,0.542222222222,0.543333333333
44,sgd,0.761596218774,0.772425952328,0.536666666667,0.546666666667
45,sgd,0.76057357503,0.771046154857,0.541111111111,0.55
46,sgd,0.759379776336,0.770689306387,0.541111111111,0.546666666667
47,sgd,0.75804939884,0.769465963272,0.54,0.546666666667
48,sgd,0.75671735065,0.767610423138,0.543333333333,0.546666666667
49,sgd,0.755746869079,0.766313228877,0.538888888889,0.54
50,sgd,0.755663045881,0.766510151996,0.536666666667,0.533333333333
51,sgd,0.7553368132,0.766344558805,0.541111111111,0.536666666667
52,sgd,0.7514458455,0.762026779036,0.544444444444,0.54
53,sgd,0.750594219448,0.761033361884,0.547777777778,0.536666666667
54,sgd,0.748961800487,0.759478286618,0.544444444444,0.54
55,sgd,0.747375212803,0.75754996095,0.553333333333,0.55
56,sgd,0.746854689424,0.757063835132,0.554444444444,0.543333333333
57,sgd,0.744942462754,0.755145798854,0.547777777778,0.54
58,sgd,0.74338196403,0.753426699628,0.558888888889,0.556666666667
59,sgd,0.742478808769,0.752645907051,0.56,0.56
60,sgd,0.740422374874,0.750149549931,0.56,0.55
61,sgd,0.739766699386,0.749460935439,0.563333333333,0.563333333333
62,sgd,0.738027974496,0.748329102381,0.563333333333,0.56
63,sgd,0.73629796797,0.747178948681,0.56,0.56
64,sgd,0.734775925711,0.746301669852,0.557777777778,0.56
65,sgd,0.733451112488,0.745000054109,0.558888888889,0.556666666667
66,sgd,0.731640740643,0.743307540784,0.56,0.56
67,sgd,0.732440181145,0.742746915237,0.57,0.56
68,sgd,0.728487914802,0.739289707128,0.573333333333,0.56
