epoch,optimizer,train_loss,val_loss,train_accuracy,val_accuracy
1,sgd,0.953685373424,0.959397711044,0.478888888889,0.49
2,sgd,0.888406286542,0.896243825304,0.494444444444,0.493333333333
3,sgd,0.861993715287,0.87109631378,0.496666666667,0.503333333333
4,sgd,0.847457612918,0.857837979293,0.504444444444,0.51
5,sgd,0.837976466013,0.848997975435,0.505555555556,0.523333333333
6,sgd,0.832256098525,0.842422128009,0.507777777778,0.523333333333
7,sgd,0.82662681989,0.838251640848,0.516666666667,0.516666666667
8,sgd,0.822137921307,0.833044633806,0.516666666667,0.53
9,sgd,0.817745494087,0.829302486728,0.513333333333,0.526666666667
10,sgd,0.814957702195,0.825772517428,0.518888888889,0.513333333333
11,sgd,0.810807653784,0.821721665658,0.515555555556,0.53
12,sgd,0.8072103314,0.817674397949,0.521111111111,0.53
13,sgd,0.803421213702,0.814326244731,0.518888888889,0.536666666667
14,sgd,0.799276862174,0.8096156411,0.517777777778,0.543333333333
15,sgd,0.798300748162,0.808151615814,0.527777777778,0.53
16,sgd,0.793957799428,0.803340597929,0.53,0.533333333333
17,sgd,0.792850341189,0.801674542795,0.533333333333,0.536666666667
18,sgd,0.78764827372,0.795481342406,0.53,0.543333333333
19,sgd,0.782939822543,0.792086378098,0.535555555556,0.55
20,sgd,0.779745972323,0.78946079717,0.536666666667,0.553333333333
21,sgd,0.776565739109,0.785707528686,0.534444444444,0.556666666667
22,sgd,0.773340134332,0.782129965238,0.536666666667,0.56
23,sgd,0.769945382942,0.778842338844,0.542222222222,0.556666666667
24,sgd,0.767324897757,0.775633138746,0.538888888889,0.54
25,sgd,0.763426121162,0.771554427906,0.544444444444,0.55
26,sgd,0.760168989643,0.767601860378,0.545555555556,0.56
27,sgd,0.757163707378,0.763755174679,0.546666666667,0.55
28,sgd,0.754036522445,0.76029700055,0.546666666667,0.556666666667
29,sgd,0.750787757421,0.757410099135,0.55,0.553333333333
30,sgd,0.747543219821,0.753906933482,0.553333333333,0.556666666667
31,sgd,0.744903184703,0.751221756383,0.561111111111,0.56
32,sgd,0.742052320266,0.747879545483,0.562222222222,0.56
33,sgd,0.738690483121,0.744730309589,0.565555555556,0.563333333333
34,sgd,0.736278797496,0.743400921935,0.575555555556,0.573333333333
35,sgd,0.732605575399,0.739048986883,0.572222222222,0.57
36,sgd,0.728351816472,0.734344718585,0.573333333333,0.566666666667
37,sgd,0.725419950553,0.731338010486,0.575555555556,0.563333333333
38,sgd,0.72200783707,0.72703863188,0.572222222222,0.57
39,sgd,0.719408015657,0.724949192306,0.584444444444,0.566666666667
40,sgd,0.716173321221,0.721084346256,0.582222222222,0.576666666667
41,sgd,0.713289018884,0.716847587937,0.577777777778,0.57
42,sgd,0.710722633218,0.713998597773,0.575555555556,0.586666666667
43,sgd,0.706785242077,0.710195084025,0.583333333333,0.57
44,sgd,0.703761345209,0.70717731453,0.583333333333,0.573333333333
45,sgd,0.699819583229,0.703052934655,0.592222222222,0.59
46,sgd,0.697814441799,0.700959887441,0.596666666667,0.586666666667
47,sgd,0.695144893427,0.69827743316,0.594444444444,0.586666666667
48,sgd,0.690259580908,0.693438364646,0.61,0.586666666667
49,sgd,0.68661831038,0.689516438024,0.606666666667,0.6
50,sgd,0.683088779942,0.685058234151,0.612222222222,0.6
51,sgd,0.679979267844,0.682153568047,0.613333333333,0.596666666667
52,sgd,0.676576180657,0.677755253899,0.614444444444,0.603333333333
53,sgd,0.673277396705,0.674404981094,0.621111111111,0.606666666667
54,sgd,0.669535446803,0.67037518342,0.618888888889,0.616666666667
55,sgd,0.666346018016,0.666832803601,0.627777777778,0.616666666667
56,sgd,0.663367190441,0.664426812698,0.63,0.61
57,sgd,0.660169694559,0.660795011308,0.637777777778,0.63
