x_m,y_m,potential_V
-0.028,-0.039,-1.30693612722
-0.027,-0.039,-1.32362368032
-0.026,-0.039,-1.33951331979
-0.025,-0.039,-1.35461374912
-0.024,-0.039,-1.368933465
-0.023,-0.039,-1.38248076389
-0.022,-0.039,-1.39526374891
-0.021,-0.039,-1.40729033716
-0.02,-0.039,-1.41856826701
-0.019,-0.039,-1.42910510545
-0.018,-0.039,-1.4389082552
-0.017,-0.039,-1.44798496147
-0.016,-0.039,-1.45634231847
-0.015,-0.039,-1.4639872753
-0.014,-0.039,-1.47092664139
-0.013,-0.039,-1.4771670914
-0.012,-0.039,-1.48271516948
-0.011,-0.039,-1.487577293
-0.01,-0.039,-1.4917597556
-0.009,-0.039,-1.49526872986
-0.008,-0.039,-1.49811026924
-0.007,-0.039,-1.50029030974
-0.006,-0.039,-1.50181467108
-0.005,-0.039,-1.50268905748
-0.004,-0.039,-1.50291905837
-0.003,-0.039,-1.5025101487
-0.002,-0.039,-1.50146768935
-0.001,-0.039,-1.49979692741
0,-0.039,-1.49750299651
0.001,-0.039,-1.49459091728
0.002,-0.039,-1.49106559793
0.003,-0.039,-1.48693183497
0.004,-0.039,-1.48219431411
0.005,-0.039,-1.47685761126
0.006,-0.039,-1.47092619368
0.007,-0.039,-1.4644044212
0.008,-0.039,-1.45729654732
0.009,-0.039,-1.44960672042
0.01,-0.039,-1.44133898462
0.011,-0.039,-1.43249728053
0.012,-0.039,-1.42308544562
0.013,-0.039,-1.41310721419
0.014,-0.039,-1.40256621691
0.015,-0.039,-1.39146597979
0.016,-0.039,-1.37980992269
0.017,-0.039,-1.36760135725
0.018,-0.039,-1.35484348435
0.019,-0.039,-1.34153939121
0.02,-0.039,-1.32769204817
0.021,-0.039,-1.31330430558
0.022,-0.039,-1.29837889078
0.023,-0.039,-1.2829184058
0.024,-0.039,-1.26692532602
0.025,-0.039,-1.25040200028
0.026,-0.039,-1.2333506529
0.027,-0.039,-1.2157733881
0.028,-0.039,-1.19767219705
0.029,-0.039,-1.17904896778
0.03,-0.039,-1.15990549779
0.031,-0.039,-1.1402435089
0.032,-0.039,-1.12006466324
0.033,-0.039,-1.09937057892
0.034,-0.039,-1.07816284302
0.035,-0.039,-1.05644301906
0.036,-0.039,-1.03421264535
0.037,-0.039,-1.01147322034
0.038,-0.039,-0.988226170505
0.039,-0.039,-0.964472796699
0.04,-0.039,-0.940214195159
-0.04,-0.038,-1.00204578439
-0.039,-0.038,-1.02855316073
-0.038,-0.038,-1.0541601069
-0.037,-0.038,-1.07887761642
-0.036,-0.038,-1.10271653927
-0.035,-0.038,-1.12568756093
-0.034,-0.038,-1.14780118557
-0.033,-0.038,-1.16906772308
-0.032,-0.038,-1.18949727928
-0.031,-0.038,-1.20909974918
-0.03,-0.038,-1.2278848128
-0.029,-0.038,-1.24586193322
-0.028,-0.038,-1.26304035673
-0.027,-0.038,-1.27942911459
-0.026,-0.038,-1.29503702631
-0.025,-0.038,-1.30987270412
-0.024,-0.038,-1.32394455838
-0.023,-0.038,-1.33726080368
-0.022,-0.038,-1.34982946552
-0.021,-0.038,-1.36165838723
-0.02,-0.038,-1.37275523698
-0.019,-0.038,-1.38312751486
-0.018,-0.038,-1.3927825596
-0.017,-0.038,-1.40172755512
-0.016,-0.038,-1.40996953664
-0.015,-0.038,-1.41751539622
-0.014,-0.038,-1.42437188788
-0.013,-0.038,-1.4305456321
-0.012,-0.038,-1.43604311964
-0.011,-0.038,-1.44087071492
-0.01,-0.038,-1.44503465868
-0.009,-0.038,-1.44854107021
-0.008,-0.038,-1.45139594897
-0.007,-0.038,-1.4536051759
-0.006,-0.038,-1.45517451427
-0.005,-0.038,-1.45610961029
-0.004,-0.038,-1.45641599354
-0.003,-0.038,-1.4560990773
-0.002,-0.038,-1.45516415875
-0.001,-0.038,-1.45361641942
0,-0.038,-1.45146092553
0.001,-0.038,-1.44870262868
0.002,-0.038,-1.44534636663
0.003,-0.038,-1.44139686434
0.004,-0.038,-1.43685873519
0.005,-0.038,-1.4317364824
0.006,-0.038,-1.42603450056
0.007,-0.038,-1.41975707724
0.008,-0.038,-1.41290839463
0.009,-0.038,-1.40549253098
0.01,-0.038,-1.39751346203
0.011,-0.038,-1.38897506197
0.012,-0.038,-1.37988110412
0.013,-0.038,-1.37023526121
0.014,-0.038,-1.36004110497
0.015,-0.038,-1.34930210528
0.016,-0.038,-1.33802162864
0.017,-0.038,-1.32620293603
0.018,-0.038,-1.31384918029
0.019,-0.038,-1.30096340294
0.02,-0.038,-1.28754853084
0.021,-0.038,-1.2736073727
0.022,-0.038,-1.25914261588
0.023,-0.038,-1.24415682378
0.024,-0.038,-1.2286524343
0.025,-0.038,-1.21263175983
0.026,-0.038,-1.19609698915
0.027,-0.038,-1.17905019192
0.028,-0.038,-1.16149332577
0.029,-0.038,-1.14342824649
0.03,-0.038,-1.12485672083
0.031,-0.038,-1.10578044166
0.032,-0.038,-1.0862010442
0.033,-0.038,-1.06612012182
0.034,-0.038,-1.04553923906
0.035,-0.038,-1.0244599388
0.036,-0.038,-1.00288374016
0.037,-0.038,-0.980812122806
0.038,-0.038,-0.958246493659
0.039,-0.038,-0.935188131571
0.04,-0.038,-0.911638106338
-0.04,-0.037,-0.964020553395
-0.039,-0.037,-0.990003571742
-0.038,-0.037,-1.01510507412
-0.037,-0.037,-1.0393358645
-0.036,-0.037,-1.06270661536
-0.035,-0.037,-1.08522784587
-0.034,-0.037,-1.10690990428
-0.033,-0.037,-1.12776295407
-0.032,-0.037,-1.1477969634
-0.031,-0.037,-1.16702169765
-0.03,-0.037,-1.18544671449
-0.029,-0.037,-1.20308136136
-0.028,-0.037,-1.21993477503
-0.027,-0.037,-1.23601588285
-0.026,-0.037,-1.25133340558
-0.025,-0.037,-1.26589586152
-0.024,-0.037,-1.27971157149
-0.023,-0.037,-1.29278866475
-0.022,-0.037,-1.30513508528
-0.021,-0.037,-1.31675859853
-0.02,-0.037,-1.32766679821
-0.019,-0.037,-1.33786711301
-0.018,-0.037,-1.3473668132
-0.017,-0.037,-1.35617301687
-0.016,-0.037,-1.36429269569
-0.015,-0.037,-1.3717326803
-0.014,-0.037,-1.37849966496
-0.013,-0.037,-1.38460021178
-0.012,-0.037,-1.39004075418
-0.011,-0.037,-1.39482759988
-0.01,-0.037,-1.39896693317
-0.009,-0.037,-1.4024648168
-0.008,-0.037,-1.40532719326
-0.007,-0.037,-1.40755988569
-0.006,-0.037,-1.40916859853
-0.005,-0.037,-1.41015891782
-0.004,-0.037,-1.41053631147
-0.003,-0.037,-1.41030612944
-0.002,-0.037,-1.40947360393
-0.001,-0.037,-1.40804384976
0,-0.037,-1.40602186485
0.001,-0.037,-1.40341253104
0.002,-0.037,-1.40022061508
0.003,-0.037,-1.39645076992
0.004,-0.037,-1.39210753627
0.005,-0.037,-1.38719534437
0.006,-0.037,-1.38171851588
0.007,-0.037,-1.37568126593
0.008,-0.037,-1.3690877051
0.009,-0.037,-1.36194184136
0.01,-0.037,-1.35424758173
0.011,-0.037,-1.3460087337
0.012,-0.037,-1.33722900617
0.013,-0.037,-1.32791200994
0.014,-0.037,-1.31806125751
0.015,-0.037,-1.30768016231
0.016,-0.037,-1.2967720372
0.017,-0.037,-1.28534009231
0.018,-0.037,-1.27338743228
0.019,-0.037,-1.26091705292
0.02,-0.037,-1.2479318376
0.021,-0.037,-1.23443455351
0.022,-0.037,-1.22042784819
0.023,-0.037,-1.20591424664
0.024,-0.037,-1.19089614948
0.025,-0.037,-1.17537583275
0.026,-0.037,-1.15935544971
0.027,-0.037,-1.14283703516
0.028,-0.037,-1.12582251269
0.029,-0.037,-1.10831370487
0.03,-0.037,-1.09031234625
0.031,-0.037,-1.07182009867
0.032,-0.037,-1.05283856776
0.033,-0.037,-1.03336931873
0.034,-0.037,-1.01341388946
0.035,-0.037,-0.992973797388
0.036,-0.037,-0.972050536887
0.037,-0.037,-0.950645562836
0.038,-0.037,-0.928760256112
0.039,-0.037,-0.906395866805
0.04,-0.037,-0.883553431441
-0.04,-0.036,-0.926888294249
-0.039,-0.036,-0.952335917594
-0.038,-0.036,-0.976921111015
-0.037,-0.036,-1.00065449544
-0.036,-0.036,-1.0235465713
-0.035,-0.036,-1.04560769591
-0.034,-0.036,-1.06684806507
-0.033,-0.036,-1.0872776984
-0.032,-0.036,-1.10690642815
-0.031,-0.036,-1.12574389093
-0.03,-0.036,-1.14379952223
-0.029,-0.036,-1.1610825533
-0.028,-0.036,-1.17760201019
-0.027,-0.036,-1.19336671457
-0.026,-0.036,-1.2083852862
-0.025,-0.036,-1.22266614665
-0.024,-0.036,-1.23621752412
-0.023,-0.036,-1.24904745897
-0.022,-0.036,-1.26116380994
-0.021,-0.036,-1.27257426058
-0.02,-0.036,-1.2832863259
-0.019,-0.036,-1.2933073589
-0.018,-0.036,-1.302644557
-0.017,-0.036,-1.31130496799
-0.016,-0.036,-1.31929549566
-0.015,-0.036,-1.32662290481
-0.014,-0.036,-1.33329382574
-0.013,-0.036,-1.33931475809
-0.012,-0.036,-1.34469207399
-0.011,-0.036,-1.34943202073
-0.01,-0.036,-1.35354072268
-0.009,-0.036,-1.35702418279
-0.008,-0.036,-1.35988828358
-0.007,-0.036,-1.36213878773
-0.006,-0.036,-1.3637813384
-0.005,-0.036,-1.36482145937
-0.004,-0.036,-1.36526455503
-0.003,-0.036,-1.36511591045
-0.002,-0.036,-1.36438069154
-0.001,-0.036,-1.36306394536
0,-0.036,-1.3611706007
0.001,-0.036,-1.35870546898
0.002,-0.036,-1.35567324544
0.003,-0.036,-1.35207851067
0.004,-0.036,-1.34792573244
0.005,-0.036,-1.34321926778
0.006,-0.036,-1.33796336528
0.007,-0.036,-1.33216216745
0.008,-0.036,-1.3258197131
0.009,-0.036,-1.31893993966
0.01,-0.036,-1.31152668523
0.011,-0.036,-1.30358369029
0.012,-0.036,-1.29511459896
0.013,-0.036,-1.28612295974
0.014,-0.036,-1.27661222548
0.015,-0.036,-1.26658575276
0.016,-0.036,-1.25604680043
0.017,-0.036,-1.24499852742
0.018,-0.036,-1.23344398988
0.019,-0.036,-1.22138613769
0.02,-0.036,-1.20882781064
0.021,-0.036,-1.19577173439
0.022,-0.036,-1.18222051676
0.023,-0.036,-1.16817664443
0.024,-0.036,-1.15364248095
0.025,-0.036,-1.13862026617
0.026,-0.036,-1.12311211788
0.027,-0.036,-1.10712003599
0.028,-0.036,-1.09064590971
0.029,-0.036,-1.07369152771
0.03,-0.036,-1.05625859126
0.031,-0.036,-1.03834872959
0.032,-0.036,-1.01996351649
0.033,-0.036,-1.0011044862
0.034,-0.036,-0.981773146349
0.035,-0.036,-0.961970984678
0.036,-0.036,-0.94169946593
0.037,-0.036,-0.920960014682
0.038,-0.036,-0.899753979796
0.039,-0.036,-0.8780825763
0.04,-0.036,-0.855946801012
-0.04,-0.035,-0.890629966695
-0.039,-0.035,-0.915531270682
-0.038,-0.035,-0.939589405194
-0.037,-0.035,-0.962814813814
-0.036,-0.035,-0.985217829644
-0.035,-0.035,-1.0068086519
-0.034,-0.035,-1.02759732679
-0.033,-0.035,-1.04759373213
-0.032,-0.035,-1.06680756544
-0.031,-0.035,-1.08524833507
-0.03,-0.035,-1.10292535414
-0.029,-0.035,-1.11984773691
-0.028,-0.035,-1.13602439732
-0.027,-0.035,-1.15146404949
-0.026,-0.035,-1.1661752098
-0.025,-0.035,-1.18016620036
-0.024,-0.035,-1.19344515358
-0.023,-0.035,-1.20602001755
-0.022,-0.035,-1.21789856206
-0.021,-0.035,-1.22908838486
-0.02,-0.035,-1.23959691822
-0.019,-0.035,-1.24943143529
-0.018,-0.035,-1.25859905637
-0.017,-0.035,-1.26710675471
-0.016,-0.035,-1.2749613619
-0.015,-0.035,-1.28216957274
-0.014,-0.035,-1.28873794942
-0.013,-0.035,-1.29467292506
-0.012,-0.035,-1.2999808067
-0.011,-0.035,-1.30466777751
-0.01,-0.035,-1.30873989847
-0.009,-0.035,-1.31220310953
-0.008,-0.035,-1.31506323028
-0.007,-0.035,-1.31732596024
-0.006,-0.035,-1.31899687891
-0.005,-0.035,-1.32008144567
-0.004,-0.035,-1.32058499959
-0.003,-0.035,-1.32051275932
-0.002,-0.035,-1.31986982319
-0.001,-0.035,-1.31866116951
0,-0.035,-1.31689165713
0.001,-0.035,-1.31456602647
0.002,-0.035,-1.31168890086
0.003,-0.035,-1.30826478823
0.004,-0.035,-1.30429808323
0.005,-0.035,-1.29979306959
0.006,-0.035,-1.29475392271
0.007,-0.035,-1.28918471238
0.008,-0.035,-1.28308940553
0.009,-0.035,-1.2764718689
0.01,-0.035,-1.26933587141
0.011,-0.035,-1.26168508623
0.012,-0.035,-1.25352309233
0.013,-0.035,-1.24485337544
0.014,-0.035,-1.2356793283
0.015,-0.035,-1.22600425012
0.016,-0.035,-1.21583134518
0.017,-0.035,-1.20516372072
0.018,-0.035,-1.19400438394
0.019,-0.035,-1.18235623839
0.02,-0.035,-1.17022207999
0.021,-0.035,-1.15760459268
0.022,-0.035,-1.14450634441
0.023,-0.035,-1.13092978364
0.024,-0.035,-1.11687723686
0.025,-0.035,-1.10235090787
0.026,-0.035,-1.08735287907
0.027,-0.035,-1.0718851155
0.028,-0.035,-1.0559494718
0.029,-0.035,-1.03954770237
0.03,-0.035,-1.0226814744
0.031,-0.035,-1.00535238332
0.032,-0.035,-0.987561969343
0.033,-0.035,-0.969311733391
0.034,-0.035,-0.950603149885
0.035,-0.035,-0.931437673233
0.036,-0.035,-0.911816734259
0.037,-0.035,-0.89174172235
0.038,-0.035,-0.871213948972
0.039,-0.035,-0.850234588337
0.04,-0.035,-0.828804591604
-0.04,-0.034,-0.855226222916
-0.039,-0.034,-0.879570405174
-0.038,-0.034,-0.903090854677
-0.037,-0.034,-0.925797842596
-0.036,-0.034,-0.947701538685
-0.035,-0.034,-0.968811987181
-0.034,-0.034,-0.989139086964
-0.033,-0.034,-1.00869257554
-0.032,-0.034,-1.02748201649
-0.031,-0.034,-1.04551679004
-0.03,-0.034,-1.06280608644
-0.029,-0.034,-1.07935890191
-0.028,-0.034,-1.09518403675
-0.027,-0.034,-1.11029009552
-0.026,-0.034,-1.12468548882
-0.025,-0.034,-1.13837843656
-0.024,-0.034,-1.1513769723
-0.023,-0.034,-1.16368894852
-0.022,-0.034,-1.17532204249
-0.021,-0.034,-1.18628376245
-0.02,-0.034,-1.19658145402
-0.019,-0.034,-1.20622230652
-0.018,-0.034,-1.21521335905
-0.017,-0.034,-1.22356150622
-0.016,-0.034,-1.23127350335
-0.015,-0.034,-1.23835597115
-0.014,-0.034,-1.24481539969
-0.013,-0.034,-1.25065815174
-0.012,-0.034,-1.25589046543
-0.011,-0.034,-1.26051845623
-0.01,-0.034,-1.26454811836
-0.009,-0.034,-1.26798532559
-0.008,-0.034,-1.27083583163
-0.007,-0.034,-1.27310527019
-0.006,-0.034,-1.27479915473
-0.005,-0.034,-1.27592287811
-0.004,-0.034,-1.27648171226
-0.003,-0.034,-1.27648080793
-0.002,-0.034,-1.27592519463
-0.001,-0.034,-1.2748197809
0,-0.034,-1.27316935496
0.001,-0.034,-1.27097858569
0.002,-0.034,-1.26825202415
0.003,-0.034,-1.26499410543
0.004,-0.034,-1.26120915095
0.005,-0.034,-1.2569013711
0.006,-0.034,-1.25207486808
0.007,-0.034,-1.24673363896
0.008,-0.034,-1.24088157875
0.009,-0.034,-1.23452248335
0.01,-0.034,-1.22766005231
0.011,-0.034,-1.22029789118
0.012,-0.034,-1.2124395134
0.013,-0.034,-1.20408834144
0.014,-0.034,-1.19524770736
0.015,-0.034,-1.18592085231
0.016,-0.034,-1.17611092541
0.017,-0.034,-1.16582098146
0.018,-0.034,-1.15505397806
0.019,-0.034,-1.14381277185
0.02,-0.034,-1.13210011431
0.021,-0.034,-1.11991864726
0.022,-0.034,-1.10727089848
0.023,-0.034,-1.09415927797
0.024,-0.034,-1.08058607511
0.025,-0.034,-1.06655345761
0.026,-0.034,-1.05206347254
0.027,-0.034,-1.03711805005
0.028,-0.034,-1.02171901017
0.029,-0.034,-1.00586807272
0.03,-0.034,-0.989566870345
0.031,-0.034,-0.972816963789
0.032,-0.034,-0.955619858397
0.033,-0.034,-0.937977019939
0.034,-0.034,-0.919889887225
0.035,-0.034,-0.901359878308
0.036,-0.034,-0.882388386453
0.037,-0.034,-0.86297676164
0.038,-0.034,-0.843126273203
0.039,-0.034,-0.822838049411
0.04,-0.034,-0.802112990391
-0.04,-0.033,-0.820657458739
-0.039,-0.033,-0.844433847168
-0.038,-0.033,-0.867406117068
-0.037,-0.033,-0.889584371379
-0.036,-0.033,-0.910978619815
-0.035,-0.033,-0.931598754114
-0.034,-0.033,-0.951454527557
-0.033,-0.033,-0.970555538354
-0.032,-0.033,-0.988911216518
-0.031,-0.033,-1.00653081391
-0.03,-0.033,-1.02342339718
-0.029,-0.033,-1.03959784323
-0.028,-0.033,-1.05506283705
-0.027,-0.033,-1.06982687157
-0.026,-0.033,-1.08389824919
-0.025,-0.033,-1.09728508488
-0.024,-0.033,-1.10999531037
-0.023,-0.033,-1.12203667932
-0.022,-0.033,-1.13341677305
-0.021,-0.033,-1.14414300672
-0.02,-0.033,-1.15422263562
-0.019,-0.033,-1.16366276143
-0.018,-0.033,-1.17247033819
-0.017,-0.033,-1.18065217795
-0.016,-0.033,-1.18821495588
-0.015,-0.033,-1.19516521469
-0.014,-0.033,-1.20150936851
-0.013,-0.033,-1.20725370599
-0.012,-0.033,-1.21240439275
-0.011,-0.033,-1.21696747306
-0.01,-0.033,-1.22094887102
-0.009,-0.033,-1.22435439111
-0.008,-0.033,-1.22718971831
-0.007,-0.033,-1.22946041785
-0.006,-0.033,-1.23117193477
-0.005,-0.033,-1.23232959336
-0.004,-0.033,-1.23293859661
-0.003,-0.033,-1.23300402582
-0.002,-0.033,-1.23253084049
-0.001,-0.033,-1.23152387847
0,-0.033,-1.22998785659
0.001,-0.033,-1.22792737175
0.002,-0.033,-1.22534690245
0.003,-0.033,-1.22225081079
0.004,-0.033,-1.21864334496
0.005,-0.033,-1.21452864205
0.006,-0.033,-1.20991073114
0.007,-0.033,-1.20479353667
0.008,-0.033,-1.19918088171
0.009,-0.033,-1.19307649129
0.01,-0.033,-1.18648399543
0.011,-0.033,-1.17940693181
0.012,-0.033,-1.17184874791
0.013,-0.033,-1.16381280245
0.014,-0.033,-1.15530236611
0.015,-0.033,-1.14632062134
0.016,-0.033,-1.13687066118
0.017,-0.033,-1.12695548721
0.018,-0.033,-1.11657800654
0.019,-0.033,-1.10574102807
0.02,-0.033,-1.09444725805
0.021,-0.033,-1.08269929548
0.022,-0.033,-1.07049962742
0.023,-0.033,-1.05785062494
0.024,-0.033,-1.04475454
0.025,-0.033,-1.03121350403
0.026,-0.033,-1.01722952864
0.027,-0.033,-1.00280450903
0.028,-0.033,-0.987940230502
0.029,-0.033,-0.972638378193
0.03,-0.033,-0.956900549825
0.031,-0.033,-0.940728270865
0.032,-0.033,-0.924123010854
0.033,-0.033,-0.907086199039
0.034,-0.033,-0.889619236751
0.035,-0.033,-0.871723503269
0.036,-0.033,-0.85340035132
0.037,-0.033,-0.834651087937
0.038,-0.033,-0.815476936286
0.039,-0.033,-0.795878974247
0.04,-0.033,-0.775858046196
-0.04,-0.032,-0.786903851095
-0.039,-0.032,-0.810101911164
-0.038,-0.032,-0.832515645094
-0.037,-0.032,-0.854154991066
-0.036,-0.032,-0.875029801409
-0.035,-0.032,-0.895149817259
-0.034,-0.032,-0.914524647505
-0.033,-0.032,-0.933163751624
-0.032,-0.032,-0.95107642605
-0.031,-0.032,-0.968271793752
-0.03,-0.032,-0.984758796739
-0.029,-0.032,-1.0005461912
-0.028,-0.032,-1.01564254502
-0.027,-0.032,-1.03005623733
-0.026,-0.032,-1.04379545993
-0.025,-0.032,-1.05686822018
-0.024,-0.032,-1.06928234506
-0.023,-0.032,-1.08104548632
-0.022,-0.032,-1.09216512608
-0.021,-0.032,-1.10264858304
-0.02,-0.032,-1.11250301864
-0.019,-0.032,-1.12173544332
-0.018,-0.032,-1.13035272246
-0.017,-0.032,-1.13836158186
-0.016,-0.032,-1.14576861278
-0.015,-0.032,-1.15258027628
-0.014,-0.032,-1.1588029069
-0.013,-0.032,-1.16444271558
-0.012,-0.032,-1.1695057919
-0.011,-0.032,-1.17399810556
-0.01,-0.032,-1.17792550735
-0.009,-0.032,-1.18129372939
-0.008,-0.032,-1.18410838507
-0.007,-0.032,-1.18637496856
-0.006,-0.032,-1.18809885413
-0.005,-0.032,-1.18928529542
-0.004,-0.032,-1.18993942468
-0.003,-0.032,-1.1900662523
-0.002,-0.032,-1.18967066652
-0.001,-0.032,-1.18875743356
0,-0.032,-1.18733119822
0.001,-0.032,-1.18539648494
0.002,-0.032,-1.18295769943
0.003,-0.032,-1.18001913074
0.004,-0.032,-1.17658495384
0.005,-0.032,-1.17265923266
0.006,-0.032,-1.16824592335
0.007,-0.032,-1.16334887782
0.008,-0.032,-1.15797184734
0.009,-0.032,-1.1521184861
0.01,-0.032,-1.1457923545
0.011,-0.032,-1.13899692209
0.012,-0.032,-1.13173557003
0.013,-0.032,-1.12401159276
0.014,-0.032,-1.11582819893
0.015,-0.032,-1.10718851142
0.016,-0.032,-1.09809556631
0.017,-0.032,-1.08855231094
0.018,-0.032,-1.07856160089
0.019,-0.032,-1.06812619621
0.02,-0.032,-1.05724875694
0.021,-0.032,-1.04593183826
0.022,-0.032,-1.03417788565
0.023,-0.032,-1.02198923053
0.024,-0.032,-1.00936808683
0.025,-0.032,-0.996316549255
0.026,-0.032,-0.982836593617
0.027,-0.032,-0.968930079952
0.028,-0.032,-0.954598758687
0.029,-0.032,-0.939844280073
0.03,-0.032,-0.924668206678
0.031,-0.032,-0.909072028289
0.032,-0.032,-0.893057177987
0.033,-0.032,-0.876625047518
0.034,-0.032,-0.859776999351
0.035,-0.032,-0.842514372144
0.036,-0.032,-0.824838475736
0.037,-0.032,-0.806750571363
0.038,-0.032,-0.788251832701
0.039,-0.032,-0.769343283517
0.04,-0.032,-0.750025708425
-0.04,-0.031,-0.753945383816
-0.039,-0.031,-0.776554724949
-0.038,-0.031,-0.798399710632
-0.037,-0.031,-0.819490117088
-0.036,-0.031,-0.839835641305
-0.035,-0.031,-0.859445875169
-0.034,-0.031,-0.878330283896
-0.033,-0.031,-0.896498188381
-0.032,-0.031,-0.913958751114
-0.031,-0.031,-0.930720965349
-0.03,-0.031,-0.946793647244
-0.029,-0.031,-0.962185430685
-0.028,-0.031,-0.976904764532
-0.027,-0.031,-0.990959911986
-0.026,-0.031,-1.00435895181
-0.025,-0.031,-1.01710978112
-0.024,-0.031,-1.02922011938
-0.023,-0.031,-1.04069751343
-0.022,-0.031,-1.05154934315
-0.021,-0.031,-1.06178282753
-0.02,-0.031,-1.0714050309
-0.019,-0.031,-1.08042286911
-0.018,-0.031,-1.08884311539
-0.017,-0.031,-1.09667240588
-0.016,-0.031,-1.10391724445
-0.015,-0.031,-1.11058400702
-0.014,-0.031,-1.11667894506
-0.013,-0.031,-1.12220818839
-0.012,-0.031,-1.12717774721
-0.011,-0.031,-1.13159351341
-0.01,-0.031,-1.13546126132
-0.009,-0.031,-1.13878664778
-0.008,-0.031,-1.14157521179
-0.007,-0.031,-1.14383237391
-0.006,-0.031,-1.14556343532
-0.005,-0.031,-1.14677357694
-0.004,-0.031,-1.14746785851
-0.003,-0.031,-1.14765121799
-0.002,-0.031,-1.14732847115
-0.001,-0.031,-1.14650431165
0,-0.031,-1.14518331158
0.001,-0.031,-1.14336992252
0.002,-0.031,-1.14106847713
0.003,-0.031,-1.13828319138
0.004,-0.031,-1.13501816716
0.005,-0.031,-1.13127739539
0.006,-0.031,-1.12706475951
0.007,-0.031,-1.12238403917
0.008,-0.031,-1.11723891402
0.009,-0.031,-1.1116329675
0.01,-0.031,-1.10556969036
0.011,-0.031,-1.09905248391
0.012,-0.031,-1.09208466262
0.013,-0.031,-1.08466945613
0.014,-0.031,-1.07681001041
0.015,-0.031,-1.0685093879
0.016,-0.031,-1.05977056672
0.017,-0.031,-1.05059643881
0.018,-0.031,-1.04098980702
0.019,-0.031,-1.0309533813
0.02,-0.031,-1.02048977417
0.021,-0.031,-1.00960149578
0.022,-0.031,-0.99829094888
0.023,-0.031,-0.986560424166
0.024,-0.031,-0.974412096655
0.025,-0.031,-0.961848023561
0.026,-0.031,-0.948870144336
0.027,-0.031,-0.935480283401
0.028,-0.031,-0.92168015598
0.029,-0.031,-0.907471377191
