step,optimizer,loss
29,falling_ball,19.999413623
29,entropy_descent,18.2534339176
29,hamiltonian_geometric,17.5514830945
30,sgd,19.9998400919
30,adam,20.2055569521
30,falling_ball,19.9993925119
30,entropy_descent,18.2200089339
30,hamiltonian_geometric,17.5110987751
31,sgd,19.9998358998
31,adam,20.0845282876
31,falling_ball,19.9993715322
31,entropy_descent,18.1878755833
31,hamiltonian_geometric,17.4737437194
32,sgd,19.9998317378
32,adam,20.0605349669
32,falling_ball,19.9993507029
32,entropy_descent,18.1569835086
32,hamiltonian_geometric,17.4411247934
33,sgd,19.9998276043
33,adam,20.1567838867
33,falling_ball,19.9993300088
33,entropy_descent,18.1272843246
33,hamiltonian_geometric,17.4143536493
34,sgd,19.9998234981
34,adam,20.1512168328
34,falling_ball,19.9993094456
34,entropy_descent,18.0987315409
34,hamiltonian_geometric,17.3939537621
35,sgd,19.999819418
35,adam,20.0531179699
35,falling_ball,19.9992890312
35,entropy_descent,18.0712804874
35,hamiltonian_geometric,17.3799121988
36,sgd,19.9998153628
36,adam,20.052888821
36,falling_ball,19.9992687651
36,entropy_descent,18.0448882426
36,hamiltonian_geometric,17.3717647996
37,sgd,19.9998113315
37,adam,20.1134773976
37,falling_ball,19.9992486337
37,entropy_descent,18.0195135651
37,hamiltonian_geometric,17.368702712
38,sgd,19.9998073231
38,adam,20.0770270975
38,falling_ball,19.9992286372
38,entropy_descent,17.9951168278
38,hamiltonian_geometric,17.3696885289
39,sgd,19.9998033366
39,adam,20.0055407556
39,falling_ball,19.9992087765
39,entropy_descent,17.971659954
39,hamiltonian_geometric,17.373571453
40,sgd,19.9997993713
40,adam,20.0271497846
40,falling_ball,19.9991890404
40,entropy_descent,17.9491063571
40,hamiltonian_geometric,17.3791927027
41,sgd,19.9997954263
41,adam,20.069717716
41,falling_ball,19.9991694213
41,entropy_descent,17.9274208817
41,hamiltonian_geometric,17.3854745604
42,sgd,19.9997915009
42,adam,20.0413613211
42,falling_ball,19.9991499205
42,entropy_descent,17.9065697476
42,hamiltonian_geometric,17.3914888039
43,sgd,19.9997875943
43,adam,20.015501523
43,falling_ball,19.9991305361
43,entropy_descent,17.8865204958
43,hamiltonian_geometric,17.3965025508
44,sgd,19.9997837059
44,adam,20.0399782656
44,falling_ball,19.9991112628
44,entropy_descent,17.8672419366
44,hamiltonian_geometric,17.4000016174
45,sgd,19.999779835
45,adam,20.0414472013
45,falling_ball,19.9990920978
45,entropy_descent,17.8487040997
45,hamiltonian_geometric,17.4016932206
46,sgd,19.999775981
46,adam,20.0111807289
46,falling_ball,19.9990730399
46,entropy_descent,17.8308781867
46,hamiltonian_geometric,17.4014911582
47,sgd,19.9997721435
47,adam,20.0167263611
47,falling_ball,19.9990540861
47,entropy_descent,17.8137365246
47,hamiltonian_geometric,17.3994874527
48,sgd,19.9997683218
48,adam,20.0369697764
48,falling_ball,19.9990352334
48,entropy_descent,17.7972525222
48,hamiltonian_geometric,17.3959148498
49,sgd,19.9997645154
49,adam,20.0175090279
49,falling_ball,19.9990164804
49,entropy_descent,17.7814006271
49,hamiltonian_geometric,17.3911045603
50,sgd,19.9997607239
50,adam,19.9977480725
50,falling_ball,19.9989978254
50,entropy_descent,17.7661562855
50,hamiltonian_geometric,17.3854432946
51,sgd,19.9997569467
51,adam,20.0130690934
51,falling_ball,19.9989792654
51,entropy_descent,17.7514959027
51,hamiltonian_geometric,17.3793330357
52,sgd,19.9997531835
52,adam,20.0188880106
52,falling_ball,19.9989607983
52,entropy_descent,17.7373968055
52,hamiltonian_geometric,17.3731562307
53,sgd,19.9997494338
53,adam,20.0026591711
53,falling_ball,19.9989424227
53,entropy_descent,17.7238372061
53,hamiltonian_geometric,17.3672482216
54,sgd,19.9997456972
54,adam,20.0038205904
54,falling_ball,19.9989241372
54,entropy_descent,17.7107961675
54,hamiltonian_geometric,17.3618778855
55,sgd,19.9997419734
55,adam,20.0138370847
55,falling_ball,19.9989059391
55,entropy_descent,17.6982535701
55,hamiltonian_geometric,17.3572366546
56,sgd,19.999738262
56,adam,20.00485099
56,falling_ball,19.9988878267
56,entropy_descent,17.6861900797
56,hamiltonian_geometric,17.353435412
57,sgd,19.9997345626
57,adam,19.9978500796
57,falling_ball,19.9988697983
57,entropy_descent,17.6745871163
57,hamiltonian_geometric,17.3505082268
58,sgd,19.9997308749
58,adam,20.0048060275
58,falling_ball,19.998851852
58,entropy_descent,17.6634268252
58,hamiltonian_geometric,17.3484215287
59,sgd,19.9997271986
59,adam,20.0026378742
59,falling_ball,19.9988339856
59,entropy_descent,17.6526920482
59,hamiltonian_geometric,17.3470871264
60,sgd,19.9997235334
60,adam,19.9955124331
60,falling_ball,19.9988161977
60,entropy_descent,17.6423662963
60,hamiltonian_geometric,17.3463774307
61,sgd,19.999719879
61,adam,20.0006804147
61,falling_ball,19.9987984865
61,entropy_descent,17.6324337237
61,hamiltonian_geometric,17.3461413398
62,sgd,19.9997162351
62,adam,20.0032195545
62,falling_ball,19.9987808502
62,entropy_descent,17.6228791023
62,hamiltonian_geometric,17.3462194383
63,sgd,19.9997126015
63,adam,19.9960527
63,falling_ball,19.9987632871
63,entropy_descent,17.6136877978
63,hamiltonian_geometric,17.3464574335
64,sgd,19.9997089779
64,adam,19.9962788701
64,falling_ball,19.9987457958
64,entropy_descent,17.6048457462
64,hamiltonian_geometric,17.3467170642
65,sgd,19.9997053641
65,adam,20.0005505902
65,falling_ball,19.9987283747
65,entropy_descent,17.5963394317
65,hamiltonian_geometric,17.3468840358
66,sgd,19.9997017598
66,adam,19.996817965
66,falling_ball,19.9987110222
66,entropy_descent,17.5881558652
66,hamiltonian_geometric,17.3468728378
67,sgd,19.9996981647
67,adam,19.9945546391
67,falling_ball,19.9986937368
67,entropy_descent,17.5802825634
67,hamiltonian_geometric,17.3466285689
68,sgd,19.9996945788
68,adam,19.9971769585
68,falling_ball,19.9986765173
68,entropy_descent,17.5727075293
68,hamiltonian_geometric,17.3461261032
69,sgd,19.9996910018
69,adam,19.995370188
69,falling_ball,19.9986593621
69,entropy_descent,17.5654192331
69,hamiltonian_geometric,17.3453670887
70,sgd,19.9996874335
70,adam,19.9934199443
70,falling_ball,19.9986422698
70,entropy_descent,17.558406594
70,hamiltonian_geometric,17.3443753561
71,sgd,19.9996838737
71,adam,19.9958407242
71,falling_ball,19.9986252393
71,entropy_descent,17.5516589623
71,hamiltonian_geometric,17.3431913487
72,sgd,19.9996803222
72,adam,19.9952936452
72,falling_ball,19.9986082691
72,entropy_descent,17.545166103
72,hamiltonian_geometric,17.3418661611
73,sgd,19.9996767789
73,adam,19.9931949492
73,falling_ball,19.9985913581
73,entropy_descent,17.5389181793
73,hamiltonian_geometric,17.3404557134
74,sgd,19.9996732435
74,adam,19.9946771618
74,falling_ball,19.998574505
74,entropy_descent,17.5329057369
74,hamiltonian_geometric,17.3390154895
75,sgd,19.999669716
75,adam,19.9946215937
75,falling_ball,19.9985577088
75,entropy_descent,17.5271196894
75,hamiltonian_geometric,17.3375961586
76,sgd,19.9996661961
76,adam,19.9925715723
76,falling_ball,19.9985409682
76,entropy_descent,17.5215513037
76,hamiltonian_geometric,17.3362402776
77,sgd,19.9996626838
77,adam,19.9933537648
77,falling_ball,19.9985242821
77,entropy_descent,17.5161921863
77,hamiltonian_geometric,17.3349801589
78,sgd,19.9996591789
78,adam,19.9938461386
78,falling_ball,19.9985076496
78,entropy_descent,17.5110342697
78,hamiltonian_geometric,17.3338368809
79,sgd,19.9996556812
79,adam,19.9924342163
79,falling_ball,19.9984910694
79,entropy_descent,17.5060698002
79,hamiltonian_geometric,17.3328203368
80,sgd,19.9996521906
80,adam,19.992697789
80,falling_ball,19.9984745406
80,entropy_descent,17.5012913253
80,hamiltonian_geometric,17.3319301514
81,sgd,19.999648707
81,adam,19.9930679301
81,falling_ball,19.9984580622
81,entropy_descent,17.4966916817
81,hamiltonian_geometric,17.3311572561
82,sgd,19.9996452303
82,adam,19.9921851939
82,falling_ball,19.9984416331
82,entropy_descent,17.4922639846
82,hamiltonian_geometric,17.3304858947
83,sgd,19.9996417603
83,adam,19.9924766764
83,falling_ball,19.9984252524
83,entropy_descent,17.4880016165
83,hamiltonian_geometric,17.329895836
84,sgd,19.9996382969
84,adam,19.9926427741
84,falling_ball,19.9984089192
84,entropy_descent,17.4838982167
84,hamiltonian_geometric,17.3293645873
85,sgd,19.9996348401
85,adam,19.9916834359
85,falling_ball,19.9983926326
85,entropy_descent,17.4799476712
85,hamiltonian_geometric,17.3288694378
86,sgd,19.9996313897
86,adam,19.9918176115
86,falling_ball,19.9983763917
86,entropy_descent,17.4761441034
86,hamiltonian_geometric,17.3283891999
87,sgd,19.9996279456
87,adam,19.992131553
87,falling_ball,19.9983601955
87,entropy_descent,17.4724818646
87,hamiltonian_geometric,17.3279055608
88,sgd,19.9996245078
88,adam,19.9915318798
88,falling_ball,19.9983440434
88,entropy_descent,17.4689555253
88,hamiltonian_geometric,17.327404002
89,sgd,19.999621076
89,adam,19.9915819877
89,falling_ball,19.9983279344
89,entropy_descent,17.4655598662
89,hamiltonian_geometric,17.3268742831
90,sgd,19.9996176503
90,adam,19.9917320824
90,falling_ball,19.9983118677
90,entropy_descent,17.4622898705
90,hamiltonian_geometric,17.3263105221
91,sgd,19.9996142306
91,adam,19.9912876949
91,falling_ball,19.9982958426
91,entropy_descent,17.4591407159
91,hamiltonian_geometric,17.325710929
92,sgd,19.9996108167
92,adam,19.9913350625
92,falling_ball,19.9982798583
92,entropy_descent,17.4561077668
92,hamiltonian_geometric,17.3250772689
93,sgd,19.9996074087
93,adam,19.9913518447
93,falling_ball,19.998263914
93,entropy_descent,17.453186567
93,hamiltonian_geometric,17.3244141371
94,sgd,19.9996040063
94,adam,19.9909817645
94,falling_ball,19.998248009
94,entropy_descent,17.4503728332
94,hamiltonian_geometric,17.3237281345
95,sgd,19.9996006096
95,adam,19.9910521708
95,falling_ball,19.9982321426
95,entropy_descent,17.4476624476
95,hamiltonian_geometric,17.3230270192
96,sgd,19.9995972184
96,adam,19.991018297
96,falling_ball,19.9982163141
96,entropy_descent,17.4450514519
96,hamiltonian_geometric,17.3223189063
97,sgd,19.9995938327
97,adam,19.9907203397
97,falling_ball,19.9982005228
97,entropy_descent,17.4425360409
97,hamiltonian_geometric,17.3216115681
98,sgd,19.9995904524
98,adam,19.990808936
98,falling_ball,19.998184768
98,entropy_descent,17.4401125567
98,hamiltonian_geometric,17.3209118725
99,sgd,19.9995870775
99,adam,19.9907793923
99,falling_ball,19.9981690492
99,entropy_descent,17.4377774827
99,hamiltonian_geometric,17.3202253824
100,sgd,19.9995837079
100,adam,19.9905549467
100,falling_ball,19.9981533657
100,entropy_descent,17.4355274384
100,hamiltonian_geometric,17.3195561193
101,sgd,19.9995803435
101,adam,19.9905698188
101,falling_ball,19.9981377168
101,entropy_descent,17.4333591738
101,hamiltonian_geometric,17.3189064838
102,sgd,19.9995769842
102,adam,19.9904627684
102,falling_ball,19.998122102
102,entropy_descent,17.4312695644
102,hamiltonian_geometric,17.3182773157
103,sgd,19.9995736301
103,adam,19.9903174908
103,falling_ball,19.9981065206
103,entropy_descent,17.4292556068
103,hamiltonian_geometric,17.3176680636
104,sgd,19.999570281
104,adam,19.9903427526
104,falling_ball,19.9980909721
104,entropy_descent,17.4273144131
104,hamiltonian_geometric,17.3170770369
105,sgd,19.9995669369
105,adam,19.9902155249
105,falling_ball,19.998075456
105,entropy_descent,17.425443207
105,hamiltonian_geometric,17.3165017048
106,sgd,19.9995635978
106,adam,19.9901112238
106,falling_ball,19.9980599716
106,entropy_descent,17.4236393196
106,hamiltonian_geometric,17.3159390143
107,sgd,19.9995602636
107,adam,19.9901149001
107,falling_ball,19.9980445184
107,entropy_descent,17.4219001847
107,hamiltonian_geometric,17.3153856973
108,sgd,19.9995569342
108,adam,19.9899834155
108,falling_ball,19.998029096
108,entropy_descent,17.4202233351
108,hamiltonian_geometric,17.3148385468
109,sgd,19.9995536096
109,adam,19.9899083859
109,falling_ball,19.9980137038
109,entropy_descent,17.4186063988
109,hamiltonian_geometric,17.3142946448
110,sgd,19.9995502897
110,adam,19.9898809625
110,falling_ball,19.9979983413
110,entropy_descent,17.4170470953
110,hamiltonian_geometric,17.3137515322
111,sgd,19.9995469746
111,adam,19.9897569147
111,falling_ball,19.997983008
111,entropy_descent,17.4155432317
111,hamiltonian_geometric,17.3132073174
112,sgd,19.9995436641
112,adam,19.9897002038
112,falling_ball,19.9979677034
112,entropy_descent,17.4140926998
112,hamiltonian_geometric,17.3126607243
113,sgd,19.9995403582
113,adam,19.9896454071
113,falling_ball,19.997952427
113,entropy_descent,17.4126934726
113,hamiltonian_geometric,17.3121110858
114,sgd,19.9995370569
114,adam,19.9895461254
114,falling_ball,19.9979371785
114,entropy_descent,17.4113436009
114,hamiltonian_geometric,17.3115582926
115,sgd,19.9995337601
115,adam,19.9895048605
115,falling_ball,19.9979219573
115,entropy_descent,17.4100412108
115,hamiltonian_geometric,17.3110027072
116,sgd,19.9995304678
116,adam,19.9894225407
116,falling_ball,19.9979067631
116,entropy_descent,17.4087845002
116,hamiltonian_geometric,17.3104450563
117,sgd,19.99952718
117,adam,19.9893312605
117,falling_ball,19.9978915953
117,entropy_descent,17.4075717365
117,hamiltonian_geometric,17.3098863126
118,sgd,19.9995238966
118,adam,19.9892883205
118,falling_ball,19.9978764536
118,entropy_descent,17.4064012537
118,hamiltonian_geometric,17.3093275773
119,sgd,19.9995206176
119,adam,19.9892020055
119,falling_ball,19.9978613375
119,entropy_descent,17.4052714497
119,hamiltonian_geometric,17.3087699712
120,sgd,19.9995173429
120,adam,19.9891266227
120,falling_ball,19.9978462467
120,entropy_descent,17.404180784
120,hamiltonian_geometric,17.3082145428
121,sgd,19.9995140725
121,adam,19.9890710647
121,falling_ball,19.9978311807
121,entropy_descent,17.4031277752
121,hamiltonian_geometric,17.307662196
122,sgd,19.9995108064
122,adam,19.9889872472
122,falling_ball,19.9978161393
122,entropy_descent,17.402110999
122,hamiltonian_geometric,17.3071136416
123,sgd,19.9995075445
123,adam,19.988925966
123,falling_ball,19.9978011219
123,entropy_descent,17.4011290854
123,hamiltonian_geometric,17.3065693708
124,sgd,19.9995042869
124,adam,19.9888574067
124,falling_ball,19.9977861283
124,entropy_descent,17.4001807173
124,hamiltonian_geometric,17.3060296505
125,sgd,19.9995010334
125,adam,19.9887760931
125,falling_ball,19.997771158
125,entropy_descent,17.3992646278
125,hamiltonian_geometric,17.3054945361
126,sgd,19.9994977841
126,adam,19.9887159263
126,falling_ball,19.9977562107
126,entropy_descent,17.3983795989
126,hamiltonian_geometric,17.3049638993
127,sgd,19.9994945389
127,adam,19.9886388599
127,falling_ball,19.9977412862
127,entropy_descent,17.3975244588
127,hamiltonian_geometric,17.3044374651
128,sgd,19.9994912977
128,adam,19.9885655654
128,falling_ball,19.9977263839
128,entropy_descent,17.3966980811
128,hamiltonian_geometric,17.3039148544
129,sgd,19.9994880607
129,adam,19.9885037983
129,falling_ball,19.9977115037
129,entropy_descent,17.3958993822
129,hamiltonian_geometric,17.3033956275
130,sgd,19.9994848276
130,adam,19.9884266146
130,falling_ball,19.9976966451
130,entropy_descent,17.39512732
130,hamiltonian_geometric,17.3028793261
131,sgd,19.9994815986
131,adam,19.9883584678
131,falling_ball,19.9976818079
131,entropy_descent,17.3943808923
131,hamiltonian_geometric,17.3023655092
132,sgd,19.9994783735
132,adam,19.9882891393
132,falling_ball,19.9976669918
132,entropy_descent,17.3936591354
132,hamiltonian_geometric,17.3018537822
133,sgd,19.9994751524
133,adam,19.9882145161
133,falling_ball,19.9976521964
133,entropy_descent,17.3929611221
133,hamiltonian_geometric,17.3013438184
134,sgd,19.9994719352
134,adam,19.9881483668
134,falling_ball,19.9976374214
134,entropy_descent,17.3922859609
134,hamiltonian_geometric,17.3008353709
135,sgd,19.9994687219
135,adam,19.9880739228
135,falling_ball,19.9976226666
135,entropy_descent,17.3916327943
135,hamiltonian_geometric,17.3003282772
136,sgd,19.9994655125
136,adam,19.9880023567
136,falling_ball,19.9976079317
136,entropy_descent,17.3910007974
136,hamiltonian_geometric,17.2998224566
137,sgd,19.9994623069
137,adam,19.9879344741
137,falling_ball,19.9975932164
137,entropy_descent,17.3903891769
137,hamiltonian_geometric,17.2993179012
138,sgd,19.9994591052
138,adam,19.9878600737
138,falling_ball,19.9975785203
138,entropy_descent,17.3897971697
138,hamiltonian_geometric,17.2988146638
139,sgd,19.9994559072
139,adam,19.9877909383
139,falling_ball,19.9975638434
139,entropy_descent,17.3892240419
139,hamiltonian_geometric,17.2983128425
140,sgd,19.9994527131
140,adam,19.9877193008
140,falling_ball,19.9975491852
140,entropy_descent,17.3886690875
140,hamiltonian_geometric,17.2978125642
141,sgd,19.9994495227
141,adam,19.9876461294
141,falling_ball,19.9975345455
141,entropy_descent,17.3881316273
141,hamiltonian_geometric,17.297313969
142,sgd,19.999446336
142,adam,19.9875764468
142,falling_ball,19.9975199242
142,entropy_descent,17.3876110082
142,hamiltonian_geometric,17.2968171964
143,sgd,19.999443153
143,adam,19.987503187
143,falling_ball,19.9975053208
143,entropy_descent,17.3871066017
143,hamiltonian_geometric,17.296322373
144,sgd,19.9994399737
144,adam,19.9874322781
144,falling_ball,19.9974907352
144,entropy_descent,17.3866178033
144,hamiltonian_geometric,17.2958296041
145,sgd,19.9994367981
145,adam,19.9873606444
145,falling_ball,19.9974761672
145,entropy_descent,17.3861440315
145,hamiltonian_geometric,17.2953389677
146,sgd,19.9994336262
146,adam,19.9872872148
146,falling_ball,19.9974616165
146,entropy_descent,17.3856847271
146,hamiltonian_geometric,17.2948505119
147,sgd,19.9994304578
147,adam,19.9872164924
147,falling_ball,19.9974470828
147,entropy_descent,17.3852393517
147,hamiltonian_geometric,17.2943642554
148,sgd,19.9994272931
148,adam,19.9871433003
148,falling_ball,19.997432566
148,entropy_descent,17.3848073877
148,hamiltonian_geometric,17.2938801892
149,sgd,19.9994241319
149,adam,19.9870706728
149,falling_ball,19.9974180658
149,entropy_descent,17.3843883371
149,hamiltonian_geometric,17.2933982815
150,sgd,19.9994209744
150,adam,19.9869985364
150,falling_ball,19.9974035821
150,entropy_descent,17.3839817207
150,hamiltonian_geometric,17.2929184823
151,sgd,19.9994178203
151,adam,19.9869250992
151,falling_ball,19.9973891146
151,entropy_descent,17.3835870774
151,hamiltonian_geometric,17.2924407299
152,sgd,19.9994146698
152,adam,19.9868530082
152,falling_ball,19.997374663
152,entropy_descent,17.3832039637
152,hamiltonian_geometric,17.2919649563
153,sgd,19.9994115228
153,adam,19.9867795684
153,falling_ball,19.9973602273
153,entropy_descent,17.382831953
153,hamiltonian_geometric,17.2914910925
154,sgd,19.9994083794
154,adam,19.9867064138
154,falling_ball,19.9973458071
154,entropy_descent,17.3824706345
154,hamiltonian_geometric,17.2910190736
155,sgd,19.9994052393
155,adam,19.9866334905
155,falling_ball,19.9973314024
155,entropy_descent,17.3821196134
155,hamiltonian_geometric,17.2905488417
156,sgd,19.9994021028
156,adam,19.9865594334
156,falling_ball,19.9973170128
156,entropy_descent,17.3817785094
156,hamiltonian_geometric,17.2900803489
157,sgd,19.9993989696
157,adam,19.9864862617
157,falling_ball,19.9973026383
157,entropy_descent,17.3814469568
157,hamiltonian_geometric,17.2896135583
158,sgd,19.9993958399
158,adam,19.9864123361
158,falling_ball,19.9972882786
158,entropy_descent,17.3811246038
158,hamiltonian_geometric,17.2891484441
159,sgd,19.9993927136
159,adam,19.9863383668
159,falling_ball,19.9972739335
159,entropy_descent,17.3808111116
159,hamiltonian_geometric,17.2886849914
160,sgd,19.9993895907
160,adam,19.9862645464
160,falling_ball,19.9972596029
160,entropy_descent,17.3805061545
160,hamiltonian_geometric,17.2882231943
161,sgd,19.9993864712
161,adam,19.9861901076
161,falling_ball,19.9972452866
161,entropy_descent,17.3802094188
161,hamiltonian_geometric,17.2877630545
162,sgd,19.999383355
162,adam,19.9861160506
162,falling_ball,19.9972309844
162,entropy_descent,17.3799206028
162,hamiltonian_geometric,17.2873045789
163,sgd,19.9993802421
163,adam,19.9860413554
163,falling_ball,19.9972166962
163,entropy_descent,17.3796394162
163,hamiltonian_geometric,17.2868477775
164,sgd,19.9993771326
164,adam,19.9859666798
164,falling_ball,19.9972024218
164,entropy_descent,17.3793655794
164,hamiltonian_geometric,17.2863926614
165,sgd,19.9993740264
165,adam,19.9858920271
165,falling_ball,19.9971881609
165,entropy_descent,17.3790988236
165,hamiltonian_geometric,17.285939241
166,sgd,19.9993709235
166,adam,19.9858168928
166,falling_ball,19.9971739136
166,entropy_descent,17.3788388899
166,hamiltonian_geometric,17.2854875246
167,sgd,19.9993678238
167,adam,19.9857419368
167,falling_ball,19.9971596795
167,entropy_descent,17.3785855293
167,hamiltonian_geometric,17.2850375171
168,sgd,19.9993647274
168,adam,19.9856665614
168,falling_ball,19.9971454586
168,entropy_descent,17.3783385019
168,hamiltonian_geometric,17.2845892199
169,sgd,19.9993616343
169,adam,19.9855911517
169,falling_ball,19.9971312507
169,entropy_descent,17.3780975772
169,hamiltonian_geometric,17.2841426302
170,sgd,19.9993585443
170,adam,19.9855155977
170,falling_ball,19.9971170557
170,entropy_descent,17.3778625329
170,hamiltonian_geometric,17.2836977415
171,sgd,19.9993554576
171,adam,19.9854397544
171,falling_ball,19.9971028733
171,entropy_descent,17.3776331554
171,hamiltonian_geometric,17.2832545439
172,sgd,19.9993523741
172,adam,19.9853639424
172,falling_ball,19.9970887035
172,entropy_descent,17.3774092389
172,hamiltonian_geometric,17.2828130247
173,sgd,19.9993492938
173,adam,19.985287775
173,falling_ball,19.9970745462
173,entropy_descent,17.3771905853
173,hamiltonian_geometric,17.282373169
174,sgd,19.9993462166
174,adam,19.9852115898
174,falling_ball,19.9970604011
174,entropy_descent,17.3769770041
174,hamiltonian_geometric,17.2819349611
175,sgd,19.9993431426
175,adam,19.9851352112
175,falling_ball,19.9970462681
175,entropy_descent,17.3767683118
175,hamiltonian_geometric,17.2814983846
176,sgd,19.9993400718
176,adam,19.9850586056
176,falling_ball,19.9970321472
176,entropy_descent,17.3765643316
176,hamiltonian_geometric,17.2810634232
177,sgd,19.999337004
177,adam,19.9849819236
177,falling_ball,19.9970180382
177,entropy_descent,17.3763648936
177,hamiltonian_geometric,17.2806300617
178,sgd,19.9993339394
178,adam,19.9849049803
178,falling_ball,19.9970039409
178,entropy_descent,17.3761698341
178,hamiltonian_geometric,17.280198286
179,sgd,19.9993308779
179,adam,19.9848279693
179,falling_ball,19.9969898552
179,entropy_descent,17.3759789954
179,hamiltonian_geometric,17.2797680834
180,sgd,19.9993278195
180,adam,19.9847507255
180,falling_ball,19.996975781
180,entropy_descent,17.3757922259
180,hamiltonian_geometric,17.2793394428
181,sgd,19.9993247641
181,adam,19.9846733388
181,falling_ball,19.9969617182
181,entropy_descent,17.3756093795
181,hamiltonian_geometric,17.2789123548
182,sgd,19.9993217118
182,adam,19.9845958124
182,falling_ball,19.9969476666
182,entropy_descent,17.3754303155
182,hamiltonian_geometric,17.2784868112
183,sgd,19.9993186626
183,adam,19.9845180618
183,falling_ball,19.9969336262
183,entropy_descent,17.3752548987
183,hamiltonian_geometric,17.2780628052
184,sgd,19.9993156163
184,adam,19.9844402062
184,falling_ball,19.9969195968
184,entropy_descent,17.3750829985
184,hamiltonian_geometric,17.2776403308
185,sgd,19.9993125731
185,adam,19.984362132
185,falling_ball,19.9969055783
185,entropy_descent,17.3749144895
185,hamiltonian_geometric,17.2772193826
186,sgd,19.999309533
186,adam,19.9842839217
