optimizer,best_trial,epoch,train_loss,val_loss,train_accuracy,val_accuracy
adamw,5,1,0.836958182878,0.849194213167,0.525555555556,0.556666666667
adamw,5,2,0.76001194141,0.77182120942,0.591111111111,0.616666666667
adamw,5,3,0.696029434757,0.698090893366,0.63,0.62
adamw,5,4,0.625961145661,0.633620953285,0.661111111111,0.646666666667
adamw,5,5,0.550055531972,0.550713425938,0.75,0.756666666667
adamw,5,6,0.461725110074,0.465653598001,0.836666666667,0.833333333333
adamw,5,7,0.391969072626,0.392366059355,0.877777777778,0.866666666667
adamw,5,8,0.343375354741,0.345753220843,0.887777777778,0.893333333333
adamw,5,9,0.30332489086,0.306742580475,0.935555555556,0.936666666667
adamw,5,10,0.274619705908,0.269313270388,0.936666666667,0.956666666667
adamw,5,11,0.236664887233,0.239050888466,0.944444444444,0.953333333333
adamw,5,12,0.2124244483,0.22211487215,0.942222222222,0.953333333333
adamw,5,13,0.216233060968,0.232118346623,0.946666666667,0.936666666667
adamw,5,14,0.202647850181,0.21713392681,0.945555555556,0.95
adamw,5,15,0.188374647566,0.206624913963,0.95,0.953333333333
adamw,5,16,0.16969932765,0.186107432616,0.958888888889,0.963333333333
adamw,5,17,0.168132928058,0.181747101817,0.948888888889,0.956666666667
adamw,5,18,0.1535379547,0.167426688328,0.96,0.97
adamw,5,19,0.152126161321,0.170156437349,0.964444444444,0.963333333333
adamw,5,20,0.164423899032,0.177123390544,0.944444444444,0.936666666667
adamw,5,21,0.151647163066,0.162104668297,0.947777777778,0.953333333333
adamw,5,22,0.140829605126,0.156971494938,0.952222222222,0.963333333333
adamw,5,23,0.129719213268,0.149917444573,0.963333333333,0.963333333333
adamw,5,24,0.128045285989,0.143293169756,0.962222222222,0.966666666667
adamw,5,25,0.125404896176,0.14428228034,0.964444444444,0.97
adamw,5,26,0.125089602105,0.140633353406,0.963333333333,0.97
adamw,5,27,0.124935333807,0.141151667081,0.964444444444,0.96
adamw,5,28,0.121273735694,0.144237757842,0.963333333333,0.96
adamw,5,29,0.115647987226,0.1366149179,0.967777777778,0.963333333333
adamw,5,30,0.117010519643,0.132048141437,0.967777777778,0.963333333333
adamw,5,31,0.106794035238,0.12721303724,0.971111111111,0.963333333333
adamw,5,32,0.104958005193,0.129859726908,0.971111111111,0.963333333333
adamw,5,33,0.103212512961,0.126421151023,0.967777777778,0.966666666667
adamw,5,34,0.0996881410556,0.125412013681,0.974444444444,0.963333333333
adamw,5,35,0.0955040561048,0.118836977515,0.974444444444,0.966666666667
adamw,5,36,0.102468782311,0.126627127703,0.97,0.963333333333
adamw,5,37,0.102257012156,0.124571959585,0.972222222222,0.97
adamw,5,38,0.103304828022,0.125530034827,0.973333333333,0.973333333333
adamw,5,39,0.0997213725148,0.123808682984,0.966666666667,0.976666666667
adamw,5,40,0.103413735405,0.127301854262,0.968888888889,0.97
adamw,5,41,0.0892152148667,0.109733201575,0.976666666667,0.98
adamw,5,42,0.0825050371571,0.104275637686,0.974444444444,0.976666666667
adamw,5,43,0.0802961751054,0.106648007068,0.977777777778,0.973333333333
adamw,5,44,0.075543433517,0.098432858662,0.978888888889,0.98
adamw,5,45,0.0816127962975,0.108368865935,0.975555555556,0.966666666667
adamw,5,46,0.0731277283922,0.0993063350998,0.981111111111,0.98
adamw,5,47,0.0740066315455,0.0996068536723,0.978888888889,0.973333333333
adamw,5,48,0.0751502069653,0.101990303603,0.98,0.98
adamw,5,49,0.0669072964936,0.0927150619685,0.986666666667,0.976666666667
adamw,5,50,0.0737302867371,0.096246345815,0.982222222222,0.976666666667
adamw,5,51,0.0666410493555,0.0878331946778,0.98,0.98
adamw,5,52,0.0784215429924,0.101167206712,0.977777777778,0.97
adamw,5,53,0.06316605067,0.0816129412269,0.985555555556,0.983333333333
adamw,5,54,0.0592149746682,0.0826462682777,0.983333333333,0.98
adamw,5,55,0.0584614110303,0.0829732086668,0.985555555556,0.98
adamw,5,56,0.0613715849499,0.0864565331519,0.986666666667,0.983333333333
adamw,5,57,0.0560874615716,0.0770063007451,0.985555555556,0.98
adamw,5,58,0.0552396067044,0.0767012251226,0.986666666667,0.983333333333
adamw,5,59,0.0554444319456,0.0751929707553,0.987777777778,0.99
adamw,5,60,0.0608855127576,0.0788985050831,0.984444444444,0.986666666667
adamw,5,61,0.0544842124627,0.0766808938746,0.986666666667,0.986666666667
adamw,5,62,0.0540931767688,0.076667591275,0.988888888889,0.986666666667
adamw,5,63,0.0546667256415,0.0742299112967,0.984444444444,0.976666666667
adamw,5,64,0.0489120733646,0.0716655025584,0.99,0.986666666667
adamw,5,65,0.0495653635144,0.0737406670195,0.986666666667,0.983333333333
adamw,5,66,0.0515449436203,0.0723917300698,0.987777777778,0.986666666667
adamw,5,67,0.048808904507,0.0677918743716,0.988888888889,0.983333333333
adamw,5,68,0.0492589617915,0.0723688027404,0.987777777778,0.983333333333
adamw,5,69,0.049207354097,0.0680973718536,0.987777777778,0.99
adamw,5,70,0.0495743861675,0.0679435567161,0.987777777778,0.99
adamw,5,71,0.0470436505674,0.070227187027,0.99,0.983333333333
adamw,5,72,0.0486941135556,0.0664311262035,0.987777777778,0.976666666667
adamw,5,73,0.0437050894575,0.0640365956694,0.993333333333,0.986666666667
adamw,5,74,0.0436998568252,0.0631191082227,0.988888888889,0.99
adamw,5,75,0.0459567623991,0.0659751953242,0.986666666667,0.99
adamw,5,76,0.0441203376804,0.0619045703515,0.99,0.99
adamw,5,77,0.0468921182078,0.0695756789014,0.988888888889,0.986666666667
adamw,5,78,0.0428651689223,0.0587975503459,0.988888888889,0.99
adamw,5,79,0.0451915524678,0.0620712774395,0.988888888889,0.99
adamw,5,80,0.0438451141889,0.0640663245029,0.987777777778,0.986666666667
adamw,5,81,0.0397995574037,0.0604921579558,0.992222222222,0.986666666667
adamw,5,82,0.0494768516278,0.0708588510542,0.987777777778,0.99
adamw,5,83,0.0460756959776,0.0637543655823,0.99,0.99
adamw,5,84,0.0429253314446,0.0607668454133,0.988888888889,0.99
adamw,5,85,0.038712147651,0.0581342933445,0.991111111111,0.986666666667
adamw,5,86,0.0395074461759,0.057253683573,0.991111111111,0.983333333333
adamw,5,87,0.0436057845763,0.0584177863297,0.988888888889,0.99
adamw,5,88,0.039842766597,0.0590220973718,0.99,0.99
adamw,5,89,0.0525587798382,0.0772037674312,0.984444444444,0.983333333333
adamw,5,90,0.0426564069502,0.0626375164424,0.988888888889,0.99
hamiltonian_geometric,2,1,0.837371551535,0.849634614655,0.524444444444,0.556666666667
hamiltonian_geometric,2,2,0.759990061323,0.771759735346,0.591111111111,0.616666666667
hamiltonian_geometric,2,3,0.695885861903,0.697936145243,0.63,0.62
hamiltonian_geometric,2,4,0.625580426717,0.633248462933,0.661111111111,0.646666666667
hamiltonian_geometric,2,5,0.549600978525,0.550226628203,0.75,0.756666666667
hamiltonian_geometric,2,6,0.461114559345,0.465096224181,0.836666666667,0.833333333333
hamiltonian_geometric,2,7,0.391340853523,0.391824218741,0.878888888889,0.866666666667
hamiltonian_geometric,2,8,0.342609367766,0.345158397326,0.887777777778,0.893333333333
hamiltonian_geometric,2,9,0.302101109881,0.30566440178,0.935555555556,0.936666666667
hamiltonian_geometric,2,10,0.273272428687,0.268160940269,0.937777777778,0.956666666667
hamiltonian_geometric,2,11,0.235780001349,0.238305541375,0.945555555556,0.953333333333
hamiltonian_geometric,2,12,0.210824076714,0.220707087791,0.943333333333,0.953333333333
hamiltonian_geometric,2,13,0.214063200658,0.230190788848,0.946666666667,0.943333333333
hamiltonian_geometric,2,14,0.200236626933,0.214952563477,0.946666666667,0.95
hamiltonian_geometric,2,15,0.186215975099,0.204702313946,0.95,0.953333333333
hamiltonian_geometric,2,16,0.167421153461,0.184279955662,0.958888888889,0.963333333333
hamiltonian_geometric,2,17,0.165467713761,0.179390270284,0.948888888889,0.956666666667
hamiltonian_geometric,2,18,0.150783751653,0.165058194482,0.96,0.97
hamiltonian_geometric,2,19,0.149010449681,0.167431029632,0.964444444444,0.963333333333
hamiltonian_geometric,2,20,0.16117614957,0.174331795687,0.945555555556,0.933333333333
hamiltonian_geometric,2,21,0.148396565719,0.159525568524,0.948888888889,0.953333333333
hamiltonian_geometric,2,22,0.138067765149,0.154827697345,0.953333333333,0.966666666667
hamiltonian_geometric,2,23,0.126131267307,0.146644654313,0.963333333333,0.97
hamiltonian_geometric,2,24,0.124609162623,0.140510280223,0.962222222222,0.966666666667
