step,optimizer,loss
29,falling_ball,19.9991355126
29,entropy_descent,18.2668103443
29,hamiltonian_geometric,17.5123068725
30,sgd,19.9997936909
30,adam,20.0773625331
30,falling_ball,19.9991048006
30,entropy_descent,18.2336496207
30,hamiltonian_geometric,17.4681841779
31,sgd,19.9997874033
31,adam,20.091814422
31,falling_ball,19.9990744423
31,entropy_descent,18.2017666423
31,hamiltonian_geometric,17.4275220917
32,sgd,19.9997811389
32,adam,20.07561376
32,falling_ball,19.9990444216
32,entropy_descent,18.1711112155
32,hamiltonian_geometric,17.3920162473
33,sgd,19.9997748971
33,adam,20.0517186384
33,falling_ball,19.9990147365
33,entropy_descent,18.1416351245
33,hamiltonian_geometric,17.3627495449
34,sgd,19.9997686777
34,adam,20.0460284709
34,falling_ball,19.9989853814
34,entropy_descent,18.1132920532
34,hamiltonian_geometric,17.3402025814
35,sgd,19.9997624804
35,adam,20.0532365888
35,falling_ball,19.9989563568
35,entropy_descent,18.0860375103
35,hamiltonian_geometric,17.3243092464
36,sgd,19.9997563048
36,adam,20.0603069021
36,falling_ball,19.9989276292
36,entropy_descent,18.0598287576
36,hamiltonian_geometric,17.3145459015
37,sgd,19.9997501507
37,adam,20.0450250082
37,falling_ball,19.9988991762
37,entropy_descent,18.0346247405
37,hamiltonian_geometric,17.3100418306
38,sgd,19.9997440178
38,adam,20.0206465427
38,falling_ball,19.9988710077
38,entropy_descent,18.0103860216
38,hamiltonian_geometric,17.3096989961
39,sgd,19.9997379058
39,adam,20.0151927135
39,falling_ball,19.9988431064
39,entropy_descent,17.9870747174
39,hamiltonian_geometric,17.312310341
40,sgd,19.9997318146
40,adam,20.0236986483
40,falling_ball,19.9988154502
40,entropy_descent,17.9646544364
40,hamiltonian_geometric,17.3166677243
41,sgd,19.9997257438
41,adam,20.0318528182
41,falling_ball,19.9987880448
41,entropy_descent,17.9430902205
41,hamiltonian_geometric,17.3216528091
42,sgd,19.9997196933
42,adam,20.0306213203
42,falling_ball,19.9987608836
42,entropy_descent,17.9223484887
42,hamiltonian_geometric,17.3263066164
43,sgd,19.9997136628
43,adam,20.0262677357
43,falling_ball,19.9987339466
43,entropy_descent,17.9023969824
43,hamiltonian_geometric,17.3298757928
44,sgd,19.9997076522
44,adam,20.0181107491
44,falling_ball,19.9987072275
44,entropy_descent,17.8832047135
44,hamiltonian_geometric,17.3318357499
45,sgd,19.9997016611
45,adam,20.0040948263
45,falling_ball,19.9986807209
45,entropy_descent,17.8647419144
45,hamiltonian_geometric,17.331892598
46,sgd,19.9996956896
46,adam,20.0009663425
46,falling_ball,19.9986544165
46,entropy_descent,17.8469799894
46,hamiltonian_geometric,17.3299671186
47,sgd,19.9996897372
47,adam,20.0093534833
47,falling_ball,19.9986283054
47,entropy_descent,17.8298914691
47,hamiltonian_geometric,17.3261648893
48,sgd,19.9996838039
48,adam,20.0150716345
48,falling_ball,19.9986023785
48,entropy_descent,17.8134499654
48,hamiltonian_geometric,17.3207370812
49,sgd,19.9996778895
49,adam,20.0103293885
49,falling_ball,19.998576629
49,entropy_descent,17.7976301295
49,hamiltonian_geometric,17.3140364414
50,sgd,19.9996719938
50,adam,20.0038458573
50,falling_ball,19.9985510529
50,entropy_descent,17.7824076102
50,hamiltonian_geometric,17.3064726217
51,sgd,19.9996661166
51,adam,20.002054627
51,falling_ball,19.9985256427
51,entropy_descent,17.7677590153
51,hamiltonian_geometric,17.2984703952
52,sgd,19.9996602577
52,adam,19.9995214365
52,falling_ball,19.9985003909
52,entropy_descent,17.7536618732
52,hamiltonian_geometric,17.2904335116
53,sgd,19.999654417
53,adam,19.9988765219
53,falling_ball,19.9984752934
53,entropy_descent,17.7400945969
53,hamiltonian_geometric,17.2827160659
54,sgd,19.9996485944
54,adam,20.0009850487
54,falling_ball,19.9984503442
54,entropy_descent,17.727036449
54,hamiltonian_geometric,17.275602373
55,sgd,19.9996427895
55,adam,20.0021328043
55,falling_ball,19.9984255367
55,entropy_descent,17.7144675084
55,hamiltonian_geometric,17.269295527
56,sgd,19.9996370024
56,adam,19.9993241297
56,falling_ball,19.9984008665
56,entropy_descent,17.702368638
56,hamiltonian_geometric,17.2639141254
57,sgd,19.9996312327
57,adam,19.9964751819
57,falling_ball,19.9983763287
57,entropy_descent,17.6907214535
57,hamiltonian_geometric,17.2594960923
58,sgd,19.9996254805
58,adam,19.9966593018
58,falling_ball,19.9983519181
58,entropy_descent,17.6795082942
58,hamiltonian_geometric,17.2560081581
59,sgd,19.9996197454
59,adam,19.9968681993
59,falling_ball,19.9983276303
59,entropy_descent,17.6687121945
59,hamiltonian_geometric,17.2533593515
60,sgd,19.9996140274
60,adam,19.9960128446
60,falling_ball,19.9983034611
60,entropy_descent,17.6583168559
60,hamiltonian_geometric,17.2514168116
61,sgd,19.9996083264
61,adam,19.9942962581
61,falling_ball,19.9982794066
61,entropy_descent,17.6483066213
61,hamiltonian_geometric,17.2500223249
62,sgd,19.9996026421
62,adam,19.9942572704
62,falling_ball,19.998255463
62,entropy_descent,17.6386664494
62,hamiltonian_geometric,17.2490081893
63,sgd,19.9995969744
63,adam,19.9951641603
63,falling_ball,19.9982316262
63,entropy_descent,17.6293818907
63,hamiltonian_geometric,17.2482112882
64,sgd,19.9995913232
64,adam,19.9951715811
64,falling_ball,19.9982078927
64,entropy_descent,17.6204390638
64,hamiltonian_geometric,17.247484572
65,sgd,19.9995856883
65,adam,19.993502218
65,falling_ball,19.9981842593
65,entropy_descent,17.6118246334
65,hamiltonian_geometric,17.2467054776
66,sgd,19.9995800696
66,adam,19.9922672658
66,falling_ball,19.9981607226
66,entropy_descent,17.6035257885
66,hamiltonian_geometric,17.2457811243
67,sgd,19.999574467
67,adam,19.992068961
67,falling_ball,19.9981372793
67,entropy_descent,17.5955302219
67,hamiltonian_geometric,17.2446504036
68,sgd,19.9995688803
68,adam,19.9921636452
68,falling_ball,19.9981139266
68,entropy_descent,17.5878261102
68,hamiltonian_geometric,17.2432832999
69,sgd,19.9995633093
69,adam,19.9927096561
69,falling_ball,19.9980906616
69,entropy_descent,17.580402095
69,hamiltonian_geometric,17.2416779362
70,sgd,19.9995577541
70,adam,19.9927786942
70,falling_ball,19.9980674815
70,entropy_descent,17.5732472642
70,hamiltonian_geometric,17.2398559408
71,sgd,19.9995522143
71,adam,19.9916290853
71,falling_ball,19.9980443837
71,entropy_descent,17.5663511346
71,hamiltonian_geometric,17.2378567585
72,sgd,19.9995466899
72,adam,19.9904971007
72,falling_ball,19.9980213657
72,entropy_descent,17.5597036353
72,hamiltonian_geometric,17.2357315176
73,sgd,19.9995411808
73,adam,19.990813532
73,falling_ball,19.9979984251
73,entropy_descent,17.5532950909
73,hamiltonian_geometric,17.2335369933
74,sgd,19.9995356869
74,adam,19.9911329236
74,falling_ball,19.9979755595
74,entropy_descent,17.5471162062
74,hamiltonian_geometric,17.2313301198
75,sgd,19.9995302079
75,adam,19.9909483882
75,falling_ball,19.9979527667
75,entropy_descent,17.5411580514
75,hamiltonian_geometric,17.229163385
76,sgd,19.9995247438
76,adam,19.9906844125
76,falling_ball,19.9979300445
76,entropy_descent,17.5354120473
76,hamiltonian_geometric,17.2270813203
77,sgd,19.9995192945
77,adam,19.9904052086
77,falling_ball,19.9979073911
77,entropy_descent,17.5298699519
77,hamiltonian_geometric,17.2251181802
78,sgd,19.9995138598
78,adam,19.9898931417
78,falling_ball,19.9978848042
78,entropy_descent,17.5245238467
78,hamiltonian_geometric,17.2232967988
79,sgd,19.9995084396
79,adam,19.9898175088
79,falling_ball,19.9978622822
79,entropy_descent,17.5193661245
79,hamiltonian_geometric,17.221628522
80,sgd,19.9995030338
80,adam,19.9898693773
80,falling_ball,19.997839823
80,entropy_descent,17.5143894764
80,hamiltonian_geometric,17.2201140458
81,sgd,19.9994976423
81,adam,19.9896966934
81,falling_ball,19.9978174251
81,entropy_descent,17.5095868809
81,hamiltonian_geometric,17.2187449513
82,sgd,19.9994922649
82,adam,19.9894119973
82,falling_ball,19.9977950867
82,entropy_descent,17.5049515918
82,hamiltonian_geometric,17.2175057043
83,sgd,19.9994869016
83,adam,19.9893441281
83,falling_ball,19.9977728062
83,entropy_descent,17.500477128
83,hamiltonian_geometric,17.21637589
84,sgd,19.9994815523
84,adam,19.9892527098
84,falling_ball,19.997750582
84,entropy_descent,17.4961572625
84,hamiltonian_geometric,17.2153324717
85,sgd,19.9994762167
85,adam,19.9890463938
85,falling_ball,19.9977284127
85,entropy_descent,17.4919860129
85,hamiltonian_geometric,17.2143518956
86,sgd,19.9994708949
86,adam,19.9887632108
86,falling_ball,19.9977062968
86,entropy_descent,17.4879576313
86,hamiltonian_geometric,17.213411902
87,sgd,19.9994655866
87,adam,19.9886913392
87,falling_ball,19.9976842328
87,entropy_descent,17.4840665956
87,hamiltonian_geometric,17.2124929513
88,sgd,19.9994602919
88,adam,19.9886876891
88,falling_ball,19.9976622196
88,entropy_descent,17.4803076001
88,hamiltonian_geometric,17.2115792146
89,sgd,19.9994550105
89,adam,19.988583188
89,falling_ball,19.9976402557
89,entropy_descent,17.4766755471
89,hamiltonian_geometric,17.210659124
90,sgd,19.9994497424
90,adam,19.9883824715
90,falling_ball,19.99761834
90,entropy_descent,17.4731655391
90,hamiltonian_geometric,17.2097255078
91,sgd,19.9994444875
91,adam,19.9881887023
91,falling_ball,19.9975964712
91,entropy_descent,17.4697728704
91,hamiltonian_geometric,17.2087753695
92,sgd,19.9994392457
92,adam,19.9880025444
92,falling_ball,19.9975746481
92,entropy_descent,17.4664930198
92,hamiltonian_geometric,17.2078093827
93,sgd,19.9994340168
93,adam,19.9879759603
93,falling_ball,19.9975528698
93,entropy_descent,17.4633216434
93,hamiltonian_geometric,17.2068311862
94,sgd,19.9994288008
94,adam,19.9879439008
94,falling_ball,19.997531135
94,entropy_descent,17.4602545675
94,hamiltonian_geometric,17.2058465678
95,sgd,19.9994235975
95,adam,19.9877602596
95,falling_ball,19.9975094427
95,entropy_descent,17.4572877818
95,hamiltonian_geometric,17.2048626142
96,sgd,19.9994184069
96,adam,19.9875728868
96,falling_ball,19.997487792
96,entropy_descent,17.4544174333
96,hamiltonian_geometric,17.2038869012
97,sgd,19.9994132288
97,adam,19.9874720397
97,falling_ball,19.9974661819
97,entropy_descent,17.4516398198
97,hamiltonian_geometric,17.2029267775
98,sgd,19.9994080632
98,adam,19.9873563806
98,falling_ball,19.9974446114
98,entropy_descent,17.4489513841
98,hamiltonian_geometric,17.2019887841
99,sgd,19.99940291
99,adam,19.9872556909
99,falling_ball,19.9974230796
99,entropy_descent,17.4463487083
99,hamiltonian_geometric,17.2010782314
100,sgd,19.999397769
100,adam,19.9871560943
100,falling_ball,19.9974015856
100,entropy_descent,17.4438285083
100,hamiltonian_geometric,17.2001989403
101,sgd,19.9993926402
101,adam,19.9870082497
101,falling_ball,19.9973801286
101,entropy_descent,17.4413876285
101,hamiltonian_geometric,17.1993531434
102,sgd,19.9993875235
102,adam,19.9868787499
102,falling_ball,19.9973587079
102,entropy_descent,17.4390230367
102,hamiltonian_geometric,17.1985415252
103,sgd,19.9993824188
103,adam,19.986775309
103,falling_ball,19.9973373225
103,entropy_descent,17.4367318196
103,hamiltonian_geometric,17.1977633779
104,sgd,19.9993773259
104,adam,19.9866585731
104,falling_ball,19.9973159717
104,entropy_descent,17.4345111775
104,hamiltonian_geometric,17.1970168408
105,sgd,19.9993722449
105,adam,19.9865272762
105,falling_ball,19.9972946548
105,entropy_descent,17.4323584204
105,hamiltonian_geometric,17.1962991918
106,sgd,19.9993671756
106,adam,19.9864169338
106,falling_ball,19.997273371
106,entropy_descent,17.4302709634
106,hamiltonian_geometric,17.1956071609
107,sgd,19.9993621178
107,adam,19.9863113041
107,falling_ball,19.9972521197
107,entropy_descent,17.4282463226
107,hamiltonian_geometric,17.1949372358
108,sgd,19.9993570717
108,adam,19.9861885672
108,falling_ball,19.9972309002
108,entropy_descent,17.4262821113
108,hamiltonian_geometric,17.194285939
109,sgd,19.9993520369
109,adam,19.9860514015
109,falling_ball,19.9972097118
109,entropy_descent,17.4243760358
109,hamiltonian_geometric,17.1936500593
110,sgd,19.9993470136
110,adam,19.9859328524
110,falling_ball,19.9971885539
110,entropy_descent,17.4225258922
110,hamiltonian_geometric,17.1930268259
111,sgd,19.9993420015
111,adam,19.9858230442
111,falling_ball,19.9971674259
111,entropy_descent,17.4207295625
111,hamiltonian_geometric,17.1924140223
112,sgd,19.9993370006
112,adam,19.985711957
112,falling_ball,19.9971463271
112,entropy_descent,17.4189850116
112,hamiltonian_geometric,17.1918100395
113,sgd,19.9993320107
113,adam,19.9855939577
113,falling_ball,19.9971252571
113,entropy_descent,17.4172902836
113,hamiltonian_geometric,17.1912138754
114,sgd,19.9993270319
114,adam,19.985457647
114,falling_ball,19.9971042152
114,entropy_descent,17.4156434989
114,hamiltonian_geometric,17.1906250877
115,sgd,19.9993220641
115,adam,19.9853346761
115,falling_ball,19.9970832009
115,entropy_descent,17.4140428514
115,hamiltonian_geometric,17.1900437124
116,sgd,19.9993171071
116,adam,19.9852261934
116,falling_ball,19.9970622137
116,entropy_descent,17.4124866053
116,hamiltonian_geometric,17.189470159
117,sgd,19.9993121609
117,adam,19.985107123
117,falling_ball,19.9970412531
117,entropy_descent,17.4109730924
117,hamiltonian_geometric,17.1889050946
118,sgd,19.9993072253
118,adam,19.9849825363
118,falling_ball,19.9970203185
118,entropy_descent,17.4095007097
118,hamiltonian_geometric,17.1883493277
119,sgd,19.9993023004
119,adam,19.9848601809
119,falling_ball,19.9969994095
119,entropy_descent,17.4080679164
119,hamiltonian_geometric,17.1878036998
120,sgd,19.999297386
120,adam,19.984734893
120,falling_ball,19.9969785256
120,entropy_descent,17.4066732319
120,hamiltonian_geometric,17.1872689931
121,sgd,19.9992924821
121,adam,19.9846140453
121,falling_ball,19.9969576664
121,entropy_descent,17.4053152332
121,hamiltonian_geometric,17.186745858
122,sgd,19.9992875885
122,adam,19.9844949918
122,falling_ball,19.9969368313
122,entropy_descent,17.4039925525
122,hamiltonian_geometric,17.1862347631
123,sgd,19.9992827053
123,adam,19.9843700049
123,falling_ball,19.9969160201
123,entropy_descent,17.4027038754
123,hamiltonian_geometric,17.1857359679
124,sgd,19.9992778322
124,adam,19.9842464709
124,falling_ball,19.9968952322
124,entropy_descent,17.4014479386
124,hamiltonian_geometric,17.1852495166
125,sgd,19.9992729694
125,adam,19.9841237714
125,falling_ball,19.9968744673
125,entropy_descent,17.4002235278
125,hamiltonian_geometric,17.1847752498
126,sgd,19.9992681166
126,adam,19.9839988039
126,falling_ball,19.996853725
126,entropy_descent,17.399029476
126,hamiltonian_geometric,17.1843128311
127,sgd,19.9992632738
127,adam,19.9838724669
127,falling_ball,19.9968330048
127,entropy_descent,17.3978646615
127,hamiltonian_geometric,17.183861783
128,sgd,19.9992584409
128,adam,19.983747986
128,falling_ball,19.9968123065
128,entropy_descent,17.396728006
128,hamiltonian_geometric,17.1834215293
129,sgd,19.9992536179
129,adam,19.9836248867
129,falling_ball,19.9967916295
129,entropy_descent,17.3956184733
129,hamiltonian_geometric,17.1829914378
130,sgd,19.9992488047
130,adam,19.9834985821
130,falling_ball,19.9967709737
130,entropy_descent,17.3945350672
130,hamiltonian_geometric,17.1825708616
131,sgd,19.9992440012
131,adam,19.9833710066
131,falling_ball,19.9967503386
131,entropy_descent,17.3934768302
131,hamiltonian_geometric,17.1821591751
132,sgd,19.9992392074
132,adam,19.9832430916
132,falling_ball,19.9967297239
132,entropy_descent,17.3924428419
132,hamiltonian_geometric,17.1817558033
133,sgd,19.9992344231
133,adam,19.9831166163
133,falling_ball,19.9967091293
133,entropy_descent,17.3914322176
133,hamiltonian_geometric,17.1813602426
134,sgd,19.9992296483
134,adam,19.9829913222
134,falling_ball,19.9966885544
134,entropy_descent,17.3904441067
134,hamiltonian_geometric,17.1809720732
135,sgd,19.999224883
135,adam,19.9828621901
135,falling_ball,19.996667999
135,entropy_descent,17.3894776917
135,hamiltonian_geometric,17.1805909636
136,sgd,19.9992201271
136,adam,19.9827324407
136,falling_ball,19.9966474627
136,entropy_descent,17.3885321868
136,hamiltonian_geometric,17.1802166681
137,sgd,19.9992153804
137,adam,19.9826041974
137,falling_ball,19.9966269452
137,entropy_descent,17.3876068362
137,hamiltonian_geometric,17.1798490177
138,sgd,19.999210643
138,adam,19.9824749414
138,falling_ball,19.9966064464
138,entropy_descent,17.3867009136
138,hamiltonian_geometric,17.179487908
139,sgd,19.9992059148
139,adam,19.9823455331
139,falling_ball,19.9965859658
139,entropy_descent,17.3858137208
139,hamiltonian_geometric,17.1791332835
140,sgd,19.9992011957
140,adam,19.9822154104
140,falling_ball,19.9965655032
140,entropy_descent,17.3849445863
140,hamiltonian_geometric,17.1787851213
141,sgd,19.9991964856
141,adam,19.9820843524
141,falling_ball,19.9965450583
141,entropy_descent,17.3840928647
141,hamiltonian_geometric,17.1784434155
142,sgd,19.9991917845
142,adam,19.9819533981
142,falling_ball,19.9965246309
142,entropy_descent,17.3832579354
142,hamiltonian_geometric,17.1781081624
143,sgd,19.9991870924
143,adam,19.9818220027
143,falling_ball,19.9965042207
143,entropy_descent,17.3824392017
143,hamiltonian_geometric,17.1777793493
144,sgd,19.999182409
144,adam,19.9816900163
144,falling_ball,19.9964838275
144,entropy_descent,17.38163609
144,hamiltonian_geometric,17.1774569448
145,sgd,19.9991777345
145,adam,19.9815576603
145,falling_ball,19.9964634511
145,entropy_descent,17.3808480486
145,hamiltonian_geometric,17.1771408935
146,sgd,19.9991730687
146,adam,19.9814250572
146,falling_ball,19.9964430911
146,entropy_descent,17.3800745471
146,hamiltonian_geometric,17.1768311129
147,sgd,19.9991684116
147,adam,19.9812917757
147,falling_ball,19.9964227474
147,entropy_descent,17.3793150754
147,hamiltonian_geometric,17.1765274938
148,sgd,19.9991637631
148,adam,19.9811578372
148,falling_ball,19.9964024197
148,entropy_descent,17.3785691432
148,hamiltonian_geometric,17.1762299024
149,sgd,19.9991591231
149,adam,19.9810238137
149,falling_ball,19.9963821079
149,entropy_descent,17.3778362788
149,hamiltonian_geometric,17.1759381844
150,sgd,19.9991544916
150,adam,19.9808894712
150,falling_ball,19.9963618116
150,entropy_descent,17.3771160286
150,hamiltonian_geometric,17.1756521708
151,sgd,19.9991498686
151,adam,19.9807547239
151,falling_ball,19.9963415307
151,entropy_descent,17.3764079565
151,hamiltonian_geometric,17.1753716829
152,sgd,19.9991452539
152,adam,19.9806191766
152,falling_ball,19.996321265
152,entropy_descent,17.375711643
152,hamiltonian_geometric,17.1750965391
153,sgd,19.9991406476
153,adam,19.9804830483
153,falling_ball,19.9963010143
153,entropy_descent,17.3750266847
153,hamiltonian_geometric,17.1748265597
154,sgd,19.9991360495
154,adam,19.9803470701
154,falling_ball,19.9962807784
154,entropy_descent,17.3743526936
154,hamiltonian_geometric,17.1745615716
155,sgd,19.9991314596
155,adam,19.9802105416
155,falling_ball,19.9962605571
155,entropy_descent,17.3736892965
155,hamiltonian_geometric,17.174301412
156,sgd,19.9991268778
156,adam,19.9800733257
156,falling_ball,19.9962403502
156,entropy_descent,17.3730361345
156,hamiltonian_geometric,17.1740459307
157,sgd,19.9991223042
157,adam,19.9799358057
157,falling_ball,19.9962201575
157,entropy_descent,17.3723928622
157,hamiltonian_geometric,17.1737949915
158,sgd,19.9991177386
158,adam,19.9797978272
158,falling_ball,19.9961999788
158,entropy_descent,17.3717591476
158,hamiltonian_geometric,17.1735484722
159,sgd,19.9991131809
159,adam,19.9796594916
159,falling_ball,19.996179814
159,entropy_descent,17.3711346712
159,hamiltonian_geometric,17.1733062641
160,sgd,19.9991086312
160,adam,19.9795207398
160,falling_ball,19.9961596629
160,entropy_descent,17.3705191256
160,hamiltonian_geometric,17.1730682701
161,sgd,19.9991040893
161,adam,19.9793815108
161,falling_ball,19.9961395253
161,entropy_descent,17.3699122152
161,hamiltonian_geometric,17.1728344034
162,sgd,19.9990995553
162,adam,19.9792418898
162,falling_ball,19.9961194011
162,entropy_descent,17.3693136556
162,hamiltonian_geometric,17.1726045845
163,sgd,19.9990950291
163,adam,19.9791018377
163,falling_ball,19.9960992901
163,entropy_descent,17.368723173
163,hamiltonian_geometric,17.1723787398
164,sgd,19.9990905105
164,adam,19.9789613353
164,falling_ball,19.996079192
164,entropy_descent,17.3681405042
164,hamiltonian_geometric,17.1721567984
165,sgd,19.9990859996
165,adam,19.9788204473
165,falling_ball,19.9960591069
165,entropy_descent,17.3675653958
165,hamiltonian_geometric,17.1719386912
166,sgd,19.9990814963
166,adam,19.9786791813
166,falling_ball,19.9960390345
166,entropy_descent,17.366997604
166,hamiltonian_geometric,17.1717243486
167,sgd,19.9990770006
167,adam,19.9785374592
167,falling_ball,19.9960189747
167,entropy_descent,17.3664368943
167,hamiltonian_geometric,17.1715136999
168,sgd,19.9990725124
168,adam,19.9783953122
168,falling_ball,19.9959989273
168,entropy_descent,17.3658830408
168,hamiltonian_geometric,17.1713066721
169,sgd,19.9990680317
169,adam,19.9782527223
169,falling_ball,19.9959788922
169,entropy_descent,17.3653358264
169,hamiltonian_geometric,17.1711031902
170,sgd,19.9990635583
170,adam,19.9781097551
170,falling_ball,19.9959588692
170,entropy_descent,17.3647950419
170,hamiltonian_geometric,17.1709031769
171,sgd,19.9990590923
171,adam,19.9779664358
171,falling_ball,19.9959388583
171,entropy_descent,17.364260486
171,hamiltonian_geometric,17.1707065532
172,sgd,19.9990546337
172,adam,19.9778226163
172,falling_ball,19.9959188592
172,entropy_descent,17.3637319652
172,hamiltonian_geometric,17.1705132389
173,sgd,19.9990501823
173,adam,19.9776783826
173,falling_ball,19.9958988718
173,entropy_descent,17.3632092929
173,hamiltonian_geometric,17.1703231533
174,sgd,19.9990457381
174,adam,19.9775337891
174,falling_ball,19.9958788961
174,entropy_descent,17.3626922897
174,hamiltonian_geometric,17.1701362161
175,sgd,19.999041301
175,adam,19.9773887787
175,falling_ball,19.9958589319
175,entropy_descent,17.3621807827
175,hamiltonian_geometric,17.1699523481
176,sgd,19.9990368711
176,adam,19.9772433528
176,falling_ball,19.995838979
176,entropy_descent,17.3616746057
176,hamiltonian_geometric,17.1697714719
177,sgd,19.9990324483
177,adam,19.9770975099
177,falling_ball,19.9958190373
177,entropy_descent,17.3611735985
177,hamiltonian_geometric,17.1695935125
178,sgd,19.9990280325
178,adam,19.9769512718
178,falling_ball,19.9957991067
178,entropy_descent,17.3606776068
178,hamiltonian_geometric,17.1694183976
179,sgd,19.9990236236
179,adam,19.9768046275
179,falling_ball,19.9957791872
179,entropy_descent,17.3601864822
179,hamiltonian_geometric,17.1692460579
180,sgd,19.9990192218
180,adam,19.9766575751
180,falling_ball,19.9957592785
180,entropy_descent,17.3597000818
180,hamiltonian_geometric,17.1690764271
181,sgd,19.9990148268
181,adam,19.9765101282
181,falling_ball,19.9957393806
181,entropy_descent,17.3592182677
181,hamiltonian_geometric,17.1689094422
182,sgd,19.9990104386
182,adam,19.9763622804
182,falling_ball,19.9957194933
182,entropy_descent,17.3587409074
182,hamiltonian_geometric,17.1687450428
183,sgd,19.9990060572
183,adam,19.9762140227
183,falling_ball,19.9956996165
183,entropy_descent,17.3582678732
183,hamiltonian_geometric,17.1685831713
184,sgd,19.9990016826
184,adam,19.9760653664
184,falling_ball,19.9956797502
184,entropy_descent,17.357799042
184,hamiltonian_geometric,17.1684237723
185,sgd,19.9989973148
185,adam,19.9759163165
185,falling_ball,19.9956598943
185,entropy_descent,17.3573342953
185,hamiltonian_geometric,17.1682667925
186,sgd,19.9989929535
186,adam,19.9757668682
