x_m,y_m,potential_V
-0.008,-0.038,-1.68791417848
-0.007,-0.038,-1.6930645468
-0.006,-0.038,-1.6968971102
-0.005,-0.038,-1.69942644571
-0.004,-0.038,-1.70066729956
-0.003,-0.038,-1.70063458216
-0.002,-0.038,-1.6993433635
-0.001,-0.038,-1.69680886861
0,-0.038,-1.69304647319
0.001,-0.038,-1.688071699
0.002,-0.038,-1.68190020897
0.003,-0.038,-1.67454780201
0.004,-0.038,-1.66603040748
0.005,-0.038,-1.65636407925
0.006,-0.038,-1.64556498943
0.007,-0.038,-1.63364942187
0.008,-0.038,-1.62063376534
0.009,-0.038,-1.60653450666
0.01,-0.038,-1.5913682235
0.011,-0.038,-1.57515157718
0.012,-0.038,-1.55790130524
0.013,-0.038,-1.53963421385
0.014,-0.038,-1.52036717009
0.015,-0.038,-1.50011709394
0.016,-0.038,-1.47890095021
0.017,-0.038,-1.45673574015
0.018,-0.038,-1.43363849301
0.019,-0.038,-1.40962625758
0.02,-0.038,-1.38471609377
0.021,-0.038,-1.35892506454
0.022,-0.038,-1.33227022826
0.023,-0.038,-1.30476863191
0.024,-0.038,-1.27643730534
0.025,-0.038,-1.24729325698
0.026,-0.038,-1.21735347141
0.027,-0.038,-1.18663490913
0.028,-0.038,-1.15515450896
0.029,-0.038,-1.12292919345
0.03,-0.038,-1.08997587777
0.031,-0.038,-1.05631148215
0.032,-0.038,-1.02195294847
0.033,-0.038,-0.986917260922
0.034,-0.038,-0.951221470893
0.035,-0.038,-0.914882726174
0.036,-0.038,-0.877918304187
0.037,-0.038,-0.840345649067
0.038,-0.038,-0.802182412152
0.039,-0.038,-0.763446495367
0.04,-0.038,-0.724156096825
-0.04,-0.037,-0.710488486794
-0.039,-0.037,-0.762705221836
-0.038,-0.037,-0.813334465158
-0.037,-0.037,-0.862379864676
-0.036,-0.037,-0.909845457862
-0.035,-0.037,-0.955735689508
-0.034,-0.037,-1.00005542592
-0.033,-0.037,-1.04280996557
-0.032,-0.037,-1.08400504622
-0.031,-0.037,-1.12364684847
-0.03,-0.037,-1.16174199588
-0.029,-0.037,-1.19829755165
-0.028,-0.037,-1.23332101228
-0.027,-0.037,-1.26682029849
-0.026,-0.037,-1.29880374396
-0.025,-0.037,-1.32928008235
-0.024,-0.037,-1.35825843332
-0.023,-0.037,-1.3857482881
-0.022,-0.037,-1.411759495
-0.021,-0.037,-1.43630224525
-0.02,-0.037,-1.4593870595
-0.019,-0.037,-1.48102477491
-0.018,-0.037,-1.50122653284
-0.017,-0.037,-1.52000376709
-0.016,-0.037,-1.53736819258
-0.015,-0.037,-1.55333179418
-0.014,-0.037,-1.56790681588
-0.013,-0.037,-1.58110575007
-0.012,-0.037,-1.59294132707
-0.011,-0.037,-1.60342650497
-0.01,-0.037,-1.61257445991
-0.009,-0.037,-1.62039857695
-0.008,-0.037,-1.62691244159
-0.007,-0.037,-1.63212983195
-0.006,-0.037,-1.63606471181
-0.005,-0.037,-1.63873122415
-0.004,-0.037,-1.64014368545
-0.003,-0.037,-1.64031658026
-0.002,-0.037,-1.63926455611
-0.001,-0.037,-1.63700241852
0,-0.037,-1.63354512597
0.001,-0.037,-1.62890778471
0.002,-0.037,-1.62310564341
0.003,-0.037,-1.61615408752
0.004,-0.037,-1.60806863342
0.005,-0.037,-1.5988649224
0.006,-0.037,-1.58855871443
0.007,-0.037,-1.5771658819
0.008,-0.037,-1.56470240322
0.009,-0.037,-1.55118435642
0.01,-0.037,-1.53662791268
0.011,-0.037,-1.52104932983
0.012,-0.037,-1.50446494563
0.013,-0.037,-1.48689117106
0.014,-0.037,-1.46834448326
0.015,-0.037,-1.44884141832
0.016,-0.037,-1.42839856378
0.017,-0.037,-1.40703255082
0.018,-0.037,-1.38476004631
0.019,-0.037,-1.36159774466
0.02,-0.037,-1.33756235967
0.021,-0.037,-1.31267061651
0.022,-0.037,-1.28693924415
0.023,-0.037,-1.26038496833
0.024,-0.037,-1.23302450557
0.025,-0.037,-1.20487455848
0.026,-0.037,-1.17595181272
0.027,-0.037,-1.14627293611
0.028,-0.037,-1.11585458019
0.029,-0.037,-1.08471338468
0.03,-0.037,-1.05286598526
0.031,-0.037,-1.02032902488
0.032,-0.037,-0.987119168986
0.033,-0.037,-0.953253124862
0.034,-0.037,-0.918747665108
0.035,-0.037,-0.883619655357
0.036,-0.037,-0.847886086071
0.037,-0.037,-0.811564108183
0.038,-0.037,-0.774671072217
0.039,-0.037,-0.737224570378
0.04,-0.037,-0.699242480982
-0.04,-0.036,-0.67032674085
-0.039,-0.036,-0.721235393584
-0.038,-0.036,-0.770605536429
-0.037,-0.036,-0.818440516358
-0.036,-0.036,-0.864744048019
-0.035,-0.036,-0.909520233125
-0.034,-0.036,-0.952773576266
-0.033,-0.036,-0.994508997187
-0.032,-0.036,-1.03473183948
-0.031,-0.036,-1.07344787575
-0.03,-0.036,-1.11066330917
-0.029,-0.036,-1.14638477175
-0.028,-0.036,-1.18061931941
-0.027,-0.036,-1.21337442428
-0.026,-0.036,-1.24465796476
-0.025,-0.036,-1.27447821385
-0.024,-0.036,-1.30284382637
-0.023,-0.036,-1.32976382561
-0.022,-0.036,-1.35524758988
-0.021,-0.036,-1.37930483928
-0.02,-0.036,-1.40194562302
-0.019,-0.036,-1.42318030718
-0.018,-0.036,-1.44301956305
-0.017,-0.036,-1.46147435591
-0.016,-0.036,-1.47855593406
-0.015,-0.036,-1.49427581818
-0.014,-0.036,-1.50864579075
-0.013,-0.036,-1.52167788571
-0.012,-0.036,-1.53338437829
-0.011,-0.036,-1.54377777517
-0.01,-0.036,-1.55287080503
-0.009,-0.036,-1.56067640966
-0.008,-0.036,-1.56720773564
-0.007,-0.036,-1.57247812667
-0.006,-0.036,-1.5765011165
-0.005,-0.036,-1.57929042239
-0.004,-0.036,-1.58085993909
-0.003,-0.036,-1.58122373302
-0.002,-0.036,-1.58039603667
-0.001,-0.036,-1.57839124305
0,-0.036,-1.57522390006
0.001,-0.036,-1.5709087048
0.002,-0.036,-1.56546049765
0.003,-0.036,-1.55889425638
0.004,-0.036,-1.55122509003
0.005,-0.036,-1.54246823289
0.006,-0.036,-1.53263903839
0.007,-0.036,-1.52175297316
0.008,-0.036,-1.50982561107
0.009,-0.036,-1.49687262739
0.01,-0.036,-1.48290979297
0.011,-0.036,-1.46795296842
0.012,-0.036,-1.45201809818
0.013,-0.036,-1.43512120448
0.014,-0.036,-1.41727838097
0.015,-0.036,-1.39850578617
0.016,-0.036,-1.37881963649
0.017,-0.036,-1.358236199
0.018,-0.036,-1.33677178375
0.019,-0.036,-1.31444273599
0.02,-0.036,-1.29126542819
0.021,-0.036,-1.2672562521
0.022,-0.036,-1.24243161107
0.023,-0.036,-1.21680791297
0.024,-0.036,-1.19040156383
0.025,-0.036,-1.16322896276
0.026,-0.036,-1.13530649839
0.027,-0.036,-1.1066505473
0.028,-0.036,-1.07727747478
0.029,-0.036,-1.04720363842
0.03,-0.036,-1.01644539481
0.031,-0.036,-0.985019109757
0.032,-0.036,-0.952941172304
0.033,-0.036,-0.920228012726
0.034,-0.036,-0.886896124702
0.035,-0.036,-0.85296209164
0.036,-0.036,-0.818442617087
0.037,-0.036,-0.783354559019
0.038,-0.036,-0.747714967653
0.039,-0.036,-0.711541126317
0.04,-0.036,-0.674850594774
-0.04,-0.035,-0.631707504714
-0.039,-0.035,-0.681305070503
-0.038,-0.035,-0.729412720068
-0.037,-0.035,-0.776033489327
-0.036,-0.035,-0.821170762068
-0.035,-0.035,-0.864828290995
-0.034,-0.035,-0.907010215153
-0.033,-0.035,-0.947721073771
-0.032,-0.035,-0.986965816487
-0.031,-0.035,-1.02474980994
-0.03,-0.035,-1.06107884078
-0.029,-0.035,-1.09595911524
-0.028,-0.035,-1.12939725545
-0.027,-0.035,-1.16140029299
-0.026,-0.035,-1.19197566007
-0.025,-0.035,-1.22113117892
-0.024,-0.035,-1.24887505003
-0.023,-0.035,-1.27521583967
-0.022,-0.035,-1.30016246735
-0.021,-0.035,-1.3237241933
-0.02,-0.035,-1.34591060646
-0.019,-0.035,-1.36673161289
-0.018,-0.035,-1.38619742457
-0.017,-0.035,-1.40431854868
-0.016,-0.035,-1.42110577706
-0.015,-0.035,-1.43657017594
-0.014,-0.035,-1.45072307576
-0.013,-0.035,-1.46357606118
-0.012,-0.035,-1.4751409613
-0.011,-0.035,-1.48542984016
-0.01,-0.035,-1.49445498762
-0.009,-0.035,-1.5022289107
-0.008,-0.035,-1.50876432547
-0.007,-0.035,-1.51407414943
-0.006,-0.035,-1.5181714944
-0.005,-0.035,-1.52106965978
-0.004,-0.035,-1.52278212619
-0.003,-0.035,-1.5233225492
-0.002,-0.035,-1.52270475321
-0.001,-0.035,-1.52094272534
0,-0.035,-1.51805060919
0.001,-0.035,-1.51404269867
0.002,-0.035,-1.50893343172
0.003,-0.035,-1.50273738405
0.004,-0.035,-1.49546926299
0.005,-0.035,-1.48714390144
0.006,-0.035,-1.47777625206
0.007,-0.035,-1.4673813816
0.008,-0.035,-1.45597446543
0.009,-0.035,-1.44357078233
0.01,-0.035,-1.4301857092
0.011,-0.035,-1.415834716
0.012,-0.035,-1.40053336044
0.013,-0.035,-1.38429728257
0.014,-0.035,-1.36714219911
0.015,-0.035,-1.34908389736
0.016,-0.035,-1.33013822879
0.017,-0.035,-1.31032110217
0.018,-0.035,-1.28964847627
0.019,-0.035,-1.26813635229
0.02,-0.035,-1.245800766
0.021,-0.035,-1.22265777991
0.022,-0.035,-1.19872347548
0.023,-0.035,-1.17401394587
0.024,-0.035,-1.14854528935
0.025,-0.035,-1.12233360377
0.026,-0.035,-1.0953949825
0.027,-0.035,-1.06774551226
0.028,-0.035,-1.0394012731
0.029,-0.035,-1.01037834115
0.03,-0.035,-0.980692794315
0.031,-0.035,-0.950360721473
0.032,-0.035,-0.91939823528
0.033,-0.035,-0.887821488981
0.034,-0.035,-0.855646697274
0.035,-0.035,-0.822890161337
0.036,-0.035,-0.789568297916
0.037,-0.035,-0.755697672328
0.038,-0.035,-0.721295035033
0.039,-0.035,-0.686377361347
0.04,-0.035,-0.650961893721
-0.04,-0.034,-0.594581507045
-0.039,-0.034,-0.642865409712
-0.038,-0.034,-0.689707595645
-0.037,-0.034,-0.735110780348
-0.036,-0.034,-0.77907800959
-0.035,-0.034,-0.821612682078
-0.034,-0.034,-0.862718568462
-0.033,-0.034,-0.902399826672
-0.032,-0.034,-0.940661013556
-0.031,-0.034,-0.977507092805
-0.03,-0.034,-1.01294343921
-0.029,-0.034,-1.04697583936
-0.028,-0.034,-1.0796104891
-0.027,-0.034,-1.11085398801
-0.026,-0.034,-1.14071333156
-0.025,-0.034,-1.16919590135
-0.024,-0.034,-1.19630945414
-0.023,-0.034,-1.22206211014
-0.022,-0.034,-1.24646234105
-0.021,-0.034,-1.26951895828
-0.02,-0.034,-1.29124110138
-0.019,-0.034,-1.311638227
-0.018,-0.034,-1.33072009814
-0.017,-0.034,-1.34849677387
-0.016,-0.034,-1.36497859921
-0.015,-0.034,-1.38017619526
-0.014,-0.034,-1.39410044942
-0.013,-0.034,-1.40676250588
-0.012,-0.034,-1.41817375619
-0.011,-0.034,-1.42834583015
-0.01,-0.034,-1.43729058709
-0.009,-0.034,-1.44502010745
-0.008,-0.034,-1.45154668483
-0.007,-0.034,-1.45688281845
-0.006,-0.034,-1.46104120588
-0.005,-0.034,-1.46403473614
-0.004,-0.034,-1.4658764829
-0.003,-0.034,-1.46657969775
-0.002,-0.034,-1.46615780356
-0.001,-0.034,-1.46462438778
0,-0.034,-1.46199319574
0.001,-0.034,-1.45827812395
0.002,-0.034,-1.45349321353
0.003,-0.034,-1.44765264377
0.004,-0.034,-1.44077072593
0.005,-0.034,-1.43286189731
0.006,-0.034,-1.42394071568
0.007,-0.034,-1.414021854
0.008,-0.034,-1.40312009549
0.009,-0.034,-1.39125032883
0.01,-0.034,-1.37842754366
0.011,-0.034,-1.36466682595
0.012,-0.034,-1.34998335341
0.013,-0.034,-1.33439239061
0.014,-0.034,-1.31790928387
0.015,-0.034,-1.30054945566
0.016,-0.034,-1.28232839857
0.017,-0.034,-1.26326166884
0.018,-0.034,-1.24336487933
0.019,-0.034,-1.22265369212
0.02,-0.034,-1.20114381082
0.021,-0.034,-1.17885097267
0.022,-0.034,-1.15579094081
0.023,-0.034,-1.13197949675
0.024,-0.034,-1.10743243355
0.025,-0.034,-1.08216554995
0.026,-0.034,-1.05619464579
0.027,-0.034,-1.02953551924
0.028,-0.034,-1.00220396612
0.029,-0.034,-0.974215781777
0.03,-0.034,-0.945586765922
0.031,-0.034,-0.916332730747
0.032,-0.034,-0.886469512689
0.033,-0.034,-0.856012988036
0.034,-0.034,-0.824979092587
0.035,-0.034,-0.793383845421
0.036,-0.034,-0.761243376739
0.037,-0.034,-0.728573959631
0.038,-0.034,-0.695392045471
0.039,-0.034,-0.661714302532
0.04,-0.034,-0.627557657274
-0.04,-0.033,-0.558899759822
-0.039,-0.033,-0.605867856517
-0.038,-0.033,-0.651442034839
-0.037,-0.033,-0.695624681562
-0.036,-0.033,-0.738418498354
-0.035,-0.033,-0.779826526055
-0.034,-0.033,-0.81985216518
-0.033,-0.033,-0.858499192649
-0.032,-0.033,-0.895771774707
-0.031,-0.033,-0.931674476029
-0.03,-0.033,-0.966212265028
-0.029,-0.033,-0.999390515542
-0.028,-0.033,-1.03121500512
-0.027,-0.033,-1.06169191037
-0.026,-0.033,-1.09082779974
-0.025,-0.033,-1.11862962449
-0.024,-0.033,-1.14510470829
-0.023,-0.033,-1.17026073609
-0.022,-0.033,-1.19410574265
-0.021,-0.033,-1.21664810127
-0.02,-0.033,-1.23789651262
-0.019,-0.033,-1.25785999417
-0.018,-0.033,-1.27654786987
-0.017,-0.033,-1.29396976021
-0.016,-0.033,-1.31013557263
-0.015,-0.033,-1.32505549198
-0.014,-0.033,-1.33873997132
-0.013,-0.033,-1.35119972277
-0.012,-0.033,-1.36244570859
-0.011,-0.033,-1.37248913249
-0.01,-0.033,-1.38134143127
-0.009,-0.033,-1.38901426665
-0.008,-0.033,-1.39551951754
-0.007,-0.033,-1.4008692724
-0.006,-0.033,-1.40507582194
-0.005,-0.033,-1.40815165188
-0.004,-0.033,-1.41010943571
-0.003,-0.033,-1.4109620276
-0.002,-0.033,-1.41072245508
-0.001,-0.033,-1.40940391193
0,-0.033,-1.40701975094
0.001,-0.033,-1.40358347691
0.002,-0.033,-1.39910873974
0.003,-0.033,-1.39360932795
0.004,-0.033,-1.38709916248
0.005,-0.033,-1.37959229093
0.006,-0.033,-1.3711028823
0.007,-0.033,-1.36164522209
0.008,-0.033,-1.35123370783
0.009,-0.033,-1.33988284483
0.01,-0.033,-1.32760724218
0.011,-0.033,-1.31442160874
0.012,-0.033,-1.30034074898
0.013,-0.033,-1.28537955872
0.014,-0.033,-1.26955302038
0.015,-0.033,-1.25287619786
0.016,-0.033,-1.23536423089
0.017,-0.033,-1.21703232877
0.018,-0.033,-1.19789576366
0.019,-0.033,-1.17796986331
0.02,-0.033,-1.15727000343
0.021,-0.033,-1.1358115999
0.022,-0.033,-1.11361010084
0.023,-0.033,-1.09068097905
0.024,-0.033,-1.06703972486
0.025,-0.033,-1.04270183991
0.026,-0.033,-1.01768283221
0.027,-0.033,-0.991998212684
0.028,-0.033,-0.965663493925
0.029,-0.033,-0.938694191262
0.03,-0.033,-0.91110582674
0.031,-0.033,-0.882913936279
0.032,-0.033,-0.854134080381
0.033,-0.033,-0.824781858635
0.034,-0.033,-0.794872928203
0.035,-0.033,-0.7644230264
0.036,-0.033,-0.733447997336
0.037,-0.033,-0.701963822507
0.038,-0.033,-0.669986655062
0.039,-0.033,-0.637532857372
0.04,-0.033,-0.60461904137
-0.04,-0.032,-0.524613648661
-0.039,-0.032,-0.570264228609
-0.038,-0.032,-0.614568280089
-0.037,-0.032,-0.65752785406
-0.036,-0.032,-0.699145303266
-0.035,-0.032,-0.739423308038
-0.034,-0.032,-0.778364898199
-0.033,-0.032,-0.815973471056
-0.032,-0.032,-0.852252805447
-0.031,-0.032,-0.887207071842
-0.03,-0.032,-0.920840838536
-0.029,-0.032,-0.953159074081
-0.028,-0.032,-0.984167146258
-0.027,-0.032,-1.01387081797
-0.026,-0.032,-1.04227624061
-0.025,-0.032,-1.06938994542
-0.024,-0.032,-1.09521883356
-0.023,-0.032,-1.11977016535
-0.022,-0.032,-1.14305154921
-0.021,-0.032,-1.16507093069
-0.02,-0.032,-1.18583658179
-0.019,-0.032,-1.2053570906
-0.018,-0.032,-1.2236413515
-0.017,-0.032,-1.24069855561
-0.016,-0.032,-1.25653818157
-0.015,-0.032,-1.27116998662
-0.014,-0.032,-1.28460399775
-0.013,-0.032,-1.29685050319
-0.012,-0.032,-1.30792004389
-0.011,-0.032,-1.31782340535
-0.01,-0.032,-1.32657160959
-0.009,-0.032,-1.33417590724
-0.008,-0.032,-1.34064776993
-0.007,-0.032,-1.34599888266
-0.006,-0.032,-1.35024113629
-0.005,-0.032,-1.35338661994
-0.004,-0.032,-1.35544761348
-0.003,-0.032,-1.35643657977
-0.002,-0.032,-1.35636615702
-0.001,-0.032,-1.35524915106
0,-0.032,-1.35309852782
0.001,-0.032,-1.34992740595
0.002,-0.032,-1.34574904979
0.003,-0.032,-1.34057686282
0.004,-0.032,-1.33442438153
0.005,-0.032,-1.32730526995
0.006,-0.032,-1.31923331459
0.007,-0.032,-1.31022242001
0.008,-0.032,-1.30028660473
0.009,-0.032,-1.28943999753
0.01,-0.032,-1.27769683383
0.011,-0.032,-1.26507145223
0.012,-0.032,-1.25157829082
0.013,-0.032,-1.23723188327
0.014,-0.032,-1.2220468546
0.015,-0.032,-1.20603791628
0.016,-0.032,-1.18921986096
0.017,-0.032,-1.17160755648
0.018,-0.032,-1.15321593928
0.019,-0.032,-1.13406000735
0.02,-0.032,-1.11415481266
0.021,-0.032,-1.09351545334
0.022,-0.032,-1.07215706574
0.023,-0.032,-1.0500948167
0.024,-0.032,-1.02734389616
0.025,-0.032,-1.00391951071
0.026,-0.032,-0.979836878063
0.027,-0.032,-0.95511122328
0.028,-0.032,-0.929757776758
0.029,-0.032,-0.903791774654
0.03,-0.032,-0.877228462013
0.031,-0.032,-0.850083099028
0.032,-0.032,-0.82237097075
0.033,-0.032,-0.794107400525
0.034,-0.032,-0.765307767375
0.035,-0.032,-0.735987527425
0.036,-0.032,-0.706162239398
0.037,-0.032,-0.675847594078
0.038,-0.032,-0.64505944749
0.039,-0.032,-0.613813857467
0.04,-0.032,-0.582127123087
-0.04,-0.031,-0.491674999091
-0.039,-0.031,-0.536006777382
-0.038,-0.031,-0.579039001423
-0.037,-0.031,-0.620773380671
-0.036,-0.031,-0.661211915478
-0.035,-0.031,-0.700356924323
-0.034,-0.031,-0.738211066983
-0.033,-0.031,-0.774777363635
-0.032,-0.031,-0.810059209865
-0.031,-0.031,-0.844060387576
-0.03,-0.031,-0.876785071851
-0.029,-0.031,-0.908237833955
-0.028,-0.031,-0.938423640758
-0.027,-0.031,-0.967347851012
-0.026,-0.031,-0.995016209026
-0.025,-0.031,-1.02143483634
-0.024,-0.031,-1.04661022202
-0.023,-0.031,-1.07054921217
-0.022,-0.031,-1.09325899916
-0.021,-0.031,-1.11474711086
-0.02,-0.031,-1.13502140031
-0.019,-0.031,-1.15409003574
-0.018,-0.031,-1.17196149103
-0.017,-0.031,-1.18864453672
-0.016,-0.031,-1.2041482312
-0.015,-0.031,-1.2184819123
-0.014,-0.031,-1.23165518908
-0.013,-0.031,-1.24367793371
-0.012,-0.031,-1.25456027365
-0.011,-0.031,-1.26431258382
-0.01,-0.031,-1.27294547895
-0.009,-0.031,-1.28046980597
-0.008,-0.031,-1.28689663642
-0.007,-0.031,-1.29223725878
-0.006,-0.031,-1.29650317077
-0.005,-0.031,-1.29970607142
-0.004,-0.031,-1.30185785308
-0.003,-0.031,-1.30297059332
-0.002,-0.031,-1.30305654675
-0.001,-0.031,-1.30212813692
0,-0.031,-1.30019794845
0.001,-0.031,-1.29727871947
0.002,-0.031,-1.29338333445
0.003,-0.031,-1.28852481768
0.004,-0.031,-1.28271632731
0.005,-0.031,-1.27597115003
0.006,-0.031,-1.26830269638
0.007,-0.031,-1.25972449663
0.008,-0.031,-1.25025019717
0.009,-0.031,-1.2398935571
0.01,-0.031,-1.22866844515
0.011,-0.031,-1.21658883653
0.012,-0.031,-1.2036688097
0.013,-0.031,-1.18992254279
0.014,-0.031,-1.17536430967
0.015,-0.031,-1.16000847541
0.016,-0.031,-1.14386949122
0.017,-0.031,-1.12696188867
0.018,-0.031,-1.10930027332
0.019,-0.031,-1.09089931777
0.02,-0.031,-1.07177375414
0.021,-0.031,-1.05193836633
0.022,-0.031,-1.03140798196
0.023,-0.031,-1.01019746455
0.024,-0.031,-0.988321705973
0.025,-0.031,-0.965795619614
0.026,-0.031,-0.942634134592
0.027,-0.031,-0.918852191399
0.028,-0.031,-0.894464739382
0.029,-0.031,-0.869486736463
0.03,-0.031,-0.843933151504
