x_m,y_m,potential_V
-0.039,-0.037,-0.817216708821
-0.038,-0.037,-0.857784529055
-0.037,-0.037,-0.897363444553
-0.036,-0.037,-0.9359544094
-0.035,-0.037,-0.973558191817
-0.034,-0.037,-1.01017536268
-0.033,-0.037,-1.04580628573
-0.032,-0.037,-1.08045110939
-0.031,-0.037,-1.11410975985
-0.03,-0.037,-1.14678193536
-0.029,-0.037,-1.17846710156
-0.028,-0.037,-1.20916448755
-0.027,-0.037,-1.23887308271
-0.026,-0.037,-1.26759163406
-0.025,-0.037,-1.29531864399
-0.024,-0.037,-1.32205236845
-0.023,-0.037,-1.34779081539
-0.022,-0.037,-1.37253174345
-0.021,-0.037,-1.39627266085
-0.02,-0.037,-1.4190108246
-0.019,-0.037,-1.44074323987
-0.018,-0.037,-1.46146665964
-0.017,-0.037,-1.48117758461
-0.016,-0.037,-1.49987226351
-0.015,-0.037,-1.51754669361
-0.014,-0.037,-1.53419662164
-0.013,-0.037,-1.54981754502
-0.012,-0.037,-1.56440471337
-0.011,-0.037,-1.57795313013
-0.01,-0.037,-1.59045755447
-0.009,-0.037,-1.60191250294
-0.008,-0.037,-1.61231225117
-0.007,-0.037,-1.62165083511
-0.006,-0.037,-1.62992205189
-0.005,-0.037,-1.63711945997
-0.004,-0.037,-1.64323637868
-0.003,-0.037,-1.64826588694
-0.002,-0.037,-1.65220082118
-0.001,-0.037,-1.65503377253
0,-0.037,-1.65675708329
0.001,-0.037,-1.65736284296
0.002,-0.037,-1.65684288384
0.003,-0.037,-1.65518877651
0.004,-0.037,-1.65239182538
0.005,-0.037,-1.64844306448
0.006,-0.037,-1.64333325379
0.007,-0.037,-1.63705287615
0.008,-0.037,-1.629592135
0.009,-0.037,-1.62094095301
0.01,-0.037,-1.61108897168
0.011,-0.037,-1.60002555192
0.012,-0.037,-1.58773977564
0.013,-0.037,-1.57422044826
0.014,-0.037,-1.55945610213
0.015,-0.037,-1.54343500066
0.016,-0.037,-1.5261451431
0.017,-0.037,-1.50757426978
0.018,-0.037,-1.48770986769
0.019,-0.037,-1.46653917617
0.02,-0.037,-1.44404919263
0.021,-0.037,-1.42022667811
0.022,-0.037,-1.39505816268
0.023,-0.037,-1.36852995055
0.024,-0.037,-1.34062812499
0.025,-0.037,-1.31133855307
0.026,-0.037,-1.2806468905
0.027,-0.037,-1.24853858652
0.028,-0.037,-1.21499888949
0.029,-0.037,-1.18001285305
0.03,-0.037,-1.14356534358
0.031,-0.037,-1.10564104916
0.032,-0.037,-1.06622449052
0.033,-0.037,-1.02530003446
0.034,-0.037,-0.982851910262
0.035,-0.037,-0.938864229651
0.036,-0.037,-0.893321010829
0.037,-0.037,-0.846206207312
0.038,-0.037,-0.79750374219
0.039,-0.037,-0.747197548536
0.04,-0.037,-0.695271616739
-0.04,-0.036,-0.739695241838
-0.039,-0.036,-0.780289088881
-0.038,-0.036,-0.819911487495
-0.037,-0.036,-0.858563699945
-0.036,-0.036,-0.896246812752
-0.035,-0.036,-0.932961723825
-0.034,-0.036,-0.968709131543
-0.033,-0.036,-1.00348952559
-0.032,-0.036,-1.03730317939
-0.031,-0.036,-1.07015014394
-0.03,-0.036,-1.10203024278
-0.029,-0.036,-1.13294306808
-0.028,-0.036,-1.1628879774
-0.027,-0.036,-1.1918640912
-0.026,-0.036,-1.21987029084
-0.025,-0.036,-1.2469052169
-0.024,-0.036,-1.27296726792
-0.023,-0.036,-1.2980545992
-0.022,-0.036,-1.32216512191
-0.021,-0.036,-1.34529650224
-0.02,-0.036,-1.3674461608
-0.019,-0.036,-1.38861127208
-0.018,-0.036,-1.40878876416
-0.017,-0.036,-1.42797531861
-0.016,-0.036,-1.44616737069
-0.015,-0.036,-1.46336110979
-0.014,-0.036,-1.47955248015
-0.013,-0.036,-1.49473718196
-0.012,-0.036,-1.50891067256
-0.011,-0.036,-1.52206816795
-0.01,-0.036,-1.53420464433
-0.009,-0.036,-1.54531483962
-0.008,-0.036,-1.55539325476
-0.007,-0.036,-1.5644341548
-0.006,-0.036,-1.57243156939
-0.005,-0.036,-1.57937929286
-0.004,-0.036,-1.58527088348
-0.003,-0.036,-1.59009966212
-0.002,-0.036,-1.59385871015
-0.001,-0.036,-1.59654086673
0,-0.036,-1.59813872545
0.001,-0.036,-1.59864463071
0.002,-0.036,-1.59805067368
0.003,-0.036,-1.59634868837
0.004,-0.036,-1.59353024771
0.005,-0.036,-1.58958666009
0.006,-0.036,-1.58450896628
0.007,-0.036,-1.57828793709
0.008,-0.036,-1.57091407176
0.009,-0.036,-1.56237759715
0.01,-0.036,-1.55266846794
0.011,-0.036,-1.5417763676
0.012,-0.036,-1.52969071034
0.013,-0.036,-1.51640064385
0.014,-0.036,-1.50189505285
0.015,-0.036,-1.48616256325
0.016,-0.036,-1.4691915469
0.017,-0.036,-1.4509701267
0.018,-0.036,-1.43148618195
0.019,-0.036,-1.41072735383
0.02,-0.036,-1.38868105082
0.021,-0.036,-1.36533445398
0.022,-0.036,-1.34067452197
0.023,-0.036,-1.3146879959
0.024,-0.036,-1.28736140384
0.025,-0.036,-1.25868106532
0.026,-0.036,-1.22863309576
0.027,-0.036,-1.19720341111
0.028,-0.036,-1.16437773308
0.029,-0.036,-1.130141595
0.03,-0.036,-1.0944803489
0.031,-0.036,-1.05737917412
0.032,-0.036,-1.01882308781
0.033,-0.036,-0.978796957891
0.034,-0.036,-0.937285518865
0.035,-0.036,-0.894273391117
0.036,-0.036,-0.849745104188
0.037,-0.036,-0.803685124697
0.038,-0.036,-0.756077889533
0.039,-0.036,-0.706907845047
0.04,-0.036,-0.656159492987
-0.04,-0.035,-0.704705151219
-0.039,-0.035,-0.744333192785
-0.038,-0.035,-0.783008636557
-0.037,-0.035,-0.820732875248
-0.036,-0.035,-0.857507123043
-0.035,-0.035,-0.893332403267
-0.034,-0.035,-0.928209538031
-0.033,-0.035,-0.9621391397
-0.032,-0.035,-0.99512160398
-0.031,-0.035,-1.02715710443
-0.03,-0.035,-1.05824558816
-0.029,-0.035,-1.08838677256
-0.028,-0.035,-1.11758014278
-0.027,-0.035,-1.14582494986
-0.026,-0.035,-1.17312020931
-0.025,-0.035,-1.1994647
-0.024,-0.035,-1.2248569633
-0.023,-0.035,-1.2492953023
-0.022,-0.035,-1.27277778122
-0.021,-0.035,-1.29530222482
-0.02,-0.035,-1.31686621786
-0.019,-0.035,-1.33746710474
-0.018,-0.035,-1.35710198918
-0.017,-0.035,-1.37576773414
-0.016,-0.035,-1.39346096186
-0.015,-0.035,-1.41017805426
-0.014,-0.035,-1.4259151535
-0.013,-0.035,-1.44066816282
-0.012,-0.035,-1.45443274767
-0.011,-0.035,-1.46720433686
-0.01,-0.035,-1.47897812395
-0.009,-0.035,-1.48974906839
-0.008,-0.035,-1.49951189668
-0.007,-0.035,-1.50826110307
-0.006,-0.035,-1.51599094992
-0.005,-0.035,-1.52269546745
-0.004,-0.035,-1.52836845296
-0.003,-0.035,-1.53300346936
-0.002,-0.035,-1.53659384312
-0.001,-0.035,-1.53913266167
0,-0.035,-1.54061277031
0.001,-0.035,-1.54102676892
0.002,-0.035,-1.5403670084
0.003,-0.035,-1.53862558728
0.004,-0.035,-1.5357943484
0.005,-0.035,-1.53186487611
0.006,-0.035,-1.52682849381
0.007,-0.035,-1.52067626226
0.008,-0.035,-1.51339897855
0.009,-0.035,-1.50498717581
0.01,-0.035,-1.49543112379
0.011,-0.035,-1.4847208302
0.012,-0.035,-1.47284604284
0.013,-0.035,-1.45979625253
0.014,-0.035,-1.44556069663
0.015,-0.035,-1.43012836317
0.016,-0.035,-1.41348799543
0.017,-0.035,-1.39562809691
0.018,-0.035,-1.3765369364
0.019,-0.035,-1.35620255319
0.02,-0.035,-1.33461276217
0.021,-0.035,-1.3117551588
0.022,-0.035,-1.28761712382
0.023,-0.035,-1.26218582771
0.024,-0.035,-1.235448235
0.025,-0.035,-1.20739110836
0.026,-0.035,-1.17800101279
0.027,-0.035,-1.14726431999
0.028,-0.035,-1.11516721325
0.029,-0.035,-1.08169569307
0.03,-0.035,-1.04683558392
0.031,-0.035,-1.01057254248
0.032,-0.035,-0.972892067792
0.033,-0.035,-0.933779513719
0.034,-0.035,-0.89322010429
0.035,-0.035,-0.851198952329
0.036,-0.035,-0.807701082008
0.037,-0.035,-0.762711455887
0.038,-0.035,-0.716215007096
0.039,-0.035,-0.668196677341
0.04,-0.035,-0.618641461475
-0.04,-0.034,-0.670669337308
-0.039,-0.034,-0.709329742376
-0.038,-0.034,-0.747056656577
-0.037,-0.034,-0.783851598166
-0.036,-0.034,-0.819715904632
-0.035,-0.034,-0.854650720895
-0.034,-0.034,-0.888656989548
-0.033,-0.034,-0.921735442928
-0.032,-0.034,-0.953886596864
-0.031,-0.034,-0.98511074583
-0.03,-0.034,-1.01540795933
-0.029,-0.034,-1.04477807924
-0.028,-0.034,-1.07322071795
-0.027,-0.034,-1.10073525706
-0.026,-0.034,-1.12732084645
-0.025,-0.034,-1.15297640373
-0.024,-0.034,-1.17770061366
-0.023,-0.034,-1.20149192783
-0.022,-0.034,-1.2243485642
-0.021,-0.034,-1.24626850677
-0.02,-0.034,-1.26724950514
-0.019,-0.034,-1.28728907422
-0.018,-0.034,-1.30638449393
-0.017,-0.034,-1.32453280907
-0.016,-0.034,-1.34173082929
-0.015,-0.034,-1.35797512938
-0.014,-0.034,-1.37326204973
-0.013,-0.034,-1.38758769693
-0.012,-0.034,-1.40094794474
-0.011,-0.034,-1.41333843501
-0.01,-0.034,-1.42475457878
-0.009,-0.034,-1.43519155719
-0.008,-0.034,-1.44464432234
-0.007,-0.034,-1.45310759774
-0.006,-0.034,-1.46057587838
-0.005,-0.034,-1.46704343039
-0.004,-0.034,-1.47250429002
-0.003,-0.034,-1.47695226224
-0.002,-0.034,-1.48038091867
-0.001,-0.034,-1.4827835952
0,-0.034,-1.48415338925
0.001,-0.034,-1.48448315673
0.002,-0.034,-1.48376550915
0.003,-0.034,-1.48199281064
0.004,-0.034,-1.47915717531
0.005,-0.034,-1.47525046505
0.006,-0.034,-1.47026428766
0.007,-0.034,-1.46418999577
0.008,-0.034,-1.4570186862
0.009,-0.034,-1.4487412002
0.01,-0.034,-1.43934812427
0.011,-0.034,-1.42882979173
0.012,-0.034,-1.41717628502
0.013,-0.034,-1.40437743859
0.014,-0.034,-1.39042284235
0.015,-0.034,-1.37530184574
0.016,-0.034,-1.35900356207
0.017,-0.034,-1.3415168732
0.018,-0.034,-1.32283043439
0.019,-0.034,-1.30293267919
0.02,-0.034,-1.28181182417
0.021,-0.034,-1.25945587364
0.022,-0.034,-1.23585262398
0.023,-0.034,-1.21098966785
0.024,-0.034,-1.18485439812
0.025,-0.034,-1.15743401178
0.026,-0.034,-1.12871551382
0.027,-0.034,-1.09868572132
0.028,-0.034,-1.06733126813
0.029,-0.034,-1.03463861021
0.03,-0.034,-1.00059403211
0.031,-0.034,-0.965183654929
0.032,-0.034,-0.928393446047
0.033,-0.034,-0.890209231243
0.034,-0.034,-0.85061670948
0.035,-0.034,-0.809601470963
0.036,-0.034,-0.76714901898
0.037,-0.034,-0.723244796096
0.038,-0.034,-0.677874215355
0.039,-0.034,-0.63102269713
0.04,-0.034,-0.582675712372
-0.04,-0.033,-0.637568485544
-0.039,-0.033,-0.675259382301
-0.038,-0.033,-0.712036139787
-0.037,-0.033,-0.747900397347
-0.036,-0.033,-0.782853611906
-0.035,-0.033,-0.816897046723
-0.034,-0.033,-0.850031762197
-0.033,-0.033,-0.882258608552
-0.032,-0.033,-0.913578220188
-0.031,-0.033,-0.943991011465
-0.03,-0.033,-0.973497173691
-0.029,-0.033,-1.00209667307
-0.028,-0.033,-1.02978924938
-0.027,-0.033,-1.05657441521
-0.026,-0.033,-1.08245145549
-0.025,-0.033,-1.1074194273
-0.024,-0.033,-1.13147715971
-0.023,-0.033,-1.15462325362
-0.022,-0.033,-1.17685608164
-0.021,-0.033,-1.1981737878
-0.02,-0.033,-1.21857428729
-0.019,-0.033,-1.23805526616
-0.018,-0.033,-1.25661418107
-0.017,-0.033,-1.27424825911
-0.016,-0.033,-1.29095449775
-0.015,-0.033,-1.30672966497
-0.014,-0.033,-1.3215702996
-0.013,-0.033,-1.33547271184
-0.012,-0.033,-1.34843298391
-0.011,-0.033,-1.36044697081
-0.01,-0.033,-1.37151030113
-0.009,-0.033,-1.38161837772
-0.008,-0.033,-1.39076637825
-0.007,-0.033,-1.39894925536
-0.006,-0.033,-1.40616173658
-0.005,-0.033,-1.41239832377
-0.004,-0.033,-1.417653292
-0.003,-0.033,-1.4219206882
-0.002,-0.033,-1.42519432916
-0.001,-0.033,-1.42746779943
0,-0.033,-1.42873444883
0.001,-0.033,-1.42898738997
0.002,-0.033,-1.42821949574
0.003,-0.033,-1.42642339699
0.004,-0.033,-1.42359148043
0.005,-0.033,-1.419715887
0.006,-0.033,-1.41478851061
0.007,-0.033,-1.40880099744
0.008,-0.033,-1.4017447458
0.009,-0.033,-1.39361090665
0.01,-0.033,-1.38439038462
0.011,-0.033,-1.37407383974
0.012,-0.033,-1.36265168971
0.013,-0.033,-1.35011411275
0.014,-0.033,-1.33645105096
0.015,-0.033,-1.32165221412
0.016,-0.033,-1.30570708381
0.017,-0.033,-1.2886049178
0.018,-0.033,-1.27033475462
0.019,-0.033,-1.25088541805
0.02,-0.033,-1.23024552165
0.021,-0.033,-1.20840347303
0.022,-0.033,-1.18534747796
0.023,-0.033,-1.16106554425
0.024,-0.033,-1.13554548545
0.025,-0.033,-1.10877492444
0.026,-0.033,-1.0807412971
0.027,-0.033,-1.05143185621
0.028,-0.033,-1.02083367587
0.029,-0.033,-0.988933656583
0.03,-0.033,-0.955718531532
0.031,-0.033,-0.921174874203
0.032,-0.033,-0.885289107843
0.033,-0.033,-0.848047517124
0.034,-0.033,-0.809436262481
0.035,-0.033,-0.769441397587
0.036,-0.033,-0.728048890503
0.037,-0.033,-0.685244649063
0.038,-0.033,-0.641014551098
0.039,-0.033,-0.595344480179
0.04,-0.033,-0.548220367561
-0.04,-0.032,-0.605383195505
-0.039,-0.032,-0.642102660651
-0.038,-0.032,-0.677927571344
-0.037,-0.032,-0.712859684088
-0.036,-0.032,-0.746900571964
-0.035,-0.032,-0.780051613917
-0.034,-0.032,-0.812313986122
-0.033,-0.032,-0.843688655235
-0.032,-0.032,-0.874176373318
-0.031,-0.032,-0.903777674192
-0.03,-0.032,-0.932492870976
-0.029,-0.032,-0.960322054556
-0.028,-0.032,-0.98726509276
-0.027,-0.032,-1.01332163002
-0.026,-0.032,-1.03849108731
-0.025,-0.032,-1.06277266228
-0.024,-0.032,-1.08616532937
-0.023,-0.032,-1.10866783991
-0.022,-0.032,-1.13027872211
-0.021,-0.032,-1.15099628093
-0.02,-0.032,-1.17081859791
-0.019,-0.032,-1.18974353094
-0.018,-0.032,-1.20776871395
-0.017,-0.032,-1.22489155679
-0.016,-0.032,-1.24110924507
-0.015,-0.032,-1.25641874027
-0.014,-0.032,-1.27081677991
-0.013,-0.032,-1.28429987792
-0.012,-0.032,-1.2968643251
-0.011,-0.032,-1.30850618966
-0.01,-0.032,-1.31922131772
-0.009,-0.032,-1.32900533377
-0.008,-0.032,-1.33785364087
-0.007,-0.032,-1.34576142064
-0.006,-0.032,-1.3527236329
-0.005,-0.032,-1.35873501496
-0.004,-0.032,-1.36379008055
-0.003,-0.032,-1.36788311837
-0.002,-0.032,-1.37100819039
-0.001,-0.032,-1.37315912995
0,-0.032,-1.37432953966
0.001,-0.032,-1.37451278938
0.002,-0.032,-1.37370201424
0.003,-0.032,-1.37189011286
0.004,-0.032,-1.36906974586
0.005,-0.032,-1.36523333467
0.006,-0.032,-1.36037306081
0.007,-0.032,-1.35448086562
0.008,-0.032,-1.34754845038
0.009,-0.032,-1.33956727706
0.01,-0.032,-1.33052856951
0.011,-0.032,-1.32042331515
0.012,-0.032,-1.30924226727
0.013,-0.032,-1.29697594767
0.014,-0.032,-1.28361464982
0.015,-0.032,-1.26914844247
0.016,-0.032,-1.25356717343
0.017,-0.032,-1.2368604737
0.018,-0.032,-1.21901776164
0.019,-0.032,-1.20002824725
0.02,-0.032,-1.17988093625
0.021,-0.032,-1.15856463414
0.022,-0.032,-1.13606794997
0.023,-0.032,-1.11237929996
0.024,-0.032,-1.08748691096
0.025,-0.032,-1.0613788238
0.026,-0.032,-1.03404289674
0.027,-0.032,-1.00546680917
0.028,-0.032,-0.975638065804
0.029,-0.032,-0.944544001606
0.03,-0.032,-0.912171787776
0.031,-0.032,-0.878508439131
0.032,-0.032,-0.843540823243
0.033,-0.032,-0.807255671715
0.034,-0.032,-0.769639594059
0.035,-0.032,-0.730679094609
0.036,-0.032,-0.690360592997
0.037,-0.032,-0.648670448736
0.038,-0.032,-0.605594990496
0.039,-0.032,-0.561120550747
0.04,-0.032,-0.51523350643
-0.04,-0.031,-0.574093958268
-0.039,-0.031,-0.609840006658
-0.038,-0.031,-0.644711307642
-0.037,-0.031,-0.678709731555
-0.036,-0.031,-0.711836964972
-0.035,-0.031,-0.744094500521
-0.034,-0.031,-0.775483628768
-0.033,-0.031,-0.806005431991
-0.032,-0.031,-0.835660779628
-0.031,-0.031,-0.864450325124
-0.03,-0.031,-0.892374503956
-0.029,-0.031,-0.919433532545
-0.028,-0.031,-0.945627407845
-0.027,-0.031,-0.970955907363
-0.026,-0.031,-0.995418589431
-0.025,-0.031,-1.01901479359
-0.024,-0.031,-1.04174364093
-0.023,-0.031,-1.0636040344
-0.022,-0.031,-1.08459465887
-0.021,-0.031,-1.10471398121
-0.02,-0.031,-1.12396025013
-0.019,-0.031,-1.14233149598
-0.018,-0.031,-1.15982553055
-0.017,-0.031,-1.17643994687
-0.016,-0.031,-1.19217211905
-0.015,-0.031,-1.20701920234
-0.014,-0.031,-1.22097813312
-0.013,-0.031,-1.23404562918
-0.012,-0.031,-1.24621818996
-0.011,-0.031,-1.25749209684
-0.01,-0.031,-1.26786341341
-0.009,-0.031,-1.27732798561
-0.008,-0.031,-1.28588144167
-0.007,-0.031,-1.29351919187
-0.006,-0.031,-1.30023642802
-0.005,-0.031,-1.30602812258
-0.004,-0.031,-1.31088902763
-0.003,-0.031,-1.31481367353
-0.002,-0.031,-1.31779636737
-0.001,-0.031,-1.31983119142
0,-0.031,-1.32091200147
0.001,-0.031,-1.32103242525
0.002,-0.031,-1.32018586095
0.003,-0.031,-1.31836547604
0.004,-0.031,-1.31556420624
0.005,-0.031,-1.31177475483
0.006,-0.031,-1.30698959236
0.007,-0.031,-1.30120095664
0.008,-0.031,-1.29440085317
0.009,-0.031,-1.28658105599
0.01,-0.031,-1.27773310886
0.011,-0.031,-1.26784832702
0.012,-0.031,-1.25691779921
0.013,-0.031,-1.24493239024
0.014,-0.031,-1.23188274388
0.015,-0.031,-1.2177592861
0.016,-0.031,-1.20255222867
0.017,-0.031,-1.18625157287
0.018,-0.031,-1.1688471134
0.019,-0.031,-1.15032844226
0.02,-0.031,-1.13068495263
0.021,-0.031,-1.10990584252
0.022,-0.031,-1.08798011837
0.023,-0.031,-1.06489659834
0.024,-0.031,-1.04064391558
0.025,-0.031,-1.01521052135
0.026,-0.031,-0.98858468831
0.027,-0.031,-0.960754514005
0.028,-0.031,-0.931707924869
0.029,-0.031,-0.901432680964
0.03,-0.031,-0.869916381745
