optimizer,best_trial,epoch,train_loss,val_loss,train_accuracy,val_accuracy
adamw,5,1,0.815024851198,0.824313235834,0.542222222222,0.52
adamw,5,2,0.743196700482,0.749364452678,0.587777777778,0.583333333333
adamw,5,3,0.705612463297,0.718978892336,0.591111111111,0.573333333333
adamw,5,4,0.625859122276,0.630750181686,0.684444444444,0.67
adamw,5,5,0.548082852909,0.555517704597,0.756666666667,0.736666666667
adamw,5,6,0.483795915449,0.492559145478,0.81,0.81
adamw,5,7,0.431372433232,0.440140108782,0.814444444444,0.793333333333
adamw,5,8,0.336880473137,0.350561288271,0.91,0.903333333333
adamw,5,9,0.280503789322,0.302687890369,0.924444444444,0.906666666667
adamw,5,10,0.245395228115,0.267920899759,0.935555555556,0.923333333333
adamw,5,11,0.23443806101,0.259041105088,0.946666666667,0.93
adamw,5,12,0.203311706718,0.22539168248,0.947777777778,0.916666666667
adamw,5,13,0.211324247547,0.241302874791,0.93,0.91
adamw,5,14,0.175573832461,0.20269334982,0.953333333333,0.923333333333
adamw,5,15,0.155521148219,0.1787505056,0.964444444444,0.95
adamw,5,16,0.155613499776,0.187719992532,0.944444444444,0.93
adamw,5,17,0.14286528882,0.157781594901,0.973333333333,0.96
adamw,5,18,0.134350957524,0.156680577579,0.974444444444,0.96
adamw,5,19,0.138679548921,0.161896116593,0.966666666667,0.953333333333
adamw,5,20,0.126104758465,0.148799865355,0.962222222222,0.956666666667
adamw,5,21,0.117259608126,0.143800833753,0.978888888889,0.963333333333
adamw,5,22,0.105407375334,0.129624727723,0.975555555556,0.96
adamw,5,23,0.103054062811,0.136843531738,0.968888888889,0.96
adamw,5,24,0.0967389574606,0.122014351093,0.978888888889,0.963333333333
adamw,5,25,0.0949696458895,0.119149241798,0.978888888889,0.963333333333
adamw,5,26,0.0974096471844,0.113451053638,0.982222222222,0.963333333333
adamw,5,27,0.0875024968548,0.121499836039,0.977777777778,0.973333333333
adamw,5,28,0.0891865917465,0.119718626665,0.977777777778,0.966666666667
adamw,5,29,0.0794515998801,0.103016339827,0.986666666667,0.97
adamw,5,30,0.077556491904,0.101192779199,0.985555555556,0.97
adamw,5,31,0.0724078013496,0.099492712052,0.985555555556,0.97
adamw,5,32,0.0801544734846,0.0940559313714,0.984444444444,0.976666666667
adamw,5,33,0.0680210233139,0.0960471953606,0.985555555556,0.963333333333
adamw,5,34,0.06836020617,0.0933812542113,0.983333333333,0.976666666667
adamw,5,35,0.0630412098503,0.0892199290769,0.991111111111,0.973333333333
adamw,5,36,0.0628535984242,0.0944618818567,0.987777777778,0.973333333333
adamw,5,37,0.0596388141655,0.0842815132282,0.992222222222,0.976666666667
adamw,5,38,0.0592141628858,0.0838961806171,0.993333333333,0.976666666667
adamw,5,39,0.0604922962724,0.0887697625168,0.986666666667,0.976666666667
adamw,5,40,0.0557793657962,0.0784055227862,0.992222222222,0.98
adamw,5,41,0.0530092602607,0.080711007045,0.992222222222,0.976666666667
adamw,5,42,0.0544328821478,0.0803753172396,0.992222222222,0.98
adamw,5,43,0.0564669780115,0.0717065030876,0.992222222222,0.983333333333
adamw,5,44,0.0539036749713,0.0882219791291,0.991111111111,0.973333333333
