optimizer,trial,final_train_loss,final_val_loss,final_train_accuracy,final_val_accuracy,runtime_s,hyperparameters
adamw,1,0.201641429229,0.188472328534,0.958888888889,0.96,0.9605935,"{'learning_rate': 0.003, 'beta1': 0.9, 'beta2': 0.999, 'weight_decay': 0.0001}"
adamw,2,0.239324920971,0.226433498859,0.944444444444,0.95,1.013551,"{'learning_rate': 0.003, 'beta1': 0.9, 'beta2': 0.999, 'weight_decay': 0.001}"
adamw,3,0.072751239006,0.0744937922529,0.987777777778,0.98,1.0449179,"{'learning_rate': 0.01, 'beta1': 0.9, 'beta2': 0.999, 'weight_decay': 0.0001}"
adamw,4,0.131687524351,0.128730877085,0.973333333333,0.966666666667,0.993611500002,"{'learning_rate': 0.01, 'beta1': 0.9, 'beta2': 0.999, 'weight_decay': 0.001}"
adamw,5,0.0445215923074,0.0398590374232,0.99,0.99,1.0166551,"{'learning_rate': 0.03, 'beta1': 0.9, 'beta2': 0.999, 'weight_decay': 0.0001}"
adamw,6,0.11718350337,0.107410960149,0.984444444444,0.986666666667,1.0630981,"{'learning_rate': 0.03, 'beta1': 0.9, 'beta2': 0.999, 'weight_decay': 0.001}"
nag,1,0.48413560019,0.468249099719,0.828888888889,0.853333333333,0.915217000002,"{'learning_rate': 0.01, 'momentum': 0.85, 'weight_decay': 0.0001}"
nag,2,0.343095157649,0.322594475939,0.901111111111,0.923333333333,1.0508648,"{'learning_rate': 0.01, 'momentum': 0.9, 'weight_decay': 0.0001}"
nag,3,0.18001033692,0.160337056002,0.952222222222,0.953333333333,1.0475021,"{'learning_rate': 0.03, 'momentum': 0.85, 'weight_decay': 0.0001}"
nag,4,0.136288778919,0.121179974656,0.963333333333,0.963333333333,0.755641399999,"{'learning_rate': 0.03, 'momentum': 0.9, 'weight_decay': 0.0001}"
nag,5,0.107700126484,0.0935821698365,0.974444444444,0.973333333333,0.712152399996,"{'learning_rate': 0.06, 'momentum': 0.85, 'weight_decay': 0.0001}"
nag,6,0.0803835629782,0.0709294618402,0.981111111111,0.983333333333,0.758861200011,"{'learning_rate': 0.06, 'momentum': 0.9, 'weight_decay': 0.0001}"
heavy_ball,1,0.48445833565,0.468587854741,0.827777777778,0.853333333333,0.758251899999,"{'learning_rate': 0.01, 'momentum': 0.85, 'weight_decay': 0.0001}"
heavy_ball,2,0.343464646152,0.32294091508,0.901111111111,0.923333333333,0.796441600003,"{'learning_rate': 0.01, 'momentum': 0.9, 'weight_decay': 0.0001}"
heavy_ball,3,0.182247253533,0.163402197439,0.954444444444,0.95,0.828016900006,"{'learning_rate': 0.03, 'momentum': 0.85, 'weight_decay': 0.0001}"
heavy_ball,4,0.141458494933,0.128297873016,0.961111111111,0.956666666667,0.832294000007,"{'learning_rate': 0.03, 'momentum': 0.9, 'weight_decay': 0.0001}"
heavy_ball,5,0.108645679748,0.0955428236509,0.973333333333,0.97,0.805953599993,"{'learning_rate': 0.06, 'momentum': 0.85, 'weight_decay': 0.0001}"
heavy_ball,6,0.083830620694,0.0761113880989,0.977777777778,0.98,0.797880900005,"{'learning_rate': 0.06, 'momentum': 0.9, 'weight_decay': 0.0001}"
hamiltonian_geometric,1,0.0445263189918,0.0398700386416,0.99,0.99,0.888229399992,"{'learning_rate': 0.03, 'beta': 0.9, 'memory_coupling': 0.001, 'metric_decay': 0.999, 'metric_epsilon': 1e-08, 'weight_decay': 0.0001}"
hamiltonian_geometric,2,0.041782500145,0.0376696078977,0.99,0.99,0.931239799989,"{'learning_rate': 0.03, 'beta': 0.9, 'memory_coupling': 0.001, 'metric_decay': 0.995, 'metric_epsilon': 1e-08, 'weight_decay': 0.0001}"
hamiltonian_geometric,3,0.040419510884,0.0371025002535,0.99,0.99,0.891152700002,"{'learning_rate': 0.03, 'beta': 0.9, 'memory_coupling': 0.001, 'metric_decay': 0.99, 'metric_epsilon': 1e-08, 'weight_decay': 0.0001}"
hamiltonian_geometric,4,0.0445355178034,0.0398922404124,0.99,0.99,0.882080700001,"{'learning_rate': 0.03, 'beta': 0.9, 'memory_coupling': 0.003, 'metric_decay': 0.999, 'metric_epsilon': 1e-08, 'weight_decay': 0.0001}"
hamiltonian_geometric,5,0.0418059358523,0.0376846716964,0.99,0.99,0.915991200003,"{'learning_rate': 0.03, 'beta': 0.9, 'memory_coupling': 0.003, 'metric_decay': 0.995, 'metric_epsilon': 1e-08, 'weight_decay': 0.0001}"
hamiltonian_geometric,6,0.0404327206305,0.037113382999,0.99,0.99,0.917024199996,"{'learning_rate': 0.03, 'beta': 0.9, 'memory_coupling': 0.003, 'metric_decay': 0.99, 'metric_epsilon': 1e-08, 'weight_decay': 0.0001}"
