epoch,optimizer,train_loss,val_loss,train_accuracy,val_accuracy
1,sgd,0.875747932528,0.865153105615,0.502222222222,0.53
2,sgd,0.836333051755,0.826252202848,0.514444444444,0.53
3,sgd,0.819229037135,0.808514168647,0.517777777778,0.52
4,sgd,0.811172059883,0.801157119022,0.518888888889,0.526666666667
5,sgd,0.806233361878,0.796288560241,0.515555555556,0.526666666667
6,sgd,0.801905077622,0.793257027922,0.522222222222,0.523333333333
7,sgd,0.798426374745,0.790693188068,0.528888888889,0.523333333333
8,sgd,0.794892309066,0.786650386252,0.526666666667,0.523333333333
9,sgd,0.791752485996,0.781849981985,0.528888888889,0.526666666667
10,sgd,0.789153934806,0.779023173358,0.53,0.526666666667
11,sgd,0.786158432857,0.774957056039,0.527777777778,0.533333333333
12,sgd,0.783455495165,0.772726920435,0.53,0.526666666667
13,sgd,0.78015313115,0.771469615356,0.536666666667,0.526666666667
14,sgd,0.778270983058,0.770555143531,0.541111111111,0.52
15,sgd,0.775018578455,0.766546049523,0.542222222222,0.526666666667
16,sgd,0.772876470185,0.764133027902,0.535555555556,0.536666666667
17,sgd,0.771969313211,0.763619618495,0.544444444444,0.54
18,sgd,0.767740764097,0.759752369175,0.541111111111,0.54
19,sgd,0.765303345485,0.756722768681,0.545555555556,0.536666666667
20,sgd,0.763050197295,0.754205919453,0.547777777778,0.546666666667
21,sgd,0.761715501739,0.750935047261,0.548888888889,0.543333333333
22,sgd,0.75849959202,0.748427064313,0.547777777778,0.55
23,sgd,0.756046651004,0.746348295172,0.545555555556,0.546666666667
24,sgd,0.753309183442,0.744357246027,0.552222222222,0.543333333333
25,sgd,0.751182167983,0.743513125222,0.554444444444,0.546666666667
26,sgd,0.749069295049,0.741631518011,0.56,0.546666666667
27,sgd,0.746733175788,0.738712377682,0.563333333333,0.543333333333
28,sgd,0.744248196826,0.7359969821,0.56,0.55
29,sgd,0.741503468943,0.73434419982,0.561111111111,0.553333333333
30,sgd,0.739622894822,0.733134992414,0.565555555556,0.56
31,sgd,0.736703982804,0.729308293616,0.567777777778,0.56
32,sgd,0.734504670836,0.72639894558,0.566666666667,0.56
33,sgd,0.732115509348,0.724239037373,0.565555555556,0.56
34,sgd,0.730255261743,0.722033060052,0.567777777778,0.56
35,sgd,0.727907756662,0.719928793773,0.57,0.563333333333
36,sgd,0.724584866482,0.716053378059,0.571111111111,0.566666666667
37,sgd,0.722329676077,0.714290892235,0.572222222222,0.57
38,sgd,0.719852931509,0.710962225126,0.577777777778,0.57
39,sgd,0.717110014388,0.708868385308,0.58,0.57
40,sgd,0.714707453952,0.70822193527,0.582222222222,0.576666666667
41,sgd,0.711817024915,0.703301741184,0.582222222222,0.573333333333
42,sgd,0.709666405074,0.700905682558,0.583333333333,0.576666666667
43,sgd,0.706788343253,0.700194082512,0.588888888889,0.58
44,sgd,0.703988014628,0.697480387661,0.594444444444,0.583333333333
45,sgd,0.701246172227,0.694115854738,0.592222222222,0.583333333333
46,sgd,0.698507428808,0.690408571138,0.593333333333,0.583333333333
47,sgd,0.695821794187,0.687413022709,0.593333333333,0.586666666667
48,sgd,0.693628572794,0.684712677166,0.593333333333,0.586666666667
49,sgd,0.69072221031,0.682059153533,0.597777777778,0.586666666667
50,sgd,0.687504266317,0.68018958182,0.61,0.596666666667
51,sgd,0.685133147274,0.678720804087,0.61,0.603333333333
52,sgd,0.682036572031,0.674532058023,0.613333333333,0.6
53,sgd,0.679618564878,0.671556448901,0.61,0.596666666667
54,sgd,0.676581900037,0.667674652541,0.605555555556,0.603333333333
55,sgd,0.673174272468,0.664620184614,0.614444444444,0.61
56,sgd,0.670267023757,0.661842701688,0.616666666667,0.606666666667
57,sgd,0.666834038367,0.658170480691,0.617777777778,0.616666666667
58,sgd,0.664060329388,0.655704664731,0.618888888889,0.623333333333
59,sgd,0.66103915333,0.651803163907,0.617777777778,0.613333333333
60,sgd,0.658899847376,0.649684456186,0.625555555556,0.623333333333
61,sgd,0.655228194922,0.645888533535,0.625555555556,0.63
62,sgd,0.651554041941,0.643165939558,0.632222222222,0.63
63,sgd,0.64828130877,0.639812446692,0.628888888889,0.633333333333
64,sgd,0.645799914948,0.637077612553,0.638888888889,0.616666666667
65,sgd,0.642161058538,0.633060988971,0.641111111111,0.62
66,sgd,0.638364196359,0.630541416207,0.643333333333,0.643333333333
67,sgd,0.634984404077,0.626780814646,0.642222222222,0.64
68,sgd,0.631857603519,0.622105693349,0.645555555556,0.636666666667
69,sgd,0.628285136529,0.618593910624,0.645555555556,0.643333333333
70,sgd,0.625064572454,0.616371222804,0.656666666667,0.663333333333
71,sgd,0.62235138107,0.613722621501,0.657777777778,0.683333333333
72,sgd,0.618495439665,0.60994745813,0.664444444444,0.683333333333
73,sgd,0.614882079533,0.606691085816,0.663333333333,0.673333333333
74,sgd,0.61122892928,0.603094293991,0.67,0.676666666667
75,sgd,0.607479196637,0.59790630251,0.666666666667,0.663333333333
76,sgd,0.604247923712,0.594954534213,0.664444444444,0.68
77,sgd,0.600777484453,0.59181902895,0.676666666667,0.69
78,sgd,0.596750720984,0.587675950095,0.684444444444,0.713333333333
79,sgd,0.593510980832,0.583282396067,0.681111111111,0.696666666667
80,sgd,0.589916419575,0.58000957665,0.683333333333,0.693333333333
