epoch,optimizer,train_loss,test_loss,train_accuracy,test_accuracy
1,sgd,0.537169033703,0.569136188773,0.85925,0.84
2,sgd,0.414356470416,0.464445457453,0.8855,0.859
3,sgd,0.373655688388,0.440111412191,0.896,0.866
4,sgd,0.341616366685,0.410798238151,0.9025,0.879
5,sgd,0.32814206638,0.398216944147,0.90475,0.884
6,sgd,0.304731162426,0.392862105605,0.9165,0.888
7,sgd,0.293730358726,0.384494110869,0.9215,0.888
8,sgd,0.286667764909,0.377914174329,0.917,0.887
9,sgd,0.274693081482,0.369113300196,0.92425,0.897
10,sgd,0.268043754031,0.376905156404,0.9265,0.889
11,sgd,0.257865044469,0.373675236008,0.93,0.889
12,sgd,0.252791724925,0.365212128714,0.929,0.895
1,heavy_ball,0.370404430867,0.445906040144,0.88825,0.858
2,heavy_ball,0.312898684962,0.423229196282,0.9025,0.868
3,heavy_ball,0.272369135457,0.399963714249,0.92425,0.873
4,heavy_ball,0.264620481679,0.412721378232,0.923,0.879
5,heavy_ball,0.243936727936,0.382985211851,0.92925,0.889
6,heavy_ball,0.226436882337,0.384118541881,0.93625,0.895
7,heavy_ball,0.211756869766,0.376477698044,0.94375,0.893
8,heavy_ball,0.203384575028,0.387707328156,0.94225,0.89
9,heavy_ball,0.196814748502,0.381299808538,0.945,0.898
10,heavy_ball,0.19709334587,0.400847979551,0.94275,0.89
11,heavy_ball,0.186280028642,0.392837010046,0.9505,0.891
12,heavy_ball,0.177705200589,0.38565525546,0.953,0.903
1,nesterov,0.367466998395,0.435247552956,0.88725,0.865
2,nesterov,0.307233858586,0.403235016843,0.906,0.872
3,nesterov,0.277331022693,0.392019415595,0.925,0.879
4,nesterov,0.263581674933,0.395809111238,0.92575,0.882
5,nesterov,0.245105569413,0.371292404429,0.9285,0.897
6,nesterov,0.228360147093,0.375206829888,0.9375,0.894
7,nesterov,0.216525374229,0.369917780364,0.944,0.894
8,nesterov,0.208785066661,0.376751908469,0.94325,0.896
9,nesterov,0.202360081408,0.37423652744,0.944,0.893
10,nesterov,0.19778206905,0.390024430234,0.946,0.891
11,nesterov,0.189756970524,0.384229505906,0.9525,0.893
12,nesterov,0.183554310404,0.37692823083,0.952,0.902
1,adamw,0.37795780698,0.452338144278,0.88975,0.868
2,adamw,0.294736089669,0.396086881542,0.91325,0.882
3,adamw,0.254854610516,0.390385280308,0.92925,0.881
4,adamw,0.249804070955,0.418998805324,0.93,0.881
5,adamw,0.215985412222,0.377643276244,0.9405,0.898
6,adamw,0.200689541355,0.386395319213,0.94725,0.892
7,adamw,0.184799876468,0.382689491602,0.9505,0.891
8,adamw,0.175724405128,0.394558979809,0.9525,0.89
9,adamw,0.167442065916,0.388355191492,0.95525,0.902
10,adamw,0.16725289409,0.407882306149,0.9545,0.894
11,adamw,0.155295428805,0.406528061598,0.9585,0.894
12,adamw,0.143586048919,0.396017430256,0.96575,0.895
1,entropy_descent,0.421137957307,0.527694061943,0.87,0.852
2,entropy_descent,0.350746203413,0.449784030178,0.886,0.871
3,entropy_descent,0.499969602022,0.654990099183,0.8435,0.805
4,entropy_descent,0.300359327919,0.444363660562,0.9075,0.882
5,entropy_descent,0.29957563911,0.448843564769,0.90625,0.88
6,entropy_descent,0.276900711515,0.469826024382,0.91525,0.87
7,entropy_descent,0.223057548405,0.421109586681,0.937,0.887
8,entropy_descent,0.325447693494,0.51022093814,0.885,0.859
9,entropy_descent,0.271141212956,0.474476889939,0.908,0.866
10,entropy_descent,0.32745874394,0.557782893906,0.89275,0.857
11,entropy_descent,0.177549230293,0.417468575771,0.9455,0.892
12,entropy_descent,0.176110959246,0.409223382745,0.951,0.89
1,hamiltonian_geometric,0.441420756265,0.492854665692,0.86325,0.848
2,hamiltonian_geometric,0.355013591174,0.419047144201,0.893,0.87
3,hamiltonian_geometric,0.321762735134,0.413910453212,0.90825,0.875
4,hamiltonian_geometric,0.302966448651,0.398520722954,0.9115,0.878
5,hamiltonian_geometric,0.282859832075,0.373074042941,0.91625,0.891
6,hamiltonian_geometric,0.26800988818,0.382403644679,0.925,0.887
7,hamiltonian_geometric,0.252868983042,0.3677347678,0.93225,0.896
8,hamiltonian_geometric,0.249097199556,0.370301490198,0.929,0.887
9,hamiltonian_geometric,0.243022303598,0.373216807052,0.93075,0.89
10,hamiltonian_geometric,0.23062145997,0.379601064886,0.93825,0.891
11,hamiltonian_geometric,0.226788563275,0.376594515306,0.9375,0.894
12,hamiltonian_geometric,0.221252370778,0.369422277638,0.94125,0.899
