optimizer,best_trial,epoch,train_loss,val_loss,train_accuracy,val_accuracy
adamw,5,1,0.796248712783,0.812327035751,0.546666666667,0.536666666667
adamw,5,2,0.731501435437,0.736006215091,0.587777777778,0.61
adamw,5,3,0.679253403679,0.684759305389,0.633333333333,0.62
adamw,5,4,0.613990537615,0.623342541678,0.701111111111,0.693333333333
adamw,5,5,0.548147688041,0.554905603463,0.762222222222,0.776666666667
adamw,5,6,0.449253319944,0.453896635286,0.824444444444,0.823333333333
adamw,5,7,0.37549320266,0.385221481223,0.91,0.91
adamw,5,8,0.316844777338,0.325781051239,0.927777777778,0.933333333333
adamw,5,9,0.270428448821,0.285286150983,0.921111111111,0.92
adamw,5,10,0.232346192222,0.246904015786,0.951111111111,0.95
adamw,5,11,0.223581176932,0.24448273407,0.945555555556,0.933333333333
adamw,5,12,0.194103184151,0.210958461252,0.957777777778,0.943333333333
adamw,5,13,0.176894407841,0.192495378692,0.966666666667,0.946666666667
adamw,5,14,0.1652107475,0.175557631359,0.962222222222,0.956666666667
adamw,5,15,0.161896205993,0.186857747587,0.954444444444,0.94
adamw,5,16,0.150251863794,0.159688047808,0.971111111111,0.953333333333
adamw,5,17,0.162239325487,0.174998458805,0.95,0.94
adamw,5,18,0.151678183212,0.165101769598,0.954444444444,0.943333333333
adamw,5,19,0.140374656108,0.15445288816,0.956666666667,0.953333333333
adamw,5,20,0.125457734694,0.148993381753,0.973333333333,0.96
adamw,5,21,0.117652232483,0.136132191939,0.975555555556,0.96
adamw,5,22,0.138633036711,0.166827467567,0.964444444444,0.95
adamw,5,23,0.118131703116,0.141827915567,0.973333333333,0.96
adamw,5,24,0.110288675719,0.126657688168,0.976666666667,0.97
adamw,5,25,0.105258915337,0.130209664672,0.976666666667,0.96
adamw,5,26,0.110757304587,0.123850105421,0.977777777778,0.973333333333
adamw,5,27,0.10490844159,0.121476973817,0.978888888889,0.966666666667
adamw,5,28,0.0962007498253,0.116961455422,0.978888888889,0.966666666667
adamw,5,29,0.0953840378353,0.110094180167,0.975555555556,0.963333333333
adamw,5,30,0.105682734231,0.116939052728,0.978888888889,0.973333333333
adamw,5,31,0.0975420037663,0.113994757388,0.978888888889,0.963333333333
adamw,5,32,0.0889917252364,0.113842496151,0.974444444444,0.96
adamw,5,33,0.0886209431291,0.107306824103,0.978888888889,0.97
adamw,5,34,0.0860403532909,0.0969039281489,0.978888888889,0.966666666667
adamw,5,35,0.0848814836738,0.111899485854,0.978888888889,0.966666666667
adamw,5,36,0.0838825345395,0.103686403109,0.981111111111,0.97
adamw,5,37,0.0794743705191,0.099161190635,0.982222222222,0.97
adamw,5,38,0.0802023112524,0.109644657282,0.982222222222,0.963333333333
adamw,5,39,0.0964291058798,0.123362803481,0.977777777778,0.966666666667
adamw,5,40,0.0815714290238,0.110584360058,0.983333333333,0.966666666667
