x_m,y_m,potential_V
0.001,-0.038,-1.56018344563
0.002,-0.038,-1.56204776032
0.003,-0.038,-1.56285087822
0.004,-0.038,-1.56259083849
0.005,-0.038,-1.561265965
0.006,-0.038,-1.55887486932
0.007,-0.038,-1.55541645382
0.008,-0.038,-1.55088991482
0.009,-0.038,-1.54529474568
0.01,-0.038,-1.53863074
0.011,-0.038,-1.53089799481
0.012,-0.038,-1.52209691383
0.013,-0.038,-1.51222821091
0.014,-0.038,-1.50129291361
0.015,-0.038,-1.48929236702
0.016,-0.038,-1.47622823786
0.017,-0.038,-1.46210251885
0.018,-0.038,-1.44691753329
0.019,-0.038,-1.43067594002
0.02,-0.038,-1.41338073858
0.021,-0.038,-1.39503527453
0.022,-0.038,-1.37564324503
0.023,-0.038,-1.35520870443
0.024,-0.038,-1.3337360699
0.025,-0.038,-1.31123012704
0.026,-0.038,-1.28769603516
0.027,-0.038,-1.26313933244
0.028,-0.038,-1.23756594044
0.029,-0.038,-1.21098216819
0.03,-0.038,-1.18339471543
0.031,-0.038,-1.15481067496
0.032,-0.038,-1.12523753399
0.033,-0.038,-1.09468317429
0.034,-0.038,-1.06315587098
0.035,-0.038,-1.03066429003
0.036,-0.038,-0.997217484232
0.037,-0.038,-0.96282488773
0.038,-0.038,-0.927496309071
0.039,-0.038,-0.891241922845
0.04,-0.038,-0.854072259975
-0.04,-0.037,-0.616680485893
-0.039,-0.037,-0.655170065794
-0.038,-0.037,-0.692968433347
-0.037,-0.037,-0.730061224066
-0.036,-0.037,-0.766434434515
-0.035,-0.037,-0.802074410598
-0.034,-0.037,-0.836967837335
-0.033,-0.037,-0.871101730108
-0.032,-0.037,-0.9044634273
-0.031,-0.037,-0.937040584233
-0.03,-0.037,-0.968821168282
-0.029,-0.037,-0.999793455031
-0.028,-0.037,-1.02994602534
-0.027,-0.037,-1.05926776316
-0.026,-0.037,-1.08774785404
-0.025,-0.037,-1.11537578408
-0.024,-0.037,-1.14214133936
-0.023,-0.037,-1.16803460565
-0.022,-0.037,-1.19304596835
-0.021,-0.037,-1.21716611258
-0.02,-0.037,-1.24038602336
-0.019,-0.037,-1.26269698579
-0.018,-0.037,-1.28409058517
-0.017,-0.037,-1.30455870701
-0.016,-0.037,-1.32409353698
-0.015,-0.037,-1.34268756052
-0.014,-0.037,-1.36033356228
-0.013,-0.037,-1.37702462532
-0.012,-0.037,-1.39275412996
-0.011,-0.037,-1.40751575231
-0.01,-0.037,-1.42130346263
-0.009,-0.037,-1.43411152331
-0.008,-0.037,-1.44593448677
-0.007,-0.037,-1.45676719327
-0.006,-0.037,-1.46660476866
-0.005,-0.037,-1.47544262243
-0.004,-0.037,-1.4832764459
-0.003,-0.037,-1.49010221095
-0.002,-0.037,-1.49591616921
-0.001,-0.037,-1.50071485186
0,-0.037,-1.50449507009
0.001,-0.037,-1.50725391612
0.002,-0.037,-1.50898876488
0.003,-0.037,-1.50969727608
0.004,-0.037,-1.50937739667
0.005,-0.037,-1.50802736357
0.006,-0.037,-1.50564570654
0.007,-0.037,-1.50223125106
0.008,-0.037,-1.49778312129
0.009,-0.037,-1.49230074299
0.01,-0.037,-1.48578384637
0.011,-0.037,-1.47823246911
0.012,-0.037,-1.46964695934
0.013,-0.037,-1.4600279788
0.014,-0.037,-1.44937650618
0.015,-0.037,-1.43769384071
0.016,-0.037,-1.42498160594
0.017,-0.037,-1.41124175389
0.018,-0.037,-1.39647656944
0.019,-0.037,-1.38068867497
0.02,-0.037,-1.36388103529
0.021,-0.037,-1.34605696282
0.022,-0.037,-1.32722012285
0.023,-0.037,-1.307374539
0.024,-0.037,-1.28652459869
0.025,-0.037,-1.26467505851
0.026,-0.037,-1.24183104955
0.027,-0.037,-1.21799808234
0.028,-0.037,-1.19318205147
0.029,-0.037,-1.16738923965
0.03,-0.037,-1.14062632112
0.031,-0.037,-1.11290036419
0.032,-0.037,-1.08421883283
0.033,-0.037,-1.05458958723
0.034,-0.037,-1.02402088297
0.035,-0.037,-0.992521369092
0.036,-0.037,-0.960100084592
0.037,-0.037,-0.926766453607
0.038,-0.037,-0.892530279119
0.039,-0.037,-0.857401735264
0.04,-0.037,-0.821391358284
-0.04,-0.036,-0.601523888237
-0.039,-0.036,-0.638335184751
-0.038,-0.036,-0.674497000586
-0.037,-0.036,-0.709994765591
-0.036,-0.036,-0.744814268988
-0.035,-0.036,-0.778941647921
-0.034,-0.036,-0.812363377502
-0.033,-0.036,-0.845066262316
-0.032,-0.036,-0.877037429342
-0.031,-0.036,-0.908264322171
-0.03,-0.036,-0.938734696413
-0.029,-0.036,-0.968436616153
-0.028,-0.036,-0.997358451319
-0.027,-0.036,-1.02548887582
-0.026,-0.036,-1.05281686632
-0.025,-0.036,-1.07933170155
-0.024,-0.036,-1.105022962
-0.023,-0.036,-1.12988052993
-0.022,-0.036,-1.15389458955
-0.021,-0.036,-1.17705562745
-0.02,-0.036,-1.19935443293
-0.019,-0.036,-1.22078209842
-0.018,-0.036,-1.24133001982
-0.017,-0.036,-1.2609898967
-0.016,-0.036,-1.27975373229
-0.015,-0.036,-1.29761383331
-0.014,-0.036,-1.3145628095
-0.013,-0.036,-1.33059357283
-0.012,-0.036,-1.34569933645
-0.011,-0.036,-1.35987361329
-0.01,-0.036,-1.37311021443
-0.009,-0.036,-1.38540324715
-0.008,-0.036,-1.39674711285
-0.007,-0.036,-1.40713650495
-0.006,-0.036,-1.41656640673
-0.005,-0.036,-1.42503208943
-0.004,-0.036,-1.43252911064
-0.003,-0.036,-1.43905331309
-0.002,-0.036,-1.444600824
-0.001,-0.036,-1.44916805505
0,-0.036,-1.45275170288
0.001,-0.036,-1.45534875032
0.002,-0.036,-1.45695646799
0.003,-0.036,-1.45757241647
0.004,-0.036,-1.45719444873
0.005,-0.036,-1.4558207127
0.006,-0.036,-1.45344965405
0.007,-0.036,-1.45008001895
0.008,-0.036,-1.44571085672
0.009,-0.036,-1.44034152262
0.01,-0.036,-1.43397168045
0.011,-0.036,-1.42660130527
0.012,-0.036,-1.41823068621
0.013,-0.036,-1.40886042933
0.014,-0.036,-1.39849146075
0.015,-0.036,-1.38712502999
0.016,-0.036,-1.37476271351
0.017,-0.036,-1.36140641865
0.018,-0.036,-1.34705838773
0.019,-0.036,-1.33172120258
0.02,-0.036,-1.31539778917
0.021,-0.036,-1.29809142257
0.022,-0.036,-1.2798057321
0.023,-0.036,-1.26054470653
0.024,-0.036,-1.24031269939
0.025,-0.036,-1.21911443428
0.026,-0.036,-1.19695500995
0.027,-0.036,-1.17383990528
0.028,-0.036,-1.14977498385
0.029,-0.036,-1.12476649798
0.03,-0.036,-1.09882109226
0.031,-0.036,-1.07194580623
0.032,-0.036,-1.04414807623
0.033,-0.036,-1.01543573619
0.034,-0.036,-0.985817017282
0.035,-0.036,-0.955300546348
0.036,-0.036,-0.923895342985
0.037,-0.036,-0.891610815272
0.038,-0.036,-0.858456754103
0.039,-0.036,-0.824443326125
0.04,-0.036,-0.789581065336
-0.04,-0.035,-0.587002081771
-0.039,-0.035,-0.622149847527
-0.038,-0.035,-0.656689570058
-0.037,-0.035,-0.690606469358
-0.036,-0.035,-0.723886123597
-0.035,-0.035,-0.756514457938
-0.034,-0.035,-0.788477734837
-0.033,-0.035,-0.819762545819
-0.032,-0.035,-0.850355804654
-0.031,-0.035,-0.880244741852
-0.03,-0.035,-0.909416900339
-0.029,-0.035,-0.937860132194
-0.028,-0.035,-0.965562596292
-0.027,-0.035,-0.992512756725
-0.026,-0.035,-1.01869938186
-0.025,-0.035,-1.04411154389
-0.024,-0.035,-1.06873861884
-0.023,-0.035,-1.09257028677
-0.022,-0.035,-1.11559653227
-0.021,-0.035,-1.13780764501
-0.02,-0.035,-1.15919422036
-0.019,-0.035,-1.17974715993
-0.018,-0.035,-1.19945767211
-0.017,-0.035,-1.21831727235
-0.016,-0.035,-1.23631778333
-0.015,-0.035,-1.25345133479
-0.014,-0.035,-1.26971036321
-0.013,-0.035,-1.28508761103
-0.012,-0.035,-1.29957612562
-0.011,-0.035,-1.31316925796
-0.01,-0.035,-1.32586066098
-0.009,-0.035,-1.33764428768
-0.008,-0.035,-1.34851438911
-0.007,-0.035,-1.35846551225
-0.006,-0.035,-1.36749249803
-0.005,-0.035,-1.37559047948
-0.004,-0.035,-1.38275488024
-0.003,-0.035,-1.38898141349
-0.002,-0.035,-1.39426608145
-0.001,-0.035,-1.39860517548
0,-0.035,-1.40199527671
0.001,-0.035,-1.40443325732
0.002,-0.035,-1.40591628229
0.003,-0.035,-1.40644181145
0.004,-0.035,-1.40600760196
0.005,-0.035,-1.40461171078
0.006,-0.035,-1.40225249728
0.007,-0.035,-1.39892862586
0.008,-0.035,-1.39463906843
0.009,-0.035,-1.38938310691
0.01,-0.035,-1.38316033569
0.011,-0.035,-1.37597066407
0.012,-0.035,-1.36781431883
0.013,-0.035,-1.35869184688
0.014,-0.035,-1.34860411818
0.015,-0.035,-1.33755232879
0.016,-0.035,-1.32553800428
0.017,-0.035,-1.31256300338
0.018,-0.035,-1.29862952196
0.019,-0.035,-1.28374009724
0.02,-0.035,-1.26789761233
0.021,-0.035,-1.25110530098
0.022,-0.035,-1.23336675249
0.023,-0.035,-1.21468591679
0.024,-0.035,-1.19506710959
0.025,-0.035,-1.17451501753
0.026,-0.035,-1.15303470317
0.027,-0.035,-1.13063160987
0.028,-0.035,-1.10731156629
0.029,-0.035,-1.08308079049
0.03,-0.035,-1.05794589346
0.031,-0.035,-1.03191388192
0.032,-0.035,-1.00499216039
0.033,-0.035,-0.97718853217
0.034,-0.035,-0.948511199372
0.035,-0.035,-0.918968761719
0.036,-0.035,-0.888570214098
0.037,-0.035,-0.857324942819
0.038,-0.035,-0.825242720503
0.039,-0.035,-0.792333699629
0.04,-0.035,-0.758608404724
-0.04,-0.034,-0.573073025964
-0.039,-0.034,-0.606572299227
-0.038,-0.034,-0.639504663764
-0.037,-0.034,-0.671855125974
-0.036,-0.034,-0.70360904972
-0.035,-0.034,-0.734752145406
-0.034,-0.034,-0.765270460535
-0.033,-0.034,-0.795150371735
-0.032,-0.034,-0.824378578185
-0.031,-0.034,-0.85294209636
-0.03,-0.034,-0.880828255964
-0.029,-0.034,-0.908024696915
-0.028,-0.034,-0.934519367239
-0.027,-0.034,-0.960300521745
-0.026,-0.034,-0.985356721318
-0.025,-0.034,-1.00967683273
-0.024,-0.034,-1.03325002882
-0.023,-0.034,-1.05606578898
-0.022,-0.034,-1.07811389981
-0.021,-0.034,-1.09938445585
-0.02,-0.034,-1.11986786037
-0.019,-0.034,-1.13955482606
-0.018,-0.034,-1.15843637567
-0.017,-0.034,-1.17650384243
-0.016,-0.034,-1.19374887025
-0.015,-0.034,-1.21016341366
-0.014,-0.034,-1.22573973746
-0.013,-0.034,-1.24047041602
-0.012,-0.034,-1.25434833228
-0.011,-0.034,-1.2673666764
-0.01,-0.034,-1.27951894411
-0.009,-0.034,-1.29079893491
-0.008,-0.034,-1.30120075001
-0.007,-0.034,-1.31071879035
-0.006,-0.034,-1.31934775465
-0.005,-0.034,-1.32708263767
-0.004,-0.034,-1.33391872884
-0.003,-0.034,-1.33985161135
-0.002,-0.034,-1.34487716181
-0.001,-0.034,-1.3489915504
0,-0.034,-1.35219124174
0.001,-0.034,-1.35447299619
0.002,-0.034,-1.35583387164
0.003,-0.034,-1.35627122564
0.004,-0.034,-1.35578271772
0.005,-0.034,-1.3543663119
0.006,-0.034,-1.35202027909
0.007,-0.034,-1.34874319954
0.008,-0.034,-1.34453396518
0.009,-0.034,-1.33939178188
0.01,-0.034,-1.33331617168
0.011,-0.034,-1.32630697503
0.012,-0.034,-1.31836435314
0.013,-0.034,-1.3094887904
0.014,-0.034,-1.29968109707
0.015,-0.034,-1.28894241219
0.016,-0.034,-1.27727420671
0.017,-0.034,-1.26467828699
0.018,-0.034,-1.25115679858
0.019,-0.034,-1.23671223026
0.02,-0.034,-1.2213474184
0.021,-0.034,-1.20506555148
0.022,-0.034,-1.18787017493
0.023,-0.034,-1.16976519599
0.024,-0.034,-1.15075488872
0.025,-0.034,-1.13084389899
0.026,-0.034,-1.11003724944
0.027,-0.034,-1.08834034417
0.028,-0.034,-1.06575897322
0.029,-0.034,-1.04229931665
0.03,-0.034,-1.01796794808
0.031,-0.034,-0.992771837592
0.032,-0.034,-0.966718353875
0.033,-0.034,-0.939815265485
0.034,-0.034,-0.912070741094
0.035,-0.034,-0.883493348645
0.036,-0.034,-0.854092053324
0.037,-0.034,-0.823876214266
0.038,-0.034,-0.792855579978
0.039,-0.034,-0.761040282424
0.04,-0.034,-0.728440829782
-0.04,-0.033,-0.559695067862
-0.039,-0.033,-0.591561160328
-0.038,-0.033,-0.622901167629
-0.037,-0.033,-0.653699879291
-0.036,-0.033,-0.683942442074
-0.035,-0.033,-0.713614349297
-0.034,-0.033,-0.742701431646
-0.033,-0.033,-0.771189849434
-0.032,-0.033,-0.799066086261
-0.031,-0.033,-0.826316943992
-0.03,-0.033,-0.852929538916
-0.029,-0.033,-0.878891298951
-0.028,-0.033,-0.904189961771
-0.027,-0.033,-0.928813573684
-0.026,-0.033,-0.952750489149
-0.025,-0.033,-0.975989370778
-0.024,-0.033,-0.998519189722
-0.023,-0.033,-1.02032922632
-0.022,-0.033,-1.04140907091
-0.021,-0.033,-1.06174862475
-0.02,-0.033,-1.08133810088
-0.019,-0.033,-1.10016802498
-0.018,-0.033,-1.11822923606
-0.017,-0.033,-1.13551288693
-0.016,-0.033,-1.15201044452
-0.015,-0.033,-1.16771368979
-0.014,-0.033,-1.18261471742
-0.013,-0.033,-1.1967059351
-0.012,-0.033,-1.20998006255
-0.011,-0.033,-1.22243013016
-0.01,-0.033,-1.23404947734
-0.009,-0.033,-1.24483175075
-0.008,-0.033,-1.25477090225
-0.007,-0.033,-1.26386118702
-0.006,-0.033,-1.27209716164
-0.005,-0.033,-1.27947368247
-0.004,-0.033,-1.28598590445
-0.003,-0.033,-1.29162928033
-0.002,-0.033,-1.29639956037
-0.001,-0.033,-1.30029279282
0,-0.033,-1.30330532471
0.001,-0.033,-1.30543380341
0.002,-0.033,-1.30667517833
0.003,-0.033,-1.30702670315
0.004,-0.033,-1.30648593808
0.005,-0.033,-1.30505075221
0.006,-0.033,-1.30271932589
0.007,-0.033,-1.29949015291
0.008,-0.033,-1.29536204272
0.009,-0.033,-1.29033412247
0.01,-0.033,-1.28440583901
0.011,-0.033,-1.27757696096
0.012,-0.033,-1.26984758082
0.013,-0.033,-1.26121811719
0.014,-0.033,-1.25168931727
0.015,-0.033,-1.24126225954
0.016,-0.033,-1.22993835677
0.017,-0.033,-1.21771935931
0.018,-0.033,-1.20460735868
0.019,-0.033,-1.19060479147
0.02,-0.033,-1.17571444353
0.021,-0.033,-1.15993945435
0.022,-0.033,-1.1432833217
0.023,-0.033,-1.12574990641
0.024,-0.033,-1.10734343718
0.025,-0.033,-1.08806851549
0.026,-0.033,-1.0679301204
0.027,-0.033,-1.04693361317
0.028,-0.033,-1.02508474167
0.029,-0.033,-1.00238964437
0.03,-0.033,-0.978854853929
0.031,-0.033,-0.954487300109
0.032,-0.033,-0.929294312023
0.033,-0.033,-0.903283619543
0.034,-0.033,-0.876463353773
0.035,-0.033,-0.848842046487
0.036,-0.033,-0.820428628446
0.037,-0.033,-0.791232426523
0.038,-0.033,-0.761263159577
0.039,-0.033,-0.730530933045
0.04,-0.033,-0.699046232216
-0.04,-0.032,-0.546826951488
-0.039,-0.032,-0.577075437114
-0.038,-0.032,-0.606838342968
-0.037,-0.032,-0.636100238903
-0.036,-0.032,-0.664846052229
-0.035,-0.032,-0.693061057298
-0.034,-0.032,-0.720730866532
-0.033,-0.032,-0.747841422907
-0.032,-0.032,-0.774378993833
-0.031,-0.032,-0.800330166327
-0.03,-0.032,-0.825681843379
-0.029,-0.032,-0.850421241355
-0.028,-0.032,-0.874535888312
-0.027,-0.032,-0.898013623061
-0.026,-0.032,-0.92084259486
-0.025,-0.032,-0.943011263587
-0.024,-0.032,-0.964508400281
-0.023,-0.032,-0.985323087934
-0.022,-0.032,-1.00544472244
-0.021,-0.032,-1.02486301361
-0.02,-0.032,-1.04356798616
-0.019,-0.032,-1.06154998062
-0.018,-0.032,-1.07879965408
-0.017,-0.032,-1.09530798077
-0.016,-0.032,-1.11106625228
-0.015,-0.032,-1.12606607759
-0.014,-0.032,-1.1402993827
-0.013,-0.032,-1.15375840993
-0.012,-0.032,-1.16643571691
-0.011,-0.032,-1.17832417521
-0.01,-0.032,-1.1894169687
-0.009,-0.032,-1.19970759176
-0.008,-0.032,-1.20918984732
-0.007,-0.032,-1.21785784497
-0.006,-0.032,-1.22570599917
-0.005,-0.032,-1.23272902776
-0.004,-0.032,-1.23892195084
-0.003,-0.032,-1.24428009015
-0.002,-0.032,-1.248799069
-0.001,-0.032,-1.25247481279
0,-0.032,-1.25530355001
0.001,-0.032,-1.25728181378
0.002,-0.032,-1.25840644374
0.003,-0.032,-1.25867458815
0.004,-0.032,-1.25808370616
0.005,-0.032,-1.25663157009
0.006,-0.032,-1.25431626759
0.007,-0.032,-1.2511362038
0.008,-0.032,-1.24709010325
0.009,-0.032,-1.24217701177
0.01,-0.032,-1.23639629832
0.011,-0.032,-1.22974765677
0.012,-0.032,-1.22223110787
0.013,-0.032,-1.21384700128
0.014,-0.032,-1.20459601785
0.015,-0.032,-1.19447917216
0.016,-0.032,-1.18349781535
0.017,-0.032,-1.17165363821
0.018,-0.032,-1.15894867466
0.019,-0.032,-1.14538530551
0.02,-0.032,-1.13096626244
0.021,-0.032,-1.1156946323
0.022,-0.032,-1.0995738616
0.023,-0.032,-1.08260776114
0.024,-0.032,-1.0648005107
0.025,-0.032,-1.04615666383
0.026,-0.032,-1.02668115252
0.027,-0.032,-1.00637929172
0.028,-0.032,-0.985256783688
0.029,-0.032,-0.963319721898
0.03,-0.032,-0.940574594586
0.031,-0.032,-0.917028287697
0.032,-0.032,-0.892688087179
0.033,-0.032,-0.867561680497
0.034,-0.032,-0.841657157276
0.035,-0.032,-0.814983008971
0.036,-0.032,-0.787548127467
0.037,-0.032,-0.759361802565
0.038,-0.032,-0.730433718253
0.039,-0.032,-0.700773947743
0.04,-0.032,-0.670392947226
-0.04,-0.031,-0.534427822058
-0.039,-0.031,-0.563074526941
-0.038,-0.031,-0.591275832801
-0.037,-0.031,-0.619016087475
-0.036,-0.031,-0.646279996934
-0.035,-0.031,-0.673052615095
-0.034,-0.031,-0.69931933507
-0.033,-0.031,-0.72506588185
-0.032,-0.031,-0.750278306373
-0.031,-0.031,-0.774942980881
-0.03,-0.031,-0.799046595457
-0.029,-0.031,-0.822576155598
-0.028,-0.031,-0.845518980683
-0.027,-0.031,-0.867862703199
-0.026,-0.031,-0.889595268567
-0.025,-0.031,-0.910704935457
-0.024,-0.031,-0.931180276451
-0.023,-0.031,-0.951010178946
-0.022,-0.031,-0.970183846201
-0.021,-0.031,-0.988690798435
-0.02,-0.031,-1.00652087388
-0.019,-0.031,-1.02366422976
-0.018,-0.031,-1.04011134303
-0.017,-0.031,-1.05585301099
-0.016,-0.031,-1.07088035154
-0.015,-0.031,-1.08518480314
-0.014,-0.031,-1.09875812445
-0.013,-0.031,-1.11159239362
-0.012,-0.031,-1.1236800072
-0.011,-0.031,-1.13501367881
-0.01,-0.031,-1.14558643745
-0.009,-0.031,-1.15539162572
-0.008,-0.031,-1.16442289791
-0.007,-0.031,-1.17267421819
-0.006,-0.031,-1.18013985884
-0.005,-0.031,-1.18681439897
-0.004,-0.031,-1.19269272345
-0.003,-0.031,-1.19777002252
-0.002,-0.031,-1.20204179181
-0.001,-0.031,-1.20550383305
0,-0.031,-1.20815225514
0.001,-0.031,-1.20998347585
0.002,-0.031,-1.21099422367
0.003,-0.031,-1.21118153996
0.004,-0.031,-1.21054278115
0.005,-0.031,-1.20907562093
0.006,-0.031,-1.2067780523
0.007,-0.031,-1.2036483895
0.008,-0.031,-1.19968526985
0.009,-0.031,-1.19488765536
0.01,-0.031,-1.18925483441
0.011,-0.031,-1.18278642337
0.012,-0.031,-1.1754823683
0.013,-0.031,-1.16734294688
0.014,-0.031,-1.15836877048
0.015,-0.031,-1.14856078651
0.016,-0.031,-1.13792028114
0.017,-0.031,-1.12644888224
0.018,-0.031,-1.11414856269
0.019,-0.031,-1.10102164399
0.02,-0.031,-1.0870708002
0.021,-0.031,-1.07229906201
0.022,-0.031,-1.05670982116
0.023,-0.031,-1.04030683494
0.024,-0.031,-1.02309423078
0.025,-0.031,-1.00507651087
0.026,-0.031,-0.986258556747
0.027,-0.031,-0.966645633743
0.028,-0.031,-0.946243395163
0.029,-0.031,-0.925057886185
0.03,-0.031,-0.903095547321
