epoch,optimizer,train_loss,val_loss,train_accuracy,val_accuracy
1,sgd,0.940329305758,0.943320214318,0.533333333333,0.53
2,sgd,0.858760479307,0.862970151889,0.515555555556,0.52
3,sgd,0.825350431495,0.83085989364,0.518888888889,0.523333333333
4,sgd,0.808750965205,0.815309854521,0.522222222222,0.53
5,sgd,0.799369822779,0.806433845087,0.52,0.52
6,sgd,0.791177768812,0.798837011458,0.521111111111,0.526666666667
7,sgd,0.786952657815,0.794849604593,0.525555555556,0.526666666667
8,sgd,0.783467043926,0.792123761774,0.53,0.526666666667
9,sgd,0.780287193787,0.789626333359,0.534444444444,0.53
10,sgd,0.777518635015,0.78717766282,0.534444444444,0.533333333333
11,sgd,0.774563220084,0.783988241145,0.527777777778,0.523333333333
12,sgd,0.772492861432,0.781811426997,0.531111111111,0.536666666667
13,sgd,0.770733079021,0.778975756048,0.534444444444,0.533333333333
14,sgd,0.768741168566,0.776989867069,0.536666666667,0.53
15,sgd,0.767590381667,0.775588061343,0.538888888889,0.533333333333
16,sgd,0.764814832446,0.772805520201,0.534444444444,0.54
17,sgd,0.762889580551,0.771178788876,0.528888888889,0.543333333333
18,sgd,0.76131619737,0.770002335442,0.532222222222,0.536666666667
19,sgd,0.759133829034,0.767024248056,0.535555555556,0.543333333333
20,sgd,0.757648435137,0.765842028426,0.535555555556,0.546666666667
21,sgd,0.755835925296,0.763890671177,0.538888888889,0.546666666667
22,sgd,0.753660684046,0.761934974997,0.542222222222,0.55
23,sgd,0.75149458003,0.759814931847,0.54,0.546666666667
24,sgd,0.749527052825,0.757830889238,0.538888888889,0.55
25,sgd,0.747588100494,0.75613332235,0.542222222222,0.556666666667
26,sgd,0.745708410652,0.75471704139,0.54,0.546666666667
27,sgd,0.744091967151,0.751957659025,0.544444444444,0.553333333333
28,sgd,0.741518165583,0.749688352751,0.545555555556,0.553333333333
29,sgd,0.739732845749,0.747979543244,0.552222222222,0.55
30,sgd,0.737574601739,0.745500953164,0.547777777778,0.566666666667
31,sgd,0.735721548646,0.74309330461,0.551111111111,0.56
32,sgd,0.733847026005,0.742296103527,0.554444444444,0.56
33,sgd,0.73199822952,0.739694623173,0.552222222222,0.56
34,sgd,0.729868821157,0.737096088216,0.556666666667,0.56
35,sgd,0.727628855026,0.734878248517,0.56,0.576666666667
36,sgd,0.725466118098,0.732418523067,0.558888888889,0.573333333333
37,sgd,0.723358079171,0.731028209188,0.56,0.566666666667
38,sgd,0.72084328782,0.728352783657,0.564444444444,0.576666666667
39,sgd,0.718639096452,0.726154724935,0.568888888889,0.58
40,sgd,0.717525859583,0.726069249123,0.566666666667,0.573333333333
41,sgd,0.714492688845,0.722331733886,0.574444444444,0.58
42,sgd,0.712134837151,0.719377981599,0.576666666667,0.583333333333
43,sgd,0.709937345038,0.716640895755,0.577777777778,0.59
44,sgd,0.707109939521,0.713956955347,0.582222222222,0.586666666667
45,sgd,0.705934494216,0.711915189768,0.584444444444,0.593333333333
46,sgd,0.703282698322,0.708980080606,0.583333333333,0.59
47,sgd,0.700284740791,0.706370000341,0.582222222222,0.593333333333
48,sgd,0.697843820742,0.704107128615,0.586666666667,0.596666666667
49,sgd,0.695091214567,0.701416403087,0.592222222222,0.59
50,sgd,0.692553199155,0.699050514396,0.594444444444,0.596666666667
51,sgd,0.690411732172,0.697229881993,0.597777777778,0.596666666667
52,sgd,0.687375581626,0.693766646231,0.598888888889,0.61
53,sgd,0.685699660191,0.691854517689,0.598888888889,0.603333333333
54,sgd,0.682547070899,0.688521633714,0.597777777778,0.616666666667
55,sgd,0.67970329533,0.685761114256,0.605555555556,0.613333333333
56,sgd,0.676827391719,0.682922540707,0.606666666667,0.62
57,sgd,0.673999292233,0.680343383425,0.608888888889,0.616666666667
58,sgd,0.671902250415,0.678481426565,0.621111111111,0.62
59,sgd,0.668692737773,0.675125976432,0.617777777778,0.623333333333
60,sgd,0.66560415417,0.671677905525,0.618888888889,0.633333333333
61,sgd,0.66293593386,0.668932586556,0.62,0.63
62,sgd,0.660471241922,0.666670679468,0.625555555556,0.626666666667
63,sgd,0.656962188584,0.662458233191,0.628888888889,0.633333333333
64,sgd,0.653932091891,0.658975349365,0.637777777778,0.646666666667
65,sgd,0.651204604231,0.655963593811,0.636666666667,0.66
66,sgd,0.648635938629,0.653507779997,0.638888888889,0.656666666667
67,sgd,0.645242778634,0.650957291092,0.65,0.65
68,sgd,0.642159980258,0.647916661305,0.646666666667,0.653333333333
69,sgd,0.639935861979,0.645195884847,0.646666666667,0.666666666667
70,sgd,0.637647682225,0.642425819792,0.658888888889,0.676666666667
71,sgd,0.633790707285,0.638144970655,0.65,0.676666666667
72,sgd,0.63027739185,0.634871573959,0.654444444444,0.676666666667
73,sgd,0.626873312117,0.631875114479,0.663333333333,0.673333333333
74,sgd,0.623747268965,0.628408874918,0.666666666667,0.68
75,sgd,0.620343893848,0.625385783456,0.673333333333,0.676666666667
76,sgd,0.617617388441,0.623163799589,0.674444444444,0.676666666667
77,sgd,0.614168597631,0.619492342432,0.681111111111,0.68
78,sgd,0.610483441217,0.615229152465,0.684444444444,0.686666666667
79,sgd,0.607478947934,0.612110048686,0.691111111111,0.703333333333
80,sgd,0.603909999379,0.609183244932,0.71,0.71
81,sgd,0.601455756173,0.606314593194,0.714444444444,0.713333333333
82,sgd,0.597779145194,0.602745255013,0.708888888889,0.72
83,sgd,0.593859429541,0.598444029991,0.712222222222,0.706666666667
84,sgd,0.590560738837,0.595806332856,0.705555555556,0.703333333333
85,sgd,0.586995524544,0.591984031992,0.713333333333,0.713333333333
86,sgd,0.58427307639,0.588974196544,0.718888888889,0.726666666667
87,sgd,0.581317166077,0.585643666082,0.721111111111,0.726666666667
88,sgd,0.578923573735,0.582991172627,0.724444444444,0.746666666667
89,sgd,0.573093392948,0.577892016147,0.724444444444,0.723333333333
90,sgd,0.569817620982,0.574458101065,0.722222222222,0.726666666667
91,sgd,0.565977131253,0.570859244551,0.731111111111,0.73
92,sgd,0.562840240406,0.568011049172,0.735555555556,0.736666666667
93,sgd,0.559229714198,0.564103929078,0.746666666667,0.743333333333
94,sgd,0.556217442394,0.56068936657,0.757777777778,0.753333333333
95,sgd,0.552122682161,0.556389494447,0.763333333333,0.76
96,sgd,0.548854932343,0.554001495181,0.771111111111,0.773333333333
97,sgd,0.545232060051,0.550365216,0.77,0.773333333333
