step,optimizer,loss
29,falling_ball,19.999463851
29,entropy_descent,18.2381914676
29,hamiltonian_geometric,17.4765788436
30,sgd,19.9998379975
30,adam,20.0322835742
30,falling_ball,19.9994494248
30,entropy_descent,18.203866363
30,hamiltonian_geometric,17.4359258194
31,sgd,19.9998336726
31,adam,20.1166983277
31,falling_ball,19.9994353844
31,entropy_descent,18.17083009
31,hamiltonian_geometric,17.3975769463
32,sgd,19.9998293907
32,adam,20.157932695
32,falling_ball,19.9994216333
32,entropy_descent,18.1390334931
32,hamiltonian_geometric,17.3633201118
33,sgd,19.9998251506
33,adam,20.1187606208
33,falling_ball,19.9994081661
33,entropy_descent,18.1084293041
33,hamiltonian_geometric,17.3343932966
34,sgd,19.9998209511
34,adam,20.0817495446
34,falling_ball,19.9993949875
34,entropy_descent,18.0789720693
34,hamiltonian_geometric,17.3114770111
35,sgd,19.9998167911
35,adam,20.0604347614
35,falling_ball,19.9993820621
35,entropy_descent,18.0506180795
35,hamiltonian_geometric,17.2947306584
36,sgd,19.9998126695
36,adam,20.0581475931
36,falling_ball,19.9993693836
36,entropy_descent,18.023325303
36,hamiltonian_geometric,17.2838628098
37,sgd,19.9998085855
37,adam,20.071338235
37,falling_ball,19.99935694
37,entropy_descent,17.9970533204
37,hamiltonian_geometric,17.2782244463
38,sgd,19.9998045381
38,adam,20.0515041488
38,falling_ball,19.9993446984
38,entropy_descent,17.9717632629
38,hamiltonian_geometric,17.2769142733
39,sgd,19.9998005263
39,adam,20.0234187565
39,falling_ball,19.9993326488
39,entropy_descent,17.9474177526
39,hamiltonian_geometric,17.2788860909
40,sgd,19.9997965494
40,adam,20.0438761008
40,falling_ball,19.9993207926
40,entropy_descent,17.9239808447
40,hamiltonian_geometric,17.2830496907
41,sgd,19.9997926065
41,adam,20.0666627628
41,falling_ball,19.9993091167
41,entropy_descent,17.9014179722
41,hamiltonian_geometric,17.2883586479
42,sgd,19.9997886969
42,adam,20.0483970929
42,falling_ball,19.9992976086
42,entropy_descent,17.8796958935
42,hamiltonian_geometric,17.2938804649
43,sgd,19.9997848197
43,adam,20.0230919746
43,falling_ball,19.9992862628
43,entropy_descent,17.8587826406
43,hamiltonian_geometric,17.2988466166
44,sgd,19.9997809743
44,adam,20.0117431512
44,falling_ball,19.9992750682
44,entropy_descent,17.8386474705
44,hamiltonian_geometric,17.3026819814
45,sgd,19.9997771601
45,adam,20.0172913255
45,falling_ball,19.9992640161
45,entropy_descent,17.8192608179
45,hamiltonian_geometric,17.3050148024
46,sgd,19.9997733763
46,adam,20.0320794318
46,falling_ball,19.9992531056
46,entropy_descent,17.8005942496
46,hamiltonian_geometric,17.3056696176
47,sgd,19.9997696223
47,adam,20.0256444763
47,falling_ball,19.9992423286
47,entropy_descent,17.7826204216
47,hamiltonian_geometric,17.3046464986
48,sgd,19.9997658975
48,adam,20.0102728867
48,falling_ball,19.9992316755
48,entropy_descent,17.7653130364
48,hamiltonian_geometric,17.3020904347
49,sgd,19.9997622013
49,adam,20.0158598619
49,falling_ball,19.9992211439
49,entropy_descent,17.7486468032
49,hamiltonian_geometric,17.2982548183
50,sgd,19.9997585332
50,adam,20.0203959019
50,falling_ball,19.9992107282
50,entropy_descent,17.732597399
50,hamiltonian_geometric,17.2934627894
51,sgd,19.9997548926
51,adam,20.0104134472
51,falling_ball,19.9992004222
51,entropy_descent,17.7171414315
51,hamiltonian_geometric,17.2880697416
52,sgd,19.999751279
52,adam,20.0035775362
52,falling_ball,19.9991902238
52,entropy_descent,17.7022564031
52,hamiltonian_geometric,17.2824296596
53,sgd,19.9997476919
53,adam,20.0035611012
53,falling_ball,19.9991801277
53,entropy_descent,17.6879206766
53,hamiltonian_geometric,17.2768672264
54,sgd,19.9997441308
54,adam,20.0094599403
54,falling_ball,19.999170128
54,entropy_descent,17.6741134423
54,hamiltonian_geometric,17.2716568764
55,sgd,19.9997405952
55,adam,20.0130321958
55,falling_ball,19.9991602221
55,entropy_descent,17.6608146857
55,hamiltonian_geometric,17.2670092471
56,sgd,19.9997370847
56,adam,20.0050526161
56,falling_ball,19.9991504063
56,entropy_descent,17.6480051574
56,hamiltonian_geometric,17.2630648396
57,sgd,19.9997335987
57,adam,20.0006077993
57,falling_ball,19.999140677
57,entropy_descent,17.6356663436
57,hamiltonian_geometric,17.2598941788
58,sgd,19.999730137
58,adam,20.004054706
58,falling_ball,19.9991310317
58,entropy_descent,17.6237804377
58,hamiltonian_geometric,17.2575033805
59,sgd,19.999726699
59,adam,20.0032297497
59,falling_ball,19.9991214672
59,entropy_descent,17.6123303131
59,hamiltonian_geometric,17.255843803
60,sgd,19.9997232844
60,adam,20.0005674063
60,falling_ball,19.9991119804
60,entropy_descent,17.6012994973
60,hamiltonian_geometric,17.2548243592
61,sgd,19.9997198928
61,adam,19.9997445275
61,falling_ball,19.9991025692
61,entropy_descent,17.5906721466
61,hamiltonian_geometric,17.2543251024
62,sgd,19.9997165238
62,adam,20.0012896337
62,falling_ball,19.9990932316
62,entropy_descent,17.5804330219
62,hamiltonian_geometric,17.2542108259
63,sgd,19.999713177
63,adam,20.0035302596
63,falling_ball,19.999083965
63,entropy_descent,17.5705674658
63,hamiltonian_geometric,17.2543436247
64,sgd,19.9997098521
64,adam,19.9997237575
64,falling_ball,19.9990747673
64,entropy_descent,17.5610613798
64,hamiltonian_geometric,17.2545936215
65,sgd,19.9997065486
65,adam,19.9961306646
65,falling_ball,19.9990656365
65,entropy_descent,17.5519012034
65,hamiltonian_geometric,17.2548473305
66,sgd,19.9997032664
66,adam,19.9985413747
66,falling_ball,19.9990565706
66,entropy_descent,17.5430738929
66,hamiltonian_geometric,17.2550134034
67,sgd,19.999700005
67,adam,19.9996955048
67,falling_ball,19.9990475681
67,entropy_descent,17.534566902
67,hamiltonian_geometric,17.2550257433
68,sgd,19.9996967641
68,adam,19.9983370574
68,falling_ball,19.9990386272
68,entropy_descent,17.5263681624
68,hamiltonian_geometric,17.2548441796
69,sgd,19.9996935434
69,adam,19.9972362996
69,falling_ball,19.9990297462
69,entropy_descent,17.5184660658
69,hamiltonian_geometric,17.2544530513
70,sgd,19.9996903427
70,adam,19.9975234955
70,falling_ball,19.9990209236
70,entropy_descent,17.510849446
70,hamiltonian_geometric,17.2538581515
71,sgd,19.9996871615
71,adam,19.9981749655
71,falling_ball,19.9990121581
71,entropy_descent,17.5035075619
71,hamiltonian_geometric,17.253082537
72,sgd,19.9996839996
72,adam,19.9963222094
72,falling_ball,19.9990034482
72,entropy_descent,17.4964300817
72,hamiltonian_geometric,17.2521617119
73,sgd,19.9996808568
73,adam,19.9955935819
73,falling_ball,19.9989947925
73,entropy_descent,17.4896070664
73,hamiltonian_geometric,17.2511386588
74,sgd,19.9996777327
74,adam,19.9971620944
74,falling_ball,19.99898619
74,entropy_descent,17.4830289555
74,hamiltonian_geometric,17.250059125
75,sgd,19.9996746271
75,adam,19.9971015749
75,falling_ball,19.9989776393
75,entropy_descent,17.4766865521
75,hamiltonian_geometric,17.248967484
76,sgd,19.9996715398
76,adam,19.9961565376
76,falling_ball,19.9989691392
76,entropy_descent,17.4705710091
76,hamiltonian_geometric,17.2479033973
77,sgd,19.9996684703
77,adam,19.9956233761
77,falling_ball,19.9989606888
77,entropy_descent,17.4646738157
77,hamiltonian_geometric,17.2468994006
78,sgd,19.9996654186
78,adam,19.9958421146
78,falling_ball,19.9989522868
78,entropy_descent,17.4589867848
78,hamiltonian_geometric,17.245979449
79,sgd,19.9996623844
79,adam,19.9959853631
79,falling_ball,19.9989439324
79,entropy_descent,17.4535020402
79,hamiltonian_geometric,17.2451583741
80,sgd,19.9996593673
80,adam,19.9952476475
80,falling_ball,19.9989356246
80,entropy_descent,17.4482120049
80,hamiltonian_geometric,17.2444421451
81,sgd,19.9996563673
81,adam,19.9953897811
81,falling_ball,19.9989273624
81,entropy_descent,17.4431093899
81,hamiltonian_geometric,17.2438287807
82,sgd,19.999653384
82,adam,19.9957500105
82,falling_ball,19.9989191449
82,entropy_descent,17.4381871826
82,hamiltonian_geometric,17.2433097335
83,sgd,19.9996504172
83,adam,19.9953667551
83,falling_ball,19.9989109713
83,entropy_descent,17.433438637
83,hamiltonian_geometric,17.242871562
84,sgd,19.9996474667
84,adam,19.9949343526
84,falling_ball,19.9989028407
84,entropy_descent,17.4288572627
84,hamiltonian_geometric,17.2424977127
85,sgd,19.9996445323
85,adam,19.9947731773
85,falling_ball,19.9988947524
85,entropy_descent,17.4244368156
85,hamiltonian_geometric,17.242170256
86,sgd,19.9996416138
86,adam,19.9950921302
86,falling_ball,19.9988867055
86,entropy_descent,17.4201712886
86,hamiltonian_geometric,17.2418714495
87,sgd,19.999638711
87,adam,19.994961734
87,falling_ball,19.9988786992
87,entropy_descent,17.416054902
87,hamiltonian_geometric,17.2415850339
88,sgd,19.9996358236
88,adam,19.9946480584
88,falling_ball,19.998870733
88,entropy_descent,17.4120820954
88,hamiltonian_geometric,17.2412972058
89,sgd,19.9996329515
89,adam,19.9947462241
89,falling_ball,19.998862806
89,entropy_descent,17.408247519
89,hamiltonian_geometric,17.2409972454
90,sgd,19.9996300944
90,adam,19.9946414819
90,falling_ball,19.9988549176
90,entropy_descent,17.4045460255
90,hamiltonian_geometric,17.2406778045
91,sgd,19.9996272523
91,adam,19.9944411799
91,falling_ball,19.9988470672
91,entropy_descent,17.4009726627
91,hamiltonian_geometric,17.2403348899
92,sgd,19.9996244248
92,adam,19.9943178749
92,falling_ball,19.9988392541
92,entropy_descent,17.3975226657
92,hamiltonian_geometric,17.2399675924
93,sgd,19.9996216118
93,adam,19.994433087
93,falling_ball,19.9988314776
93,entropy_descent,17.3941914499
93,hamiltonian_geometric,17.2395776227
94,sgd,19.9996188131
94,adam,19.9944224412
94,falling_ball,19.9988237372
94,entropy_descent,17.3909746041
94,hamiltonian_geometric,17.2391687236
95,sgd,19.9996160286
95,adam,19.9941588345
95,falling_ball,19.9988160324
95,entropy_descent,17.3878678841
95,hamiltonian_geometric,17.2387460221
96,sgd,19.999613258
96,adam,19.9941188344
96,falling_ball,19.9988083625
96,entropy_descent,17.3848672059
96,hamiltonian_geometric,17.2383153819
97,sgd,19.9996105013
97,adam,19.9940975899
97,falling_ball,19.998800727
97,entropy_descent,17.3819686399
97,hamiltonian_geometric,17.2378828068
98,sgd,19.9996077581
98,adam,19.9940302234
98,falling_ball,19.9987931254
98,entropy_descent,17.3791684049
98,hamiltonian_geometric,17.2374539313
99,sgd,19.9996050285
99,adam,19.9939330968
99,falling_ball,19.9987855571
99,entropy_descent,17.3764628625
99,hamiltonian_geometric,17.2370336253
100,sgd,19.9996023121
100,adam,19.9939163291
100,falling_ball,19.9987780217
100,entropy_descent,17.3738485117
100,hamiltonian_geometric,17.2366257229
101,sgd,19.9995996088
101,adam,19.9939066751
101,falling_ball,19.9987705186
101,entropy_descent,17.3713219836
101,hamiltonian_geometric,17.2362328772
102,sgd,19.9995969186
102,adam,19.9937495843
102,falling_ball,19.9987630475
102,entropy_descent,17.3688800362
102,hamiltonian_geometric,17.2358565315
103,sgd,19.9995942412
103,adam,19.9936848468
103,falling_ball,19.9987556078
103,entropy_descent,17.3665195499
103,hamiltonian_geometric,17.2354969893
104,sgd,19.9995915764
104,adam,19.9936740842
104,falling_ball,19.9987481991
104,entropy_descent,17.3642375227
104,hamiltonian_geometric,17.2351535625
105,sgd,19.9995889242
105,adam,19.9936368866
105,falling_ball,19.9987408209
105,entropy_descent,17.3620310656
105,hamiltonian_geometric,17.2348247729
106,sgd,19.9995862843
106,adam,19.9935425923
106,falling_ball,19.9987334729
106,entropy_descent,17.3598973985
106,hamiltonian_geometric,17.2345085829
107,sgd,19.9995836567
107,adam,19.993495482
107,falling_ball,19.9987261546
107,entropy_descent,17.3578338458
107,hamiltonian_geometric,17.2342026327
108,sgd,19.9995810412
108,adam,19.9934658404
108,falling_ball,19.9987188655
108,entropy_descent,17.3558378329
108,hamiltonian_geometric,17.2339044643
109,sgd,19.9995784376
109,adam,19.9933622992
109,falling_ball,19.9987116055
109,entropy_descent,17.3539068817
109,hamiltonian_geometric,17.2336117174
110,sgd,19.9995758459
110,adam,19.99331661
110,falling_ball,19.9987043739
110,entropy_descent,17.3520386076
110,hamiltonian_geometric,17.2333222869
111,sgd,19.9995732658
111,adam,19.9932925046
111,falling_ball,19.9986971705
111,entropy_descent,17.3502307153
111,hamiltonian_geometric,17.2330344347
112,sgd,19.9995706973
112,adam,19.9932373545
112,falling_ball,19.9986899949
112,entropy_descent,17.3484809959
112,hamiltonian_geometric,17.2327468567
113,sgd,19.9995681402
113,adam,19.9931524933
113,falling_ball,19.9986828468
113,entropy_descent,17.3467873236
113,hamiltonian_geometric,17.2324587045
114,sgd,19.9995655944
114,adam,19.9931093348
114,falling_ball,19.9986757257
114,entropy_descent,17.3451476522
114,hamiltonian_geometric,17.23216957
115,sgd,19.9995630598
115,adam,19.993066749
115,falling_ball,19.9986686314
115,entropy_descent,17.3435600123
115,hamiltonian_geometric,17.2318794384
116,sgd,19.9995605362
116,adam,19.9929976825
116,falling_ball,19.9986615635
116,entropy_descent,17.3420225084
116,hamiltonian_geometric,17.2315886186
117,sgd,19.9995580235
117,adam,19.9929527212
117,falling_ball,19.9986545217
117,entropy_descent,17.3405333162
117,hamiltonian_geometric,17.2312976611
118,sgd,19.9995555216
118,adam,19.9929058275
118,falling_ball,19.9986475057
118,entropy_descent,17.3390906794
118,hamiltonian_geometric,17.23100727
119,sgd,19.9995530304
119,adam,19.9928474854
119,falling_ball,19.9986405152
119,entropy_descent,17.3376929078
119,hamiltonian_geometric,17.2307182188
120,sgd,19.9995505497
120,adam,19.9927812604
120,falling_ball,19.9986335499
120,entropy_descent,17.3363383743
120,hamiltonian_geometric,17.2304312739
121,sgd,19.9995480795
121,adam,19.9927393549
121,falling_ball,19.9986266094
121,entropy_descent,17.335025513
121,hamiltonian_geometric,17.2301471321
122,sgd,19.9995456196
122,adam,19.9926882817
122,falling_ball,19.9986196935
122,entropy_descent,17.333752816
122,hamiltonian_geometric,17.2298663733
123,sgd,19.9995431699
123,adam,19.9926296886
123,falling_ball,19.998612802
123,entropy_descent,17.3325188324
123,hamiltonian_geometric,17.2295894308
124,sgd,19.9995407304
124,adam,19.9925772958
124,falling_ball,19.9986059344
124,entropy_descent,17.331322165
124,hamiltonian_geometric,17.2293165774
125,sgd,19.9995383008
125,adam,19.9925261633
125,falling_ball,19.9985990907
125,entropy_descent,17.330161469
125,hamiltonian_geometric,17.2290479266
126,sgd,19.9995358811
126,adam,19.9924679954
126,falling_ball,19.9985922704
126,entropy_descent,17.32903545
126,hamiltonian_geometric,17.2287834462
127,sgd,19.9995334713
127,adam,19.9924120091
127,falling_ball,19.9985854733
127,entropy_descent,17.3279428614
127,hamiltonian_geometric,17.2285229804
128,sgd,19.9995310711
128,adam,19.9923658161
128,falling_ball,19.9985786993
128,entropy_descent,17.3268825035
128,hamiltonian_geometric,17.2282662792
129,sgd,19.9995286805
129,adam,19.9923093975
129,falling_ball,19.998571948
129,entropy_descent,17.3258532212
129,hamiltonian_geometric,17.2280130291
130,sgd,19.9995262993
130,adam,19.9922527074
130,falling_ball,19.9985652191
130,entropy_descent,17.3248539023
130,hamiltonian_geometric,17.2277628843
131,sgd,19.9995239276
131,adam,19.9921987977
131,falling_ball,19.9985585125
131,entropy_descent,17.3238834761
131,hamiltonian_geometric,17.2275154961
132,sgd,19.9995215651
132,adam,19.9921466803
132,falling_ball,19.998551828
132,entropy_descent,17.3229409118
132,hamiltonian_geometric,17.2272705364
133,sgd,19.9995192118
133,adam,19.9920898671
133,falling_ball,19.9985451652
133,entropy_descent,17.3220252169
133,hamiltonian_geometric,17.2270277172
134,sgd,19.9995168676
134,adam,19.9920372072
134,falling_ball,19.998538524
134,entropy_descent,17.3211354356
134,hamiltonian_geometric,17.2267868029
135,sgd,19.9995145324
135,adam,19.9919832584
135,falling_ball,19.9985319041
135,entropy_descent,17.3202706479
135,hamiltonian_geometric,17.2265476175
136,sgd,19.9995122061
136,adam,19.9919267186
136,falling_ball,19.9985253054
136,entropy_descent,17.3194299677
136,hamiltonian_geometric,17.2263100453
137,sgd,19.9995098886
137,adam,19.9918709389
137,falling_ball,19.9985187275
137,entropy_descent,17.3186125419
137,hamiltonian_geometric,17.2260740274
138,sgd,19.9995075799
138,adam,19.9918178741
138,falling_ball,19.9985121704
138,entropy_descent,17.317817549
138,hamiltonian_geometric,17.2258395545
139,sgd,19.9995052797
139,adam,19.9917628309
139,falling_ball,19.9985056338
139,entropy_descent,17.317044198
139,hamiltonian_geometric,17.2256066567
140,sgd,19.9995029881
140,adam,19.9917062263
140,falling_ball,19.9984991174
140,entropy_descent,17.316291727
140,hamiltonian_geometric,17.2253753924
141,sgd,19.999500705
141,adam,19.9916517191
141,falling_ball,19.9984926212
141,entropy_descent,17.3155594026
141,hamiltonian_geometric,17.2251458368
142,sgd,19.9994984303
142,adam,19.991595864
142,falling_ball,19.9984861449
142,entropy_descent,17.3148465182
142,hamiltonian_geometric,17.2249180709
143,sgd,19.9994961638
143,adam,19.9915393199
143,falling_ball,19.9984796883
143,entropy_descent,17.3141523934
143,hamiltonian_geometric,17.2246921724
144,sgd,19.9994939056
144,adam,19.991484028
144,falling_ball,19.9984732512
144,entropy_descent,17.3134763731
144,hamiltonian_geometric,17.2244682075
145,sgd,19.9994916555
145,adam,19.9914289745
145,falling_ball,19.9984668335
145,entropy_descent,17.3128178263
145,hamiltonian_geometric,17.2242462264
146,sgd,19.9994894134
146,adam,19.9913715461
146,falling_ball,19.998460435
146,entropy_descent,17.3121761451
146,hamiltonian_geometric,17.2240262591
147,sgd,19.9994871793
147,adam,19.9913154527
147,falling_ball,19.9984540554
147,entropy_descent,17.3115507442
147,hamiltonian_geometric,17.2238083154
148,sgd,19.9994849531
148,adam,19.9912592079
148,falling_ball,19.9984476947
148,entropy_descent,17.3109410598
148,hamiltonian_geometric,17.2235923846
149,sgd,19.9994827346
149,adam,19.9912023564
149,falling_ball,19.9984413526
149,entropy_descent,17.3103465488
149,hamiltonian_geometric,17.2233784388
150,sgd,19.999480524
150,adam,19.9911455177
150,falling_ball,19.9984350289
150,entropy_descent,17.309766688
150,hamiltonian_geometric,17.2231664352
151,sgd,19.999478321
151,adam,19.9910891697
151,falling_ball,19.9984287236
151,entropy_descent,17.3092009738
151,hamiltonian_geometric,17.2229563208
152,sgd,19.9994761255
152,adam,19.9910314548
152,falling_ball,19.9984224365
152,entropy_descent,17.3086489205
152,hamiltonian_geometric,17.222748036
153,sgd,19.9994739376
153,adam,19.9909741285
153,falling_ball,19.9984161673
153,entropy_descent,17.3081100608
153,hamiltonian_geometric,17.2225415188
154,sgd,19.9994717571
154,adam,19.990917003
154,falling_ball,19.9984099159
154,entropy_descent,17.3075839441
154,hamiltonian_geometric,17.2223367085
155,sgd,19.999469584
155,adam,19.9908595208
155,falling_ball,19.9984036823
155,entropy_descent,17.3070701365
155,hamiltonian_geometric,17.2221335482
156,sgd,19.9994674182
156,adam,19.990801519
156,falling_ball,19.9983974661
156,entropy_descent,17.30656822
156,hamiltonian_geometric,17.2219319873
157,sgd,19.9994652596
157,adam,19.9907438754
157,falling_ball,19.9983912673
157,entropy_descent,17.3060777917
157,hamiltonian_geometric,17.2217319824
158,sgd,19.9994631082
158,adam,19.990685685
158,falling_ball,19.9983850858
158,entropy_descent,17.3055984638
158,hamiltonian_geometric,17.2215334986
159,sgd,19.9994609639
159,adam,19.9906274008
159,falling_ball,19.9983789213
159,entropy_descent,17.3051298621
159,hamiltonian_geometric,17.2213365086
160,sgd,19.9994588266
160,adam,19.9905691934
160,falling_ball,19.9983727737
160,entropy_descent,17.3046716266
160,hamiltonian_geometric,17.2211409923
161,sgd,19.9994566962
161,adam,19.9905107774
161,falling_ball,19.998366643
161,entropy_descent,17.30422341
161,hamiltonian_geometric,17.2209469359
162,sgd,19.9994545728
162,adam,19.9904518873
162,falling_ball,19.9983605289
162,entropy_descent,17.3037848779
162,hamiltonian_geometric,17.22075433
163,sgd,19.9994524562
163,adam,19.9903931542
163,falling_ball,19.9983544313
163,entropy_descent,17.303355708
163,hamiltonian_geometric,17.2205631688
164,sgd,19.9994503463
164,adam,19.9903341565
164,falling_ball,19.9983483501
164,entropy_descent,17.3029355895
164,hamiltonian_geometric,17.2203734478
165,sgd,19.9994482431
165,adam,19.990274971
165,falling_ball,19.9983422851
165,entropy_descent,17.3025242233
165,hamiltonian_geometric,17.2201851632
166,sgd,19.9994461466
166,adam,19.9902157028
166,falling_ball,19.9983362363
166,entropy_descent,17.3021213208
166,hamiltonian_geometric,17.2199983102
167,sgd,19.9994440567
167,adam,19.9901562955
167,falling_ball,19.9983302034
167,entropy_descent,17.3017266039
167,hamiltonian_geometric,17.2198128826
168,sgd,19.9994419733
168,adam,19.9900965506
168,falling_ball,19.9983241864
168,entropy_descent,17.3013398047
168,hamiltonian_geometric,17.2196288718
169,sgd,19.9994398963
169,adam,19.9900368035
169,falling_ball,19.9983181851
169,entropy_descent,17.3009606649
169,hamiltonian_geometric,17.2194462671
170,sgd,19.9994378258
170,adam,19.9899769007
170,falling_ball,19.9983121994
170,entropy_descent,17.3005889355
170,hamiltonian_geometric,17.2192650549
171,sgd,19.9994357616
171,adam,19.9899167932
171,falling_ball,19.9983062292
171,entropy_descent,17.3002243765
171,hamiltonian_geometric,17.2190852196
172,sgd,19.9994337036
172,adam,19.9898565101
172,falling_ball,19.9983002744
172,entropy_descent,17.2998667567
172,hamiltonian_geometric,17.2189067438
173,sgd,19.9994316519
173,adam,19.9897961391
173,falling_ball,19.9982943348
173,entropy_descent,17.2995158529
173,hamiltonian_geometric,17.2187296083
174,sgd,19.9994296064
174,adam,19.9897355134
174,falling_ball,19.9982884104
174,entropy_descent,17.2991714502
174,hamiltonian_geometric,17.2185537934
175,sgd,19.999427567
175,adam,19.9896748059
175,falling_ball,19.9982825009
175,entropy_descent,17.2988333414
175,hamiltonian_geometric,17.2183792788
176,sgd,19.9994255337
176,adam,19.9896139514
176,falling_ball,19.9982766064
176,entropy_descent,17.2985013264
176,hamiltonian_geometric,17.2182060444
177,sgd,19.9994235063
177,adam,19.989552889
177,falling_ball,19.9982707266
177,entropy_descent,17.2981752128
177,hamiltonian_geometric,17.2180340707
178,sgd,19.999421485
178,adam,19.9894916669
178,falling_ball,19.9982648616
178,entropy_descent,17.2978548146
178,hamiltonian_geometric,17.2178633391
179,sgd,19.9994194695
179,adam,19.989430346
179,falling_ball,19.998259011
179,entropy_descent,17.2975399528
179,hamiltonian_geometric,17.2176938321
180,sgd,19.9994174599
180,adam,19.9893688088
180,falling_ball,19.998253175
180,entropy_descent,17.2972304545
180,hamiltonian_geometric,17.2175255331
181,sgd,19.9994154561
181,adam,19.9893071538
181,falling_ball,19.9982473532
181,entropy_descent,17.2969261531
181,hamiltonian_geometric,17.2173584273
182,sgd,19.999413458
182,adam,19.9892453434
182,falling_ball,19.9982415457
182,entropy_descent,17.296626888
182,hamiltonian_geometric,17.2171925005
183,sgd,19.9994114656
183,adam,19.989183349
183,falling_ball,19.9982357524
183,entropy_descent,17.2963325042
183,hamiltonian_geometric,17.2170277399
184,sgd,19.9994094789
184,adam,19.9891212089
184,falling_ball,19.9982299731
184,entropy_descent,17.2960428522
184,hamiltonian_geometric,17.2168641333
185,sgd,19.9994074978
185,adam,19.9890589397
185,falling_ball,19.9982242077
185,entropy_descent,17.2957577878
185,hamiltonian_geometric,17.2167016692
186,sgd,19.9994055222
186,adam,19.9889964882
