x_m,y_m,potential_V
-0.031,-0.038,-1.07889232052
-0.03,-0.038,-1.09762150438
-0.029,-0.038,-1.11605870052
-0.028,-0.038,-1.1341953954
-0.027,-0.038,-1.15202291272
-0.026,-0.038,-1.16953242303
-0.025,-0.038,-1.18671495108
-0.024,-0.038,-1.20356138063
-0.023,-0.038,-1.22006245663
-0.022,-0.038,-1.23620878505
-0.021,-0.038,-1.25199083017
-0.02,-0.038,-1.26739890996
-0.019,-0.038,-1.28242318954
-0.018,-0.038,-1.29705367325
-0.017,-0.038,-1.31128019584
-0.016,-0.038,-1.32509241317
-0.015,-0.038,-1.33847979292
-0.014,-0.038,-1.35143160598
-0.013,-0.038,-1.3639369187
-0.012,-0.038,-1.37598458653
-0.011,-0.038,-1.38756324913
-0.01,-0.038,-1.39866132699
-0.009,-0.038,-1.40926701949
-0.008,-0.038,-1.419368304
-0.007,-0.038,-1.42895293563
-0.006,-0.038,-1.43800844713
-0.005,-0.038,-1.4465221484
-0.004,-0.038,-1.45448112508
-0.003,-0.038,-1.46187223582
-0.002,-0.038,-1.46868210805
-0.001,-0.038,-1.47489713196
0,-0.038,-1.48050345287
0.001,-0.038,-1.48548696211
0.002,-0.038,-1.48983328663
0.003,-0.038,-1.49352777786
0.004,-0.038,-1.49655550001
0.005,-0.038,-1.49890121838
0.006,-0.038,-1.50054938792
0.007,-0.038,-1.50148414241
0.008,-0.038,-1.50168928452
0.009,-0.038,-1.50114827677
0.01,-0.038,-1.4998442336
0.011,-0.038,-1.49775991438
0.012,-0.038,-1.49487771741
0.013,-0.038,-1.49117967457
0.014,-0.038,-1.48664744655
0.015,-0.038,-1.48126231832
0.016,-0.038,-1.47500519465
0.017,-0.038,-1.46785659537
0.018,-0.038,-1.45979665018
0.019,-0.038,-1.45080509289
0.02,-0.038,-1.44086125492
0.021,-0.038,-1.42994405799
0.022,-0.038,-1.41803200624
0.023,-0.038,-1.40510317775
0.024,-0.038,-1.39113521577
0.025,-0.038,-1.37610532005
0.026,-0.038,-1.35999023872
0.027,-0.038,-1.34276626116
0.028,-0.038,-1.32440921255
0.029,-0.038,-1.30489445068
0.03,-0.038,-1.28419686566
0.031,-0.038,-1.26229088318
0.032,-0.038,-1.23915047192
0.033,-0.038,-1.21474915554
0.034,-0.038,-1.18906002956
0.035,-0.038,-1.16205578343
0.036,-0.038,-1.13370872751
0.037,-0.038,-1.10399082488
0.038,-0.038,-1.07287372714
0.039,-0.038,-1.04032881355
0.04,-0.038,-1.00632723204
-0.04,-0.037,-0.874504817161
-0.039,-0.037,-0.894770743723
-0.038,-0.037,-0.914818669431
-0.037,-0.037,-0.934642167582
-0.036,-0.037,-0.954234579669
-0.035,-0.037,-0.973589008903
-0.034,-0.037,-0.992698321152
-0.033,-0.037,-1.01155515122
-0.032,-0.037,-1.03015191269
-0.031,-0.037,-1.04848080987
-0.03,-0.037,-1.06653385058
-0.029,-0.037,-1.0843028588
-0.028,-0.037,-1.10177948647
-0.027,-0.037,-1.11895522385
-0.026,-0.037,-1.13582140793
-0.025,-0.037,-1.15236922883
-0.024,-0.037,-1.16858973381
-0.023,-0.037,-1.18447382892
-0.022,-0.037,-1.20001227844
-0.021,-0.037,-1.21519570199
-0.02,-0.037,-1.23001456981
-0.019,-0.037,-1.2444591963
-0.018,-0.037,-1.25851973227
-0.017,-0.037,-1.27218615633
-0.016,-0.037,-1.28544826595
-0.015,-0.037,-1.29829566856
-0.014,-0.037,-1.31071777332
-0.013,-0.037,-1.32270378385
-0.012,-0.037,-1.33424269224
-0.011,-0.037,-1.34532327465
-0.01,-0.037,-1.35593408833
-0.009,-0.037,-1.36606347001
-0.008,-0.037,-1.37569953532
-0.007,-0.037,-1.38483017886
-0.006,-0.037,-1.39344307431
-0.005,-0.037,-1.40152567416
-0.004,-0.037,-1.40906520855
-0.003,-0.037,-1.41604868275
-0.002,-0.037,-1.42246287317
-0.001,-0.037,-1.42829432168
0,-0.037,-1.43352932833
0.001,-0.037,-1.43815394256
0.002,-0.037,-1.4421539533
0.003,-0.037,-1.44551487821
0.004,-0.037,-1.44822195248
0.005,-0.037,-1.45026011753
0.006,-0.037,-1.45161401
0.007,-0.037,-1.45226795133
0.008,-0.037,-1.45220593813
0.009,-0.037,-1.45141163349
0.01,-0.037,-1.44986835933
0.011,-0.037,-1.44755908974
0.012,-0.037,-1.44446644529
0.013,-0.037,-1.44057268805
0.014,-0.037,-1.43585971723
0.015,-0.037,-1.43030906512
0.016,-0.037,-1.42390189313
0.017,-0.037,-1.41661898766
0.018,-0.037,-1.40844075557
0.019,-0.037,-1.39934721904
0.02,-0.037,-1.38931800975
0.021,-0.037,-1.37833236225
0.022,-0.037,-1.36636910659
0.023,-0.037,-1.35340666027
0.024,-0.037,-1.33942301981
0.025,-0.037,-1.32439575216
0.026,-0.037,-1.30830198639
0.027,-0.037,-1.2911184062
0.028,-0.037,-1.27282124373
0.029,-0.037,-1.25338627531
0.03,-0.037,-1.23278881985
0.031,-0.037,-1.21100374045
0.032,-0.037,-1.1880054498
0.033,-0.037,-1.16376791997
0.034,-0.037,-1.13826469688
0.035,-0.037,-1.11146891969
0.036,-0.037,-1.08335334521
0.037,-0.037,-1.05389037697
0.038,-0.037,-1.02305209843
0.039,-0.037,-0.990810309654
0.04,-0.037,-0.957136566174
-0.04,-0.036,-0.850721679756
-0.039,-0.036,-0.870253141384
-0.038,-0.036,-0.889573519611
-0.037,-0.036,-0.908676469329
-0.036,-0.036,-0.927555431698
-0.035,-0.036,-0.946203625471
-0.034,-0.036,-0.964614045658
-0.033,-0.036,-0.982779467512
-0.032,-0.036,-1.00069245416
-0.031,-0.036,-1.01834536641
-0.03,-0.036,-1.03573037363
-0.029,-0.036,-1.05283946463
-0.028,-0.036,-1.06966445798
-0.027,-0.036,-1.08619701105
-0.026,-0.036,-1.10242862744
-0.025,-0.036,-1.11835066252
-0.024,-0.036,-1.13395432686
-0.023,-0.036,-1.1492306875
-0.022,-0.036,-1.16417066709
-0.021,-0.036,-1.17876504101
-0.02,-0.036,-1.19300443259
-0.019,-0.036,-1.20687930684
-0.018,-0.036,-1.22037996294
-0.017,-0.036,-1.23349652592
-0.016,-0.036,-1.24621893806
-0.015,-0.036,-1.25853695039
-0.014,-0.036,-1.27044011486
-0.013,-0.036,-1.28191777747
-0.012,-0.036,-1.29295907269
-0.011,-0.036,-1.30355291943
-0.01,-0.036,-1.31368801835
-0.009,-0.036,-1.32335285054
-0.008,-0.036,-1.33253567719
-0.007,-0.036,-1.34122453982
-0.006,-0.036,-1.34940726052
-0.005,-0.036,-1.35707144185
-0.004,-0.036,-1.36420446575
-0.003,-0.036,-1.37079349126
-0.002,-0.036,-1.37682545073
-0.001,-0.036,-1.38228704436
0,-0.036,-1.38716473327
0.001,-0.036,-1.39144473117
0.002,-0.036,-1.39511299485
0.003,-0.036,-1.39815521392
0.004,-0.036,-1.40055680015
0.005,-0.036,-1.40230287662
0.006,-0.036,-1.40337826724
0.007,-0.036,-1.40376748673
0.008,-0.036,-1.40345473141
0.009,-0.036,-1.40242387086
0.01,-0.036,-1.40065844059
0.011,-0.036,-1.39814163573
0.012,-0.036,-1.39485630557
0.013,-0.036,-1.39078494895
0.014,-0.036,-1.38590971026
0.015,-0.036,-1.38021237576
0.016,-0.036,-1.37367437011
0.017,-0.036,-1.36627675277
0.018,-0.036,-1.35800021403
0.019,-0.036,-1.34882507051
0.02,-0.036,-1.33873125996
0.021,-0.036,-1.32769833531
0.022,-0.036,-1.31570545781
0.023,-0.036,-1.30273138953
0.024,-0.036,-1.2887544853
0.025,-0.036,-1.2737526843
0.026,-0.036,-1.25770350175
0.027,-0.036,-1.24058402118
0.028,-0.036,-1.22237088765
0.029,-0.036,-1.20304030276
0.03,-0.036,-1.18256802178
0.031,-0.036,-1.16092935383
0.032,-0.036,-1.13809916548
0.033,-0.036,-1.11405188847
0.034,-0.036,-1.08876153183
0.035,-0.036,-1.06220169877
0.036,-0.036,-1.03434560839
0.037,-0.036,-1.005166122
0.038,-0.036,-0.974635773632
0.039,-0.036,-0.942726804047
0.04,-0.036,-0.909411197113
-0.04,-0.035,-0.827141820899
-0.039,-0.035,-0.845945496034
-0.038,-0.035,-0.864545118221
-0.037,-0.035,-0.882934433162
-0.036,-0.035,-0.901106990204
-0.035,-0.035,-0.919056131287
-0.034,-0.035,-0.936774987193
-0.033,-0.035,-0.954256479183
-0.032,-0.035,-0.971493324388
-0.031,-0.035,-0.988478043563
-0.03,-0.035,-1.00520297007
-0.029,-0.035,-1.02166025921
-0.028,-0.035,-1.03784189711
-0.027,-0.035,-1.05373970866
-0.026,-0.035,-1.06934536412
-0.025,-0.035,-1.08465038392
-0.024,-0.035,-1.09964614173
-0.023,-0.035,-1.11432386542
-0.022,-0.035,-1.12867463611
-0.021,-0.035,-1.1426893853
-0.02,-0.035,-1.15635889026
-0.019,-0.035,-1.16967376792
-0.018,-0.035,-1.18262446772
-0.017,-0.035,-1.19520126358
-0.016,-0.035,-1.20739424568
-0.015,-0.035,-1.21919331236
-0.014,-0.035,-1.2305881627
-0.013,-0.035,-1.24156828998
-0.012,-0.035,-1.2521229765
-0.011,-0.035,-1.26224128981
-0.01,-0.035,-1.2719120803
-0.009,-0.035,-1.28112398008
-0.008,-0.035,-1.28986540275
-0.007,-0.035,-1.29812454375
-0.006,-0.035,-1.30588938063
-0.005,-0.035,-1.31314767305
-0.004,-0.035,-1.31988696171
-0.003,-0.035,-1.32609456617
-0.002,-0.035,-1.33175758126
-0.001,-0.035,-1.33686287184
0,-0.035,-1.34139706619
0.001,-0.035,-1.34534654812
0.002,-0.035,-1.34869744791
0.003,-0.035,-1.35143563261
0.004,-0.035,-1.35354669589
0.005,-0.035,-1.35501594781
0.006,-0.035,-1.35582840485
0.007,-0.035,-1.35596878041
0.008,-0.035,-1.35542147601
0.009,-0.035,-1.3541705734
0.01,-0.035,-1.35219982756
0.011,-0.035,-1.34949266065
0.012,-0.035,-1.34603215693
0.013,-0.035,-1.34180105835
0.014,-0.035,-1.33678176092
0.015,-0.035,-1.33095631132
0.016,-0.035,-1.32430640389
0.017,-0.035,-1.31681337742
0.018,-0.035,-1.30845821172
0.019,-0.035,-1.29922152372
0.02,-0.035,-1.28908356286
0.021,-0.035,-1.27802420568
0.022,-0.035,-1.26602294965
0.023,-0.035,-1.25305890616
0.024,-0.035,-1.23911079288
0.025,-0.035,-1.22415692569
0.026,-0.035,-1.20817521045
0.027,-0.035,-1.19114313518
0.028,-0.035,-1.17303776294
0.029,-0.035,-1.15383572612
0.03,-0.035,-1.1335132227
0.031,-0.035,-1.11204601507
0.032,-0.035,-1.08940943208
0.033,-0.035,-1.06557837477
0.034,-0.035,-1.04052732641
0.035,-0.035,-1.01423036683
0.036,-0.035,-0.986661191601
0.037,-0.035,-0.957793135517
0.038,-0.035,-0.92759920034
0.039,-0.035,-0.896052085969
0.04,-0.035,-0.863124224138
-0.04,-0.034,-0.803758678726
-0.039,-0.034,-0.821841058652
-0.038,-0.034,-0.839726533673
-0.037,-0.034,-0.857408949205
-0.036,-0.034,-0.874881970927
-0.035,-0.034,-0.892139071185
-0.034,-0.034,-0.909173522734
-0.033,-0.034,-0.925978397981
-0.032,-0.034,-0.942546572147
-0.031,-0.034,-0.958870729005
-0.03,-0.034,-0.974943368119
-0.029,-0.034,-0.990756812656
-0.028,-0.034,-1.00630321707
-0.027,-0.034,-1.0215745741
-0.026,-0.034,-1.03656272056
-0.025,-0.034,-1.0512593418
-0.024,-0.034,-1.06565597432
-0.023,-0.034,-1.0797440067
-0.022,-0.034,-1.09351467864
-0.021,-0.034,-1.10695907818
-0.02,-0.034,-1.12006813736
-0.019,-0.034,-1.13283262637
-0.018,-0.034,-1.14524314673
-0.017,-0.034,-1.15729012365
-0.016,-0.034,-1.1689637982
-0.015,-0.034,-1.1802542196
-0.014,-0.034,-1.19115123814
-0.013,-0.034,-1.20164449905
-0.012,-0.034,-1.21172343758
-0.011,-0.034,-1.22137727548
-0.01,-0.034,-1.23059501877
-0.009,-0.034,-1.23936545677
-0.008,-0.034,-1.24767716192
-0.007,-0.034,-1.2555184901
-0.006,-0.034,-1.26287758095
-0.005,-0.034,-1.26974235779
-0.004,-0.034,-1.27610052656
-0.003,-0.034,-1.28193957376
-0.002,-0.034,-1.28724676284
-0.001,-0.034,-1.29200912933
0,-0.034,-1.29621347448
0.001,-0.034,-1.29984635776
0.002,-0.034,-1.30289408834
0.003,-0.034,-1.30534271595
0.004,-0.034,-1.30717802132
0.005,-0.034,-1.30838550658
0.006,-0.034,-1.30895038589
0.007,-0.034,-1.30885757647
0.008,-0.034,-1.30809169033
0.009,-0.034,-1.30663702683
0.01,-0.034,-1.30447756599
0.011,-0.034,-1.30159696284
0.012,-0.034,-1.29797854254
0.013,-0.034,-1.29360529629
0.014,-0.034,-1.2884598779
0.015,-0.034,-1.28252460075
0.016,-0.034,-1.27578143502
0.017,-0.034,-1.26821200497
0.018,-0.034,-1.25979758586
0.019,-0.034,-1.2505191006
0.02,-0.034,-1.24035711568
0.021,-0.034,-1.22929183633
0.022,-0.034,-1.21730310097
0.023,-0.034,-1.20437037471
0.024,-0.034,-1.19047274224
0.025,-0.034,-1.17558890009
0.026,-0.034,-1.15969714867
0.027,-0.034,-1.14277538448
0.028,-0.034,-1.12480109274
0.029,-0.034,-1.10575134129
0.03,-0.034,-1.085602776
0.031,-0.034,-1.06433161856
0.032,-0.034,-1.04191366711
0.033,-0.034,-1.01832430024
0.034,-0.034,-0.993538484945
0.035,-0.034,-0.967530788713
0.036,-0.034,-0.940275396068
0.037,-0.034,-0.91174612938
0.038,-0.034,-0.881916473707
0.039,-0.034,-0.850759605066
0.04,-0.034,-0.818248421243
-0.04,-0.033,-0.780565534327
-0.039,-0.033,-0.797932921582
-0.038,-0.033,-0.815110674451
-0.037,-0.033,-0.83209274652
-0.036,-0.033,-0.848872927438
-0.035,-0.033,-0.865444826659
-0.034,-0.033,-0.881801864608
-0.033,-0.033,-0.897937269506
-0.032,-0.033,-0.913844078324
-0.031,-0.033,-0.929515140593
-0.03,-0.033,-0.944943123972
-0.029,-0.033,-0.960120520695
-0.028,-0.033,-0.975039654173
-0.027,-0.033,-0.989692685158
-0.026,-0.033,-1.00407161701
-0.025,-0.033,-1.01816829974
-0.024,-0.033,-1.03197443251
-0.023,-0.033,-1.04548156453
-0.022,-0.033,-1.05868109422
-0.021,-0.033,-1.07156426667
-0.02,-0.033,-1.08412216952
-0.019,-0.033,-1.09634572755
-0.018,-0.033,-1.10822569618
-0.017,-0.033,-1.11975265424
-0.016,-0.033,-1.13091699653
-0.015,-0.033,-1.14170892653
-0.014,-0.033,-1.15211844964
-0.013,-0.033,-1.16213536736
-0.012,-0.033,-1.17174927268
-0.011,-0.033,-1.18094954669
-0.01,-0.033,-1.18972535656
-0.009,-0.033,-1.19806565452
-0.008,-0.033,-1.20595917777
-0.007,-0.033,-1.21339444869
-0.006,-0.033,-1.22035977513
-0.005,-0.033,-1.22684325015
-0.004,-0.033,-1.23283275104
-0.003,-0.033,-1.23831593713
-0.002,-0.033,-1.2432802464
-0.001,-0.033,-1.2477128907
0,-0.033,-1.25160084974
0.001,-0.033,-1.25493086401
0.002,-0.033,-1.25768942675
0.003,-0.033,-1.25986277544
0.004,-0.033,-1.26143688284
0.005,-0.033,-1.26239744806
0.006,-0.033,-1.26272988784
0.007,-0.033,-1.26241932821
0.008,-0.033,-1.26145059675
0.009,-0.033,-1.25980821559
0.01,-0.033,-1.25747639521
0.011,-0.033,-1.25443902903
0.012,-0.033,-1.25067968883
0.013,-0.033,-1.24618162093
0.014,-0.033,-1.24092774289
0.015,-0.033,-1.23490064082
0.016,-0.033,-1.22808256676
0.017,-0.033,-1.22045543629
0.018,-0.033,-1.21200082591
0.019,-0.033,-1.20269996998
0.02,-0.033,-1.19253375723
0.021,-0.033,-1.18148272648
0.022,-0.033,-1.16952706158
0.023,-0.033,-1.15664658551
0.024,-0.033,-1.1428207538
0.025,-0.033,-1.12802864721
0.026,-0.033,-1.11224896413
0.027,-0.033,-1.09546001288
0.028,-0.033,-1.07763970436
0.029,-0.033,-1.05876554561
0.03,-0.033,-1.03881463465
0.031,-0.033,-1.01776365742
0.032,-0.033,-0.995588887117
0.033,-0.033,-0.972266186746
0.034,-0.033,-0.947771015133
0.035,-0.033,-0.922078436887
0.036,-0.033,-0.895163136449
0.037,-0.033,-0.866999436234
0.038,-0.033,-0.837561318603
0.039,-0.033,-0.806822451157
0.04,-0.033,-0.77475621452
-0.04,-0.032,-0.757555504115
-0.039,-0.032,-0.77421401173
-0.038,-0.032,-0.790690283056
-0.037,-0.032,-0.806978387719
-0.036,-0.032,-0.823072246363
-0.035,-0.032,-0.838965611644
-0.034,-0.032,-0.854652056781
-0.033,-0.032,-0.870124969959
-0.032,-0.032,-0.885377553134
-0.031,-0.032,-0.900402823964
-0.03,-0.032,-0.915193619834
-0.029,-0.032,-0.929742603048
-0.028,-0.032,-0.944042266477
-0.027,-0.032,-0.958084939052
-0.026,-0.032,-0.971862790595
-0.025,-0.032,-0.985367835624
-0.024,-0.032,-0.998591935838
-0.023,-0.032,-1.01152680109
-0.022,-0.032,-1.02416398875
-0.021,-0.032,-1.03649490147
-0.02,-0.032,-1.04851078346
-0.019,-0.032,-1.0602027154
-0.018,-0.032,-1.07156160838
-0.017,-0.032,-1.08257819711
-0.016,-0.032,-1.09324303284
-0.015,-0.032,-1.10354647649
-0.014,-0.032,-1.11347869217
-0.013,-0.032,-1.12302964171
-0.012,-0.032,-1.13218908022
-0.011,-0.032,-1.1409465529
-0.01,-0.032,-1.14929139302
-0.009,-0.032,-1.15721272103
-0.008,-0.032,-1.16469944427
-0.007,-0.032,-1.17174025718
-0.006,-0.032,-1.17832364138
-0.005,-0.032,-1.18443786536
-0.004,-0.032,-1.19007098334
-0.003,-0.032,-1.19521083308
-0.002,-0.032,-1.19984503253
-0.001,-0.032,-1.20396097523
0,-0.032,-1.20754582462
0.001,-0.032,-1.21058650731
0.002,-0.032,-1.21306970564
0.003,-0.032,-1.21498184971
0.004,-0.032,-1.21630910912
0.005,-0.032,-1.21703738474
0.006,-0.032,-1.21715230066
0.007,-0.032,-1.21663919651
0.008,-0.032,-1.21548312031
0.009,-0.032,-1.21366882198
0.01,-0.032,-1.21118074757
0.011,-0.032,-1.20800303419
0.012,-0.032,-1.20411950572
0.013,-0.032,-1.19951366918
0.014,-0.032,-1.19416871164
0.015,-0.032,-1.18806749765
0.016,-0.032,-1.1811925669
0.017,-0.032,-1.17352613201
0.018,-0.032,-1.1650500762
0.019,-0.032,-1.15574595062
0.02,-0.032,-1.14559497128
0.021,-0.032,-1.13457801524
0.022,-0.032,-1.12267561607
0.023,-0.032,-1.10986795858
0.024,-0.032,-1.09613487266
0.025,-0.032,-1.08145582658
0.026,-0.032,-1.06580991968
0.027,-0.032,-1.04917587499
0.028,-0.032,-1.031532032
0.029,-0.032,-1.01285633997
0.03,-0.032,-0.993126352529
0.031,-0.032,-0.97231922377
0.032,-0.032,-0.950411706697
0.033,-0.032,-0.927380154354
0.034,-0.032,-0.903200524181
0.035,-0.032,-0.87784838595
0.036,-0.032,-0.851298933486
0.037,-0.032,-0.823527000199
0.038,-0.032,-0.794507078223
0.039,-0.032,-0.764213340698
0.04,-0.032,-0.732619666441
-0.04,-0.031,-0.734721534454
-0.039,-0.031,-0.7506770859
-0.038,-0.031,-0.766457931954
-0.037,-0.031,-0.78205826546
-0.036,-0.031,-0.797472144373
-0.035,-0.031,-0.812693469963
-0.034,-0.031,-0.827715972733
-0.033,-0.031,-0.842533204437
-0.032,-0.031,-0.857138534777
-0.031,-0.031,-0.871525151563
-0.03,-0.031,-0.885686063267
-0.029,-0.031,-0.899614103094
-0.028,-0.031,-0.913301933801
-0.027,-0.031,-0.92674205263
-0.026,-0.031,-0.939926795829
-0.025,-0.031,-0.952848342352
-0.024,-0.031,-0.9654987164
-0.023,-0.031,-0.977869788581
-0.022,-0.031,-0.98995327557
-0.021,-0.031,-1.00174073823
-0.02,-0.031,-1.01322357829
-0.019,-0.031,-1.02439303369
-0.018,-0.031,-1.03524017296
-0.017,-0.031,-1.04575588882
-0.016,-0.031,-1.05593089158
-0.015,-0.031,-1.06575570253
-0.014,-0.031,-1.07522064787
-0.013,-0.031,-1.08431585344
-0.012,-0.031,-1.09303124048
-0.011,-0.031,-1.10135652258
-0.01,-0.031,-1.10928120369
-0.009,-0.031,-1.11679457714
-0.008,-0.031,-1.12388572536
-0.007,-0.031,-1.13054351983
-0.006,-0.031,-1.13675662109
-0.005,-0.031,-1.14251347818
-0.004,-0.031,-1.14780232744
-0.003,-0.031,-1.1526111902
-0.002,-0.031,-1.15692786953
-0.001,-0.031,-1.16073994574
0,-0.031,-1.16403477099
0.001,-0.031,-1.16679946293
0.002,-0.031,-1.16902089782
0.003,-0.031,-1.17068570312
0.004,-0.031,-1.17178024999
0.005,-0.031,-1.17229064567
0.006,-0.031,-1.17220272625
0.007,-0.031,-1.17150204958
0.008,-0.031,-1.17017388884
0.009,-0.031,-1.16820322653
0.01,-0.031,-1.16557474918
0.011,-0.031,-1.16227284267
0.012,-0.031,-1.15828158815
0.013,-0.031,-1.15358475868
0.014,-0.031,-1.14816581626
0.015,-0.031,-1.14200790941
0.016,-0.031,-1.13509387098
0.017,-0.031,-1.12740621606
0.018,-0.031,-1.11892713992
0.019,-0.031,-1.10963851562
0.02,-0.031,-1.09952189126
0.021,-0.031,-1.08855848663
0.022,-0.031,-1.07672918917
0.023,-0.031,-1.06401454921
0.024,-0.031,-1.05039477436
0.025,-0.031,-1.03584972333
0.026,-0.031,-1.0203588991
0.027,-0.031,-1.0039014419
0.028,-0.031,-0.986456122131
0.029,-0.031,-0.968001333799
0.03,-0.031,-0.948515088767
