x_m,y_m,potential_V
0.026,-0.04,-1.50288788922
0.027,-0.04,-1.47172990022
0.028,-0.04,-1.43913322397
0.029,-0.04,-1.40508721881
0.03,-0.04,-1.36958115002
0.031,-0.04,-1.33260419561
0.032,-0.04,-1.29414544904
0.033,-0.04,-1.25419391839
0.034,-0.04,-1.2127385211
0.035,-0.04,-1.16976807416
0.036,-0.04,-1.12527127936
0.037,-0.04,-1.07923670373
0.038,-0.04,-1.0316527556
0.039,-0.04,-0.982507656866
0.04,-0.04,-0.931789412734
-0.04,-0.039,-0.728477446873
-0.039,-0.039,-0.776553111833
-0.038,-0.039,-0.823502298165
-0.037,-0.039,-0.86932693916
-0.036,-0.039,-0.914028870168
-0.035,-0.039,-0.957609820463
-0.034,-0.039,-1.00007140443
-0.033,-0.039,-1.04141511208
-0.032,-0.039,-1.081642299
-0.031,-0.039,-1.12075417585
-0.03,-0.039,-1.15875179762
-0.029,-0.039,-1.19563605287
-0.028,-0.039,-1.23140765311
-0.027,-0.039,-1.26606712267
-0.026,-0.039,-1.29961478907
-0.025,-0.039,-1.33205077433
-0.024,-0.039,-1.36337498705
-0.023,-0.039,-1.39358711562
-0.022,-0.039,-1.42268662257
-0.021,-0.039,-1.45067274
-0.02,-0.039,-1.47754446617
-0.019,-0.039,-1.50330056329
-0.018,-0.039,-1.52793955628
-0.017,-0.039,-1.55145973261
-0.016,-0.039,-1.573859143
-0.015,-0.039,-1.59513560296
-0.014,-0.039,-1.61528669498
-0.013,-0.039,-1.63430977133
-0.012,-0.039,-1.65220195725
-0.011,-0.039,-1.66896015446
-0.01,-0.039,-1.68458104495
-0.009,-0.039,-1.69906109465
-0.008,-0.039,-1.71239655726
-0.007,-0.039,-1.72458347779
-0.006,-0.039,-1.73561769587
-0.005,-0.039,-1.7454948488
-0.004,-0.039,-1.75421037415
-0.003,-0.039,-1.76175951193
-0.002,-0.039,-1.76813730631
-0.001,-0.039,-1.7733386069
0,-0.039,-1.77735806951
0.001,-0.039,-1.78019015654
0.002,-0.039,-1.78182913697
0.003,-0.039,-1.78226908603
0.004,-0.039,-1.78150388462
0.005,-0.039,-1.77952721849
0.006,-0.039,-1.77633257736
0.007,-0.039,-1.7719132539
0.008,-0.039,-1.76626234272
0.009,-0.039,-1.75937273939
0.01,-0.039,-1.75123713957
0.011,-0.039,-1.74184803825
0.012,-0.039,-1.73119772926
0.013,-0.039,-1.71927830506
0.014,-0.039,-1.70608165691
0.015,-0.039,-1.69159947565
0.016,-0.039,-1.67582325299
0.017,-0.039,-1.65874428367
0.018,-0.039,-1.64035366845
0.019,-0.039,-1.62064231806
0.02,-0.039,-1.59960095827
0.021,-0.039,-1.577220136
0.022,-0.039,-1.55349022652
0.023,-0.039,-1.52840144178
0.024,-0.039,-1.50194383952
0.025,-0.039,-1.47410733317
0.026,-0.039,-1.44488170219
0.027,-0.039,-1.41425660243
0.028,-0.039,-1.38222157612
0.029,-0.039,-1.348766061
0.03,-0.039,-1.31387939777
0.031,-0.039,-1.27755083542
0.032,-0.039,-1.2397695337
0.033,-0.039,-1.20052456184
0.034,-0.039,-1.1598048933
0.035,-0.039,-1.1175993957
0.036,-0.039,-1.07389681598
0.037,-0.039,-1.02868576057
0.038,-0.039,-0.981954671007
0.039,-0.039,-0.933691795524
0.04,-0.039,-0.883885157624
-0.04,-0.038,-0.696822556008
-0.039,-0.038,-0.743642757696
-0.038,-0.038,-0.789363789657
-0.037,-0.038,-0.833987581837
-0.036,-0.038,-0.877515957457
-0.035,-0.038,-0.91995062578
-0.034,-0.038,-0.961293174205
-0.033,-0.038,-1.00154505971
-0.032,-0.038,-1.04070759976
-0.031,-0.038,-1.07878196272
-0.03,-0.038,-1.11576915814
-0.029,-0.038,-1.15167002689
-0.028,-0.038,-1.1864852316
-0.027,-0.038,-1.22021524734
-0.026,-0.038,-1.25286035301
-0.025,-0.038,-1.28442062342
-0.024,-0.038,-1.31489592221
-0.023,-0.038,-1.34428589575
-0.022,-0.038,-1.37258996813
-0.021,-0.038,-1.39980733713
-0.02,-0.038,-1.42593697126
-0.019,-0.038,-1.45097760789
-0.018,-0.038,-1.47492775224
-0.017,-0.038,-1.49778567739
-0.016,-0.038,-1.51954942505
-0.015,-0.038,-1.54021680698
-0.014,-0.038,-1.55978540718
-0.013,-0.038,-1.57825258439
-0.012,-0.038,-1.59561547511
-0.011,-0.038,-1.6118709968
-0.01,-0.038,-1.62701585128
-0.009,-0.038,-1.64104652814
-0.008,-0.038,-1.6539593081
-0.007,-0.038,-1.66575026622
-0.006,-0.038,-1.67641527489
-0.005,-0.038,-1.68595000645
-0.004,-0.038,-1.69434993553
-0.003,-0.038,-1.70161034094
-0.002,-0.038,-1.70772630719
-0.001,-0.038,-1.71269272552
0,-0.038,-1.71650429461
0.001,-0.038,-1.71915552087
0.002,-0.038,-1.72064071844
0.003,-0.038,-1.72095400888
0.004,-0.038,-1.72008932071
0.005,-0.038,-1.71804038868
0.006,-0.038,-1.71480075309
0.007,-0.038,-1.71036375891
0.008,-0.038,-1.70472255498
0.009,-0.038,-1.69787009323
0.01,-0.038,-1.68979912795
0.011,-0.038,-1.68050221522
0.012,-0.038,-1.66997171253
0.013,-0.038,-1.65819977871
0.014,-0.038,-1.64517837414
0.015,-0.038,-1.63089926153
0.016,-0.038,-1.61535400724
0.017,-0.038,-1.59853398331
0.018,-0.038,-1.58043037028
0.019,-0.038,-1.56103416099
0.02,-0.038,-1.54033616528
0.021,-0.038,-1.51832701577
0.022,-0.038,-1.49499717464
0.023,-0.038,-1.47033694132
0.024,-0.038,-1.44433646115
0.025,-0.038,-1.41698573458
0.026,-0.038,-1.38827462682
0.027,-0.038,-1.3581928776
0.028,-0.038,-1.32673011048
0.029,-0.038,-1.29387584133
0.03,-0.038,-1.25961948535
0.031,-0.038,-1.22395036193
0.032,-0.038,-1.18685769677
0.033,-0.038,-1.14833062045
0.034,-0.038,-1.10835816297
0.035,-0.038,-1.06692924369
0.036,-0.038,-1.02403265635
0.037,-0.038,-0.979657049073
0.038,-0.038,-0.933790899645
0.039,-0.038,-0.886422486489
0.04,-0.038,-0.837539856181
-0.04,-0.037,-0.666271843431
-0.039,-0.037,-0.71183367789
-0.038,-0.037,-0.756323910004
-0.037,-0.037,-0.799744458188
-0.036,-0.037,-0.842097126221
-0.035,-0.037,-0.883383596867
-0.034,-0.037,-0.92360542485
-0.033,-0.037,-0.962764029179
-0.032,-0.037,-1.00086068493
-0.031,-0.037,-1.03789651464
-0.03,-0.037,-1.07387247941
-0.029,-0.037,-1.10878937007
-0.028,-0.037,-1.14264779842
-0.027,-0.037,-1.17544818889
-0.026,-0.037,-1.20719077076
-0.025,-0.037,-1.237875571
-0.024,-0.037,-1.26750240797
-0.023,-0.037,-1.29607088601
-0.022,-0.037,-1.32358039096
-0.021,-0.037,-1.35003008667
-0.02,-0.037,-1.37541891245
-0.019,-0.037,-1.39974558145
-0.018,-0.037,-1.42300857994
-0.017,-0.037,-1.44520616734
-0.016,-0.037,-1.46633637707
-0.015,-0.037,-1.48639701792
-0.014,-0.037,-1.50538567602
-0.013,-0.037,-1.52329971723
-0.012,-0.037,-1.54013628978
-0.011,-0.037,-1.55589232727
-0.01,-0.037,-1.57056455163
-0.009,-0.037,-1.58414947621
-0.008,-0.037,-1.59664340875
-0.007,-0.037,-1.60804245418
-0.006,-0.037,-1.61834251727
-0.005,-0.037,-1.62753930492
-0.004,-0.037,-1.63562832813
-0.003,-0.037,-1.64260490369
-0.002,-0.037,-1.64846415542
-0.001,-0.037,-1.65320101506
0,-0.037,-1.65681022285
0.001,-0.037,-1.65928632779
0.002,-0.037,-1.66062368761
0.003,-0.037,-1.66081646853
0.004,-0.037,-1.65985864486
0.005,-0.037,-1.65774399849
0.006,-0.037,-1.65446611827
0.007,-0.037,-1.65001839942
0.008,-0.037,-1.64439404284
0.009,-0.037,-1.63758605454
0.01,-0.037,-1.62958724513
0.011,-0.037,-1.62039022938
0.012,-0.037,-1.609987426
0.013,-0.037,-1.59837105766
0.014,-0.037,-1.58553315127
0.015,-0.037,-1.57146553885
0.016,-0.037,-1.55615985873
0.017,-0.037,-1.5396075576
0.018,-0.037,-1.52179989315
0.019,-0.037,-1.50272793767
0.02,-0.037,-1.48238258245
0.021,-0.037,-1.46075454325
0.022,-0.037,-1.43783436657
0.023,-0.037,-1.41361243696
0.024,-0.037,-1.38807898496
0.025,-0.037,-1.36122409579
0.026,-0.037,-1.33303771835
0.027,-0.037,-1.30350967426
0.028,-0.037,-1.27262966664
0.029,-0.037,-1.24038728798
0.03,-0.037,-1.20677202665
0.031,-0.037,-1.17177327142
0.032,-0.037,-1.13538031324
0.033,-0.037,-1.09758234368
0.034,-0.037,-1.0583684494
0.035,-0.037,-1.01772760205
0.036,-0.037,-0.975648643252
0.037,-0.037,-0.932120264579
0.038,-0.037,-0.887130982515
0.039,-0.037,-0.840669108902
0.04,-0.037,-0.792722717533
-0.04,-0.036,-0.636797130374
-0.039,-0.036,-0.681097833816
-0.038,-0.036,-0.724354748383
-0.037,-0.036,-0.766569773595
-0.036,-0.036,-0.807744687285
-0.035,-0.036,-0.847881140054
-0.034,-0.036,-0.886980649061
-0.033,-0.036,-0.925044591191
-0.032,-0.036,-0.962074195679
-0.031,-0.036,-0.998070536352
-0.03,-0.036,-1.03303452363
-0.029,-0.036,-1.06696689653
-0.028,-0.036,-1.09986821477
-0.027,-0.036,-1.13173885129
-0.026,-0.036,-1.16257898521
-0.025,-0.036,-1.19238859549
-0.024,-0.036,-1.22116745531
-0.023,-0.036,-1.24891512723
-0.022,-0.036,-1.27563095932
-0.021,-0.036,-1.30131408208
-0.02,-0.036,-1.32596340626
-0.019,-0.036,-1.34957762154
-0.018,-0.036,-1.37215519591
-0.017,-0.036,-1.39369437591
-0.016,-0.036,-1.41419318731
-0.015,-0.036,-1.43364943654
-0.014,-0.036,-1.45206071239
-0.013,-0.036,-1.46942438822
-0.012,-0.036,-1.48573762436
-0.011,-0.036,-1.50099737069
-0.01,-0.036,-1.51520036931
-0.009,-0.036,-1.52834315725
-0.008,-0.036,-1.54042206901
-0.007,-0.036,-1.55143323904
-0.006,-0.036,-1.56137260398
-0.005,-0.036,-1.57023590461
-0.004,-0.036,-1.57801868754
-0.003,-0.036,-1.58471630662
-0.002,-0.036,-1.59032392391
-0.001,-0.036,-1.59483651052
0,-0.036,-1.598248847
0.001,-0.036,-1.60055552355
0.002,-0.036,-1.60175094005
0.003,-0.036,-1.60182930582
0.004,-0.036,-1.60078463939
0.005,-0.036,-1.59861076806
0.006,-0.036,-1.59530132749
0.007,-0.036,-1.59084976127
0.008,-0.036,-1.58524932047
0.009,-0.036,-1.57849306321
0.01,-0.036,-1.57057385434
0.011,-0.036,-1.56148436521
0.012,-0.036,-1.55121707352
0.013,-0.036,-1.5397642635
0.014,-0.036,-1.5271180263
0.015,-0.036,-1.51327026078
0.016,-0.036,-1.49821267483
0.017,-0.036,-1.48193678726
0.018,-0.036,-1.46443393039
0.019,-0.036,-1.44569525337
0.02,-0.036,-1.42571172638
0.021,-0.036,-1.40447414573
0.022,-0.036,-1.38197313972
0.023,-0.036,-1.35819917542
0.024,-0.036,-1.33314256613
0.025,-0.036,-1.30679347944
0.026,-0.036,-1.27914194558
0.027,-0.036,-1.25017786592
0.028,-0.036,-1.21989102104
0.029,-0.036,-1.18827107819
0.03,-0.036,-1.15530759724
0.031,-0.036,-1.12099003489
0.032,-0.036,-1.08530774622
0.033,-0.036,-1.04824998299
0.034,-0.036,-1.00980588812
0.035,-0.036,-0.969964485576
0.036,-0.036,-0.928714665466
0.037,-0.036,-0.886045163968
0.038,-0.036,-0.841944538122
0.039,-0.036,-0.796401135836
0.04,-0.036,-0.749403061634
-0.04,-0.035,-0.608370101934
-0.039,-0.035,-0.651407043449
-0.038,-0.035,-0.693428243873
-0.037,-0.035,-0.734435577247
-0.036,-0.035,-0.774430789747
-0.035,-0.035,-0.813415494918
-0.034,-0.035,-0.851391168232
-0.033,-0.035,-0.888359141039
-0.032,-0.035,-0.924320593982
-0.031,-0.035,-0.959276550033
-0.03,-0.035,-0.993227867316
-0.029,-0.035,-1.02617523189
-0.028,-0.035,-1.0581191507
-0.027,-0.035,-1.08905994483
-0.026,-0.035,-1.11899774323
-0.025,-0.035,-1.14793247707
-0.024,-0.035,-1.17586387474
-0.023,-0.035,-1.20279145762
-0.022,-0.035,-1.22871453669
-0.021,-0.035,-1.25363220985
-0.02,-0.035,-1.27754336008
-0.019,-0.035,-1.30044665435
-0.018,-0.035,-1.32234054316
-0.017,-0.035,-1.34322326077
-0.016,-0.035,-1.36309282596
-0.015,-0.035,-1.38194704325
-0.014,-0.035,-1.39978350452
-0.013,-0.035,-1.41659959089
-0.012,-0.035,-1.43239247488
-0.011,-0.035,-1.44715912267
-0.01,-0.035,-1.46089629639
-0.009,-0.035,-1.47360055646
-0.008,-0.035,-1.48526826375
-0.007,-0.035,-1.4958955817
-0.006,-0.035,-1.50547847814
-0.005,-0.035,-1.51401272697
-0.004,-0.035,-1.52149390955
-0.003,-0.035,-1.52791741579
-0.002,-0.035,-1.53327844497
-0.001,-0.035,-1.53757200642
0,-0.035,-1.54079291976
0.001,-0.035,-1.54293581515
0.002,-0.035,-1.54399513328
0.003,-0.035,-1.5439651252
0.004,-0.035,-1.54283985218
0.005,-0.035,-1.54061318547
0.006,-0.035,-1.53727880601
0.007,-0.035,-1.53283020415
0.008,-0.035,-1.52726067946
0.009,-0.035,-1.52056334045
0.01,-0.035,-1.51273110443
0.011,-0.035,-1.50375669743
0.012,-0.035,-1.4936326542
0.013,-0.035,-1.48235131851
0.014,-0.035,-1.46990484357
0.015,-0.035,-1.45628519293
0.016,-0.035,-1.44148414174
0.017,-0.035,-1.42549327858
0.018,-0.035,-1.40830400796
0.019,-0.035,-1.38990755341
0.02,-0.035,-1.37029496149
0.021,-0.035,-1.34945710646
0.022,-0.035,-1.32738469584
0.023,-0.035,-1.30406827661
0.024,-0.035,-1.27949824226
0.025,-0.035,-1.25366484013
0.026,-0.035,-1.22655817931
0.027,-0.035,-1.19816823842
0.028,-0.035,-1.16848487324
0.029,-0.035,-1.13749782351
0.03,-0.035,-1.10519671861
0.031,-0.035,-1.07157108136
0.032,-0.035,-1.03661032941
0.033,-0.035,-1.00030377348
0.034,-0.035,-0.962640611836
0.035,-0.035,-0.923609920335
0.036,-0.035,-0.883200637625
0.037,-0.035,-0.841401545118
0.038,-0.035,-0.798201241713
0.039,-0.035,-0.753588113434
0.04,-0.035,-0.707550298442
-0.04,-0.034,-0.580962297035
-0.039,-0.034,-0.622732971873
-0.038,-0.034,-0.663516176595
-0.037,-0.034,-0.703313753928
-0.036,-0.034,-0.742127413424
-0.035,-0.034,-0.779958727412
-0.034,-0.034,-0.816809126272
-0.033,-0.034,-0.852679893106
-0.032,-0.034,-0.887572157882
-0.031,-0.034,-0.921486891206
-0.03,-0.034,-0.954424897891
-0.029,-0.034,-0.986386810487
-0.028,-0.034,-1.01737308296
-0.027,-0.034,-1.04738398466
-0.026,-0.034,-1.07641959477
-0.025,-0.034,-1.10447979723
-0.024,-0.034,-1.1315642764
-0.023,-0.034,-1.15767251333
-0.022,-0.034,-1.18280378277
-0.021,-0.034,-1.20695715095
-0.02,-0.034,-1.23013147396
-0.019,-0.034,-1.25232539689
-0.018,-0.034,-1.27353735347
-0.017,-0.034,-1.29376556639
-0.016,-0.034,-1.31300804794
-0.015,-0.034,-1.33126260115
-0.014,-0.034,-1.34852682121
-0.013,-0.034,-1.36479809715
-0.012,-0.034,-1.38007361367
-0.011,-0.034,-1.39435035307
-0.01,-0.034,-1.40762509722
-0.009,-0.034,-1.41989442949
-0.008,-0.034,-1.43115473657
-0.007,-0.034,-1.4414022102
-0.006,-0.034,-1.45063284868
-0.005,-0.034,-1.45884245818
-0.004,-0.034,-1.46602665384
-0.003,-0.034,-1.47218086064
-0.002,-0.034,-1.47730031406
-0.001,-0.034,-1.48138006048
0,-0.034,-1.48441495751
0.001,-0.034,-1.48639967409
0.002,-0.034,-1.48732869047
0.003,-0.034,-1.48719629824
0.004,-0.034,-1.48599660017
0.005,-0.034,-1.48372351014
0.006,-0.034,-1.48037075304
0.007,-0.034,-1.47593186465
0.008,-0.034,-1.47040019162
0.009,-0.034,-1.46376889135
0.01,-0.034,-1.45603093208
0.011,-0.034,-1.44717909287
0.012,-0.034,-1.43720596383
0.013,-0.034,-1.42610394642
0.014,-0.034,-1.41386525405
0.015,-0.034,-1.40048191293
0.016,-0.034,-1.38594576334
0.017,-0.034,-1.37024846147
0.018,-0.034,-1.35338148166
0.019,-0.034,-1.33533611947
0.02,-0.034,-1.31610349533
0.021,-0.034,-1.29567455891
0.022,-0.034,-1.27404009431
0.023,-0.034,-1.2511907258
0.024,-0.034,-1.22711692429
0.025,-0.034,-1.20180901424
0.026,-0.034,-1.17525718084
0.027,-0.034,-1.14745147735
0.028,-0.034,-1.11838183208
0.029,-0.034,-1.08803805484
0.03,-0.034,-1.05640984212
0.031,-0.034,-1.0234867807
0.032,-0.034,-0.989258348845
0.033,-0.034,-0.95371391458
0.034,-0.034,-0.916842730208
0.035,-0.034,-0.878633922565
0.036,-0.034,-0.83907647839
0.037,-0.034,-0.798159224458
0.038,-0.034,-0.755870802289
0.039,-0.034,-0.712199637519
0.04,-0.034,-0.66713390427
-0.04,-0.033,-0.554545100997
-0.039,-0.033,-0.595047124351
-0.038,-0.033,-0.634590161298
-0.037,-0.033,-0.673176018137
-0.036,-0.033,-0.710806363528
-0.035,-0.033,-0.747482725109
-0.034,-0.033,-0.783206485428
-0.033,-0.033,-0.817978877266
-0.032,-0.033,-0.851800978449
-0.031,-0.033,-0.884673706287
-0.03,-0.033,-0.916597811819
-0.029,-0.033,-0.947573874026
-0.028,-0.033,-0.977602294171
-0.027,-0.033,-1.00668329044
-0.026,-0.033,-1.03481689297
-0.025,-0.033,-1.06200293944
-0.024,-0.033,-1.08824107117
-0.023,-0.033,-1.11353072993
-0.022,-0.033,-1.13787115535
-0.021,-0.033,-1.161261383
-0.02,-0.033,-1.18370024307
-0.019,-0.033,-1.20518635964
-0.018,-0.033,-1.22571815047
-0.017,-0.033,-1.24529382727
-0.016,-0.033,-1.26391139631
-0.015,-0.033,-1.28156865948
-0.014,-0.033,-1.29826321544
-0.013,-0.033,-1.31399246114
-0.012,-0.033,-1.32875359328
-0.011,-0.033,-1.34254361001
-0.01,-0.033,-1.35535931251
-0.009,-0.033,-1.36719730654
-0.008,-0.033,-1.37805400397
-0.007,-0.033,-1.38792562408
-0.006,-0.033,-1.39680819477
-0.005,-0.033,-1.40469755358
-0.004,-0.033,-1.41158934848
-0.003,-0.033,-1.41747903852
-0.002,-0.033,-1.42236189431
-0.001,-0.033,-1.42623299829
0,-0.033,-1.42908724497
0.001,-0.033,-1.43091934096
0.002,-0.033,-1.43172380507
0.003,-0.033,-1.43149496831
0.004,-0.033,-1.43022697387
0.005,-0.033,-1.4279137772
0.006,-0.033,-1.42454914602
0.007,-0.033,-1.42012666038
0.008,-0.033,-1.41463971281
0.009,-0.033,-1.40808150839
0.01,-0.033,-1.40044506495
0.011,-0.033,-1.3917232132
0.012,-0.033,-1.3819085971
0.013,-0.033,-1.37099367424
0.014,-0.033,-1.35897071649
0.015,-0.033,-1.3458318109
0.016,-0.033,-1.331568861
0.017,-0.033,-1.31617358843
0.018,-0.033,-1.29963753527
0.019,-0.033,-1.28195206676
0.02,-0.033,-1.26310837477
0.021,-0.033,-1.2430974819
0.022,-0.033,-1.22191024618
0.023,-0.033,-1.19953736645
0.024,-0.033,-1.17596938831
0.025,-0.033,-1.15119671044
0.026,-0.033,-1.12520959133
0.027,-0.033,-1.09799815598
0.028,-0.033,-1.06955240246
0.029,-0.033,-1.03986220784
0.03,-0.033,-1.0089173331
0.031,-0.033,-0.97670742647
0.032,-0.033,-0.943222024557
0.033,-0.033,-0.908450550628
0.034,-0.033,-0.872382309313
0.035,-0.033,-0.835006477082
0.036,-0.033,-0.796312087887
0.037,-0.033,-0.756288013514
0.038,-0.033,-0.714922938371
0.039,-0.033,-0.672205328681
0.04,-0.033,-0.6281233963
-0.04,-0.032,-0.529089740519
-0.039,-0.032,-0.568320841714
-0.038,-0.032,-0.606621643185
-0.037,-0.032,-0.64399391036
-0.036,-0.032,-0.680439267398
-0.035,-0.032,-0.715959194399
-0.034,-0.032,-0.750555023948
-0.033,-0.032,-0.784227937019
-0.032,-0.032,-0.816978958381
-0.031,-0.032,-0.84880895164
-0.03,-0.032,-0.879718614093
-0.029,-0.032,-0.90970847154
-0.028,-0.032,-0.938778873239
-0.027,-0.032,-0.966929987123
-0.026,-0.032,-0.994161795404
-0.025,-0.032,-1.02047409066
-0.024,-0.032,-1.04586647246
-0.023,-0.032,-1.07033834456
-0.022,-0.032,-1.0938889127
-0.021,-0.032,-1.11651718296
-0.02,-0.032,-1.13822196067
-0.019,-0.032,-1.15900184984
-0.018,-0.032,-1.178855253
-0.017,-0.032,-1.1977803715
-0.016,-0.032,-1.21577520606
-0.015,-0.032,-1.23283755764
-0.014,-0.032,-1.24896502849
-0.013,-0.032,-1.26415502337
-0.012,-0.032,-1.27840475078
-0.011,-0.032,-1.29171122431
-0.01,-0.032,-1.3040712639
-0.009,-0.032,-1.31548149711
-0.008,-0.032,-1.3259383602
-0.007,-0.032,-1.3354380992
-0.006,-0.032,-1.34397677072
-0.005,-0.032,-1.35155024273
-0.004,-0.032,-1.35815419506
-0.003,-0.032,-1.36378411986
-0.002,-0.032,-1.36843532186
-0.001,-0.032,-1.37210291858
0,-0.032,-1.37478184044
0.001,-0.032,-1.37646683081
0.002,-0.032,-1.37715244608
0.003,-0.032,-1.37683305577
0.004,-0.032,-1.3755028426
0.005,-0.032,-1.37315580264
0.006,-0.032,-1.36978574552
0.007,-0.032,-1.36538629466
0.008,-0.032,-1.35995088748
0.009,-0.032,-1.3534727757
0.01,-0.032,-1.34594502563
0.011,-0.032,-1.33736051847
0.012,-0.032,-1.32771195074
0.013,-0.032,-1.31699183477
0.014,-0.032,-1.30519249939
0.015,-0.032,-1.29230609086
0.016,-0.032,-1.27832457413
0.017,-0.032,-1.26323973446
0.018,-0.032,-1.24704317955
0.019,-0.032,-1.22972634214
0.02,-0.032,-1.21128048322
0.021,-0.032,-1.19169669579
0.022,-0.032,-1.17096590924
0.023,-0.032,-1.14907889425
0.024,-0.032,-1.12602626824
0.025,-0.032,-1.10179850123
0.026,-0.032,-1.07638592202
0.027,-0.032,-1.04977872434
0.028,-0.032,-1.02196697299
0.029,-0.032,-0.992940609337
0.03,-0.032,-0.962689455947
0.031,-0.032,-0.931203219729
0.032,-0.032,-0.898471493027
0.033,-0.032,-0.864483751994
0.034,-0.032,-0.829229351509
0.035,-0.032,-0.792697515965
0.036,-0.032,-0.754877325246
0.037,-0.032,-0.715757695377
0.038,-0.032,-0.675327353471
0.039,-0.032,-0.633574806833
0.04,-0.032,-0.590488306312
-0.04,-0.031,-0.504567280801
-0.039,-0.031,-0.542525297839
-0.038,-0.031,-0.579581895747
-0.037,-0.031,-0.615738795273
-0.036,-0.031,-0.650997573061
-0.035,-0.031,-0.685359659417
-0.034,-0.031,-0.718826335381
-0.033,-0.031,-0.751398729152
-0.032,-0.031,-0.783077812025
-0.031,-0.031,-0.813864393957
-0.03,-0.031,-0.843759118955
-0.029,-0.031,-0.872762460431
-0.028,-0.031,-0.900874716685
-0.027,-0.031,-0.928096006644
-0.026,-0.031,-0.954426265962
-0.025,-0.031,-0.979865243581
-0.024,-0.031,-1.00441249877
-0.023,-0.031,-1.02806739872
-0.022,-0.031,-1.05082911664
-0.021,-0.031,-1.07269663037
-0.02,-0.031,-1.09366872151
-0.019,-0.031,-1.11374397496
-0.018,-0.031,-1.13292077883
-0.017,-0.031,-1.15119732469
-0.016,-0.031,-1.1685716081
-0.015,-0.031,-1.18504142933
-0.014,-0.031,-1.20060439426
-0.013,-0.031,-1.21525791529
-0.012,-0.031,-1.22899921242
-0.011,-0.031,-1.24182531422
-0.01,-0.031,-1.25373305884
-0.009,-0.031,-1.26471909491
-0.008,-0.031,-1.27477988233
-0.007,-0.031,-1.28391169299
-0.006,-0.031,-1.29211061135
-0.005,-0.031,-1.29937253485
-0.004,-0.031,-1.30569317423
-0.003,-0.031,-1.3110680538
-0.002,-0.031,-1.3154925115
-0.001,-0.031,-1.31896169899
0,-0.031,-1.32147058173
0.001,-0.031,-1.32301393899
0.002,-0.031,-1.32358636396
0.003,-0.031,-1.32318226386
0.004,-0.031,-1.32179586018
0.005,-0.031,-1.31942118889
0.006,-0.031,-1.31605210081
0.007,-0.031,-1.31168226192
0.008,-0.031,-1.30630515377
0.009,-0.031,-1.29991407388
0.01,-0.031,-1.29250213614
0.011,-0.031,-1.28406227124
0.012,-0.031,-1.2745872272
0.013,-0.031,-1.26406956986
0.014,-0.031,-1.2525016837
0.015,-0.031,-1.23987577272
0.016,-0.031,-1.22618386169
0.017,-0.031,-1.21141779771
0.018,-0.031,-1.19556925217
0.019,-0.031,-1.17862972323
0.02,-0.031,-1.16059053874
0.021,-0.031,-1.14144285968
0.022,-0.031,-1.12117768422
0.023,-0.031,-1.09978585214
0.024,-0.031,-1.07725804985
0.025,-0.031,-1.05358481574
0.026,-0.031,-1.02875654582
0.027,-0.031,-1.00276349945
0.028,-0.031,-0.975595804997
0.029,-0.031,-0.947243464975
0.03,-0.031,-0.917696360437
